施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FormURL,連絡先_郵便番号,連絡先_住所,緊急避妊に係る診療が可能な産婦人科医療機関等_産科、婦人科又は産婦人科の標榜の有無,緊急避妊に係る診療が可能な産婦人科医療機関等_医療機関における緊急避妊にかかる対面診療への対応可能時間帯,緊急避妊に係る診療が可能な産婦人科医療機関等_常時の緊急避妊薬の在庫の有無,エラー
"医療法人社団一陽会 服部
病院",282154,兵庫県,三木市,34.799789,134.999756,0794-83-9462,http://www.hattori-hospital.com/,673-0413,兵庫県三木市大塚218番地の3,有,"9:30~12:00 月・火・木・金・土
14:00~17:00(予約診) 月・木・金
上記以外の時間でご希望の場合、要連絡。",有,
小野レディ-スクリニック,282189,兵庫県,小野市,34.846603,134.933762,0794-62-1103,http://www.onolc.com/,675-1375,兵庫県小野市西本町538-3,有,"月曜~木曜 9:00-19:00
金・土・日曜 9:00-13:00",有,
遠藤産婦人科医院,282138,兵庫県,西脇市,34.974361,134.9617,0795-22-4135,,677-0054,兵庫県西脇市野村町1558-3,有,"平日 9:00-11:30 16:00-18:00
土曜 9:00-11:30 木・日は休診",有,
"医療法人社団 いわたウィ
メンズクリニック",282138,兵庫県,西脇市,35.005295,134.999161,0795-23-8888,https://www.k-iwc.com/,677-0039,兵庫県西脇市上比延町432-49,有,"月火水金 8:30-18:00
木土 8:30-12:30
(診療時間以外はお電話の上、来院お願いしま
す。お産中の場合は、お待ちいただくことになり
ます)",有,
"オ-キッドレディ-スクリ
ニック",282154,兵庫県,三木市,34.801083,134.98085,0794-88-8505,http://www.orchid-lc.com/,673-0403,兵庫県三木市末広1-13-8,有,"9:30-12:30
16:00-19:00",無,
浜本産婦人科医院,282154,兵庫県,三木市,34.779819,135.038528,0794-87-1103,http://hamamoto.or.jp/,673-0521,兵庫県三木市志染町青山3丁目13-8,有,"平日 9:00-12:00
月・火・水・金曜 16:00-18:30",有,
井野病院,282014,兵庫県,姫路市,34.778759,134.75589,079-254-5553,http://www.inohos.com/ino,671-0102,兵庫県姫路市大塩町汐咲1-27,有,火曜日・土曜日(9:00~12:00),無,
産科婦人科小国病院,281050,兵庫県,神戸市兵庫区,34.810417,134.691818,079-284-0381,http://oguni-hp.com,652-0042,兵庫県姫路市南条2丁目23番地,有,"平日 9:00-13:00/16:00-18:00 土曜 9:00-
13:00/15:00-17:00",有,
公立神崎総合病院,284467,兵庫県,神崎郡神河町,35.066429,134.775681,0790-32-1331,http://www.kanzaki-hp.jp/,679-2493,兵庫県神崎郡神河町粟賀町385番地,有,"月~金(午前8:00-午前11:00)
※院外処方にて対応",無,
武木田産婦人科医院,282014,兵庫県,姫路市,34.815361,134.583405,079-273-1103,,671-1227,兵庫県姫路市網干区和久462-5,有,平日 9:00-18:00 土曜 9:00-12:00,有,
"医療法人社団 出口産婦人
科",282014,兵庫県,姫路市,34.831848,134.659836,079-292-0030,,670-0981,兵庫県姫路市西庄384-1,有,"月・火・水・木・金・土 9:00~12:00
月・火・水・金 15:00~17:00",有,
"医療法人社団こうのとり会
西川レディ-スクリニック",282014,兵庫県,姫路市,34.827621,134.690842,079-284-7177,http://www.nishikawa-lc.com/,670-0927,兵庫県姫路市駅前町188番地ピオレ姫路6F,有,平日:月火水金土 14:00-18:30,有,
太田産婦人科医院,282014,兵庫県,姫路市,34.843914,134.658752,079-293-3188,,670-0061,兵庫県姫路市西今宿2丁目2-10,有,"月火水金 AM9:00-AM12:00 PM3:00-PM6:30
木土 AM9:00-AM12:00",有,
河原レディ-スクリニック,282014,兵庫県,姫路市,34.840183,134.673126,079-299-3622,https://www.kawahara-clinic.com/,670-0055,兵庫県姫路市神子岡前4-1-3,有,"月・火・水・金 9:30-13:30 16:00-19:00
木・土 9:30-13:00",有,
親愛産婦人科,282014,兵庫県,姫路市,34.791256,134.588669,079-271-6666,http://www.sinai.gr.jp/,671-1253,兵庫県姫路市網干区垣内中町260,有,"平日 9:00-18:00
土曜 9:00-13:00",有,
平田医院,282014,兵庫県,姫路市,34.84594,134.698883,079-222-1066,hirata-iin.com,670-0872,兵庫県姫路市八代740番地3,有,"月・火・木・金 9:00~12:00 15:00~18:00
土 9:00~12:00",有,URL(リンク切れ)
和田産婦人科,282014,兵庫県,姫路市,34.80846,134.628098,079-236-2313,,671-1104,兵庫県姫路市広畑区才820,有,"月火水金 9:00-18:30
土 9:00-12:00",有,
公立宍粟総合病院,282278,兵庫県,宍粟市,35.004013,134.537369,0790-62-2410,http://www.shiso-hp.jp/,671-2576,兵庫県宍粟市山崎町鹿沢93番地,有,"平日 8:30-11:00
土日祝日対応不可",有,
赤穂市民病院,282120,兵庫県,赤穂市,34.743111,134.391006,0791-43-3222,http://www.amh.ako.hyogo.jp,678-0232,兵庫県赤穂市中広1090番地,有,月~木9:30-12:00,有,
山田レディ-スクリニック,282294,兵庫県,たつの市,34.861225,134.55191,0791-62-1185,"http://www.pure.ne.jp/~
yamada/mene.html",679-4167,兵庫県たつの市龍野町富永145番地9,有,"平日(月・水・土)8:45~12:00 (火・金)
8:45~12:00 16:00~18:00",有,URL(リンク切れ)
半田クリニック,282081,兵庫県,相生市,34.821945,134.482697,0791-22-0068,www.hakuyukai-med.or.jp,678-0001,兵庫県相生市山手2丁目221,有,"月・火・水・金 9:00-12:00 , 16:00-18:00
木・土 9:00-12:00
(水・木 13:00-18:00 要予約)",有,
福田産婦人科麻酔科,282120,兵庫県,赤穂市,34.756493,134.394516,0791-43-5357,http://www.fukuda8767.com/,678-0239,兵庫県赤穂市加里屋30-9,有,"月曜、火曜、木曜、金曜:9:00-12:30 16:00-
18:30 水曜、土曜:9:00-12:30",有,
半田産婦人科医院,284815,兵庫県,赤穂郡上郡町,34.86869,134.354767,0791-52-1000,,678-1233,兵庫県赤穂郡上郡町大持350番地,有,"AM 9-12時:月~土曜 PM 3-6時:月・水・金曜
いずれも予約制",有,
公立八鹿病院,282227,兵庫県,養父市,35.404301,134.773621,079-662-5555,http://www.hosp.yoka.hyogo.jp/,667-8555,兵庫県養父市八鹿町八鹿1878番地1,有,"平日 8:30~17:00
土・日・祝日 なし",有,
"公立豊岡病院組合立豊岡病
院",282090,兵庫県,豊岡市,35.522156,134.800522,0796-22-6111,"https://www.toyookahp-
kumiai.or.jp/toyooka/",668-8501,兵庫県豊岡市戸牧1094番地,有,"平日時間内 8:00-11:00、12:00-15:00
(但し警察からの要請等、特に緊急性の高いもの
に関しては24時間対応)",有,URL(リンク切れ)
"公立豊岡病院組合立 豊岡
病院日高医療センタ-",282090,兵庫県,豊岡市,35.466805,134.770447,0796-42-1611,"http://www.toyookahp-
kumiai.or.jp/hidaka/",669-5392,兵庫県豊岡市日高町岩中81,有,平日8:30-16:30,有,URL(リンク切れ)
"兵庫医科大学ささやま医療
センタ-",282219,兵庫県,丹波篠山市,35.080135,135.216248,079-552-1181,"http://www.sasayama.hyo-
med.ac.jp",669-2321,兵庫県丹波篠山市黒岡5番地,有,"8:30~17:00(平日)
平日17:00~,土曜,日曜,祝日(医師が在院してい
れば対応可能)",有,URL(リンク切れ)
兵庫県立丹波医療センタ-,282235,兵庫県,丹波市,35.147713,135.055634,0795-88-5200,https://tmc.hyogo.jp/,669-3495,兵庫県丹波市氷上町石生2002-7,有,平日 9:00-17:00,有,
"医療法人社団 細見クリニッ
ク",282219,兵庫県,丹波篠山市,35.089512,135.230637,079-552-6007,http//www.hosomi-clinic.com/,669-2318,兵庫県丹波篠山市大熊64,有,"月:9時~12時、火・金:2時~4時、水:15時半~18時
半、土:13時半~16時",有,URL(リンク切れ)
"医療法人社団タマル産婦人
科",282219,兵庫県,丹波篠山市,35.068764,135.201035,079-590-1188,https://www.tamar.jp,669-2202,兵庫県丹波篠山市東吹404-1,有,"月水金:9:00-12:30,17:00-18:30、火、土、日:
9:00-12:30",有,
洲本伊月病院,282057,兵庫県,洲本市,34.342197,134.863434,0799-26-0770,http://awaji-itsuki.jp,656-0014,兵庫県洲本市桑間428,有,"毎週 火曜日 9:00-17:00
毎週 水曜日 9:00-12:00",有,
カク西本協同産婦人科,282057,兵庫県,洲本市,34.340546,134.896881,0799-23-1503,,656-0025,兵庫県洲本市本町3丁目1-27,有,"平日 AM9:00-12:00 PM4:00-6:00
土 AM9:00-12:00",有,
