施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FormURL,連絡先_郵便番号,連絡先_住所,緊急避妊に係る診療が可能な産婦人科医療機関等_産科、婦人科又は産婦人科の標榜の有無,緊急避妊に係る診療が可能な産婦人科医療機関等_医療機関における緊急避妊にかかる対面診療への対応可能時間帯,緊急避妊に係る診療が可能な産婦人科医療機関等_常時の緊急避妊薬の在庫の有無,エラー
川島産婦人科クリニック,271276,大阪府,大阪市北区,34.708614,135.511795,066351-2374,http://www.kawashima-lc.net/,530-0041,大阪府大阪市北区天神橋5丁目5番23号,有,24時間,有,
医療法人聖誕会 うめだファティリティ-クリニック,271276,大阪府,大阪市北区,34.709988,135.497299,06-6371-0363,https://umeda-fc.org/,531-0072,大阪府大阪市北区豊崎3丁目17番6号,有,平日9:30-11:30 13:30-15:00,有,
まつおかレディ-スクリニック,271276,大阪府,大阪市北区,34.709518,135.496368,06-6377-8601,https://matsuoka-lcl.com/,531-0072,"大阪府大阪市北区豊崎3丁目20番10号
大明ビル2F",有,"平日9:30-18:30
土9:00-12:00",,
うまみ美容クリニック,271276,大阪府,大阪市北区,34.696491,135.494812,06-6345-7480,https://umami-bc.com/,530-0003,"大阪府大阪市北区堂島2丁目1番31号
京阪堂島ビル3階",有,"10:00-19:00
(正月3が日を除く年中無休)",,
医療法人さたクリニック,271276,大阪府,大阪市北区,34.711517,135.515518,06-6358-2503,http://sataclinic.com/,531-0062,"大阪府大阪市北区長柄中1丁目5番16号
グランド-ル有本1階",有,"平日9:30-15:00
土9:00-13:00",,
木村クリニック,271276,大阪府,大阪市北区,34.697346,135.502335,06-6365-9646,-,530-0047,"大阪府大阪市北区西天満4丁目12番17号
サンキムラビル6F",有,"平日9:30-11:30 16:30-18:00
土9:30-11:30",有,URL(リンク切れ)
川端産婦人科,271020,大阪府,大阪市都島区,34.7118,135.52449,06-6925-6603,http://kwc-obgyn.byoinnavi.jp/sp/,534-0015,"大阪府大阪市都島区善源寺町2丁目2番22号
善源寺メディカルモ-ル2F",有,"月木金9:30-12:00 14:00-18:30
土9:30-12:00 13:00-15:00
日10:00-12:00 13:00-15:00(いずれも30分前受付)",有,
しおじレディ-スクリニック,271020,大阪府,大阪市都島区,34.697113,135.531448,06-6355-5010,https://shioji-clinic.com/,534-0024,"大阪府大阪市都島区東野田町2丁目3番19号
MFK京橋駅前ビル3F",有,"月火水金9:00-12:30 16:30-19:00
木土9:00-12:30",有,
小林産婦人科,271020,大阪府,大阪市都島区,34.71011,135.528275,06-6924-0934,-,534-0014,大阪府大阪市都島区都島北通1丁目14番24号,有,"平日9:00-13:30 17:00-19:00
土9:00-13:30
ただし平日は木のみ9:00-13:30",有,URL(リンク切れ)
医療法人 猿渡レディスクリニック,271039,大阪府,大阪市福島区,34.69326,135.47406,06-6461-9059,https://sawatari-clinic.net,553-0007,大阪府大阪市福島区大開1丁目2番4号,有,"月~土 9:00-12:00
月・火・水・金 16:30-19:30
日・祝 休診",有,URL(リンク切れ)
まさこレディ-スクリニック,271039,大阪府,大阪市福島区,34.68845,135.478958,066459-5277,-,553-0004,大阪府大阪市福島区玉川4丁目3番20号,有,"月火水金土9:30-13:00
月水金16:00-18:00
(受付時間 30分前)",有,URL(リンク切れ)
医療法人 弘正会 ちもりメディカルクリニック,271039,大阪府,大阪市福島区,34.689064,135.475708,06-6467-5200,http://www.chimori.com/,553-0005,"大阪府大阪市福島区野田3丁目12番14号
ソフィアコ-ト野田1階",有,"月水金9:15-12:30 14:00-17:30
火土9:15-12:30",有,
医療法人 木本会 鈴木産婦人科,271047,大阪府,大阪市此花区,34.681591,135.449554,06-6461-0623,http://www.suzukiog.net/,554-0021,大阪府大阪市此花区春日出北2丁目6番8号,有,"月火水金9:00-19:00
木土9:00-12:00",有,
医療法人勇拓会 牧野レディ-スクリニック,271047,大阪府,大阪市此花区,34.683319,135.454376,06-6461-0308,-,554-0014,大阪府大阪市此花区四貫島2丁目4番3号,有,診察時間内,有,URL(リンク切れ)
医療法人 美龍会 はやしレディ-ス肛門・泌尿器クリニック,271284,大阪府,大阪市中央区,34.676308,135.513947,06-6770-5514,https://hayashi-lady.com/,542-0061,"大阪府大阪市中央区安堂寺町2丁目6番3号
アイズワンIII2階",有,"10:00-13:00 16:00-20:00
(水日以外)",有,URL(リンク切れ)
医療法人栗山クリニック,271284,大阪府,大阪市中央区,34.680004,135.504303,06-6251-2556,-,541-0057,"大阪府大阪市中央区北久宝寺町2丁目5番5号
ロベルビル2F",有,"平日9:30-17:45 水曜9:30-13:15
木曜9:30-11:45 土曜・月2回診療
電話で確認お願いします。",有,URL(リンク切れ)
医療法人 晧真会 野村クリニック,271284,大阪府,大阪市中央区,34.666672,135.509399,06-6632-8700,https://www.nomura-cln.jp/,542-0072,大阪府大阪市中央区高津3丁目2番28号2階,有,9:30-12:30 14:30-18:30,有,URL(リンク切れ)
松岡医院,271284,大阪府,大阪市中央区,34.66581,135.509064,06-6641-8020,-,542-0072,大阪府大阪市中央区高津3丁目3番23号,有,"月火水9:30-16:00 火木9:30-14:00
土曜日 9:30-12:00
日祝 休診",有,URL(リンク切れ)
医療法人あかね・レディ-スクリニック グリ-ンズクリニック,271284,大阪府,大阪市中央区,34.689945,135.505554,06-4707-7077,https://greens-clinic.com/,541-0043,"大阪府大阪市中央区高麗橋2丁目4番2号
メディカルモ-ル北浜4F",有,"平日10:00-19:00(火・木 休)
土10:00-17:00",有,
医療法人フラウエン こうむら女性クリニック,271284,大阪府,大阪市中央区,34.689167,135.516769,06-6966-3063,http://koumura-cl.jp/,540-0033,"大阪府大阪市中央区石町1丁目1番1号
天満橋千代田ビル2号館2階",有,"月-土10:00-13:00
月火水金15:00-18:00",有,
医療法人藤広育生会 ふじたクリニック,271284,大阪府,大阪市中央区,34.670586,135.507248,06-6213-6677,https://www.fujita-clinic.info/,542-0082,"大阪府大阪市中央区島之内2丁目11番20号
島之内ビル2階",無,"月火水金土
9:00-11:30 14:00-17:30",有,
医療法人秀晄会コムロ美容外科,271284,大阪府,大阪市中央区,34.674896,135.500824,06-6258-1367,https://www.komuro-biyou.com/,542-0085,"大阪府大阪市中央区心斎橋筋1丁目10番11号
ルフレ21 8階",無,水以外10:00-18:30,有,
星光クリニック,271284,大阪府,大阪市中央区,34.667412,135.499298,06-6484-0001,-,542-0076,"大阪府大阪市中央区難波2丁目3番5号
テイックランドビル 4階",有,10:30-19:00,有,URL(リンク切れ)
医療法人 晧真会 野村クリニックなんば院,271284,大阪府,大阪市中央区,34.665257,135.500107,06-6633-4178,http://www.nomura-cln-namba.jp/,542-0076,"大阪府大阪市中央区難波4丁目4番4号
6階",有,"平日9:30-12:30 14:30-12:00
土9:30-12:30",有,
医療法人社団 新生会 大阪なんばクリニック,271284,大阪府,大阪市中央区,34.664921,135.501114,06-6648-8930,https://osakanamba-cl.com/,542-0076,"大阪府大阪市中央区難波5丁目1番60号
なんばスカイオ9階",有,"月・水・木・金(平日)9:00-17:00
土 9:00-11:30",有,
谷口レディ-スクリニック,271284,大阪府,大阪市中央区,34.667912,135.506012,06-6211-8211,https://www.taniguchi-ladies-clinic.com/,542-0073,"大阪府大阪市中央区日本橋1丁目3番1号
三共日本橋ビル9階",有,"平日10:00-13:00 16:00-19:00
土10:00-13:00",有,
医療法人 聖和会 早川クリニック,271284,大阪府,大阪市中央区,34.673092,135.500092,06-6245-2100,http://hayakawa-clinic.jp/,542-0086,"大阪府大阪市中央区西心斎橋1丁目4番5号
御堂筋ビル 5階",有,"平日9:30-18:00
水曜日のみ 16:00-18:00
土9:30-12:00",有,
二宮レディ-スクリニック,271284,大阪府,大阪市中央区,34.674885,135.498779,06-6251-7505,http://ninomiya-lc.jp,542-0086,"大阪府大阪市中央区西心斎橋1丁目13番21号
コ-ニッシュビル6階",有,"月曜 10:00-18:30
火曜~土曜 10:00-17:00",有,
医療法人 大生會 さくま診療所,271284,大阪府,大阪市中央区,34.672787,135.503662,06-6241-5814,https://www.sakumaclinic.com/,542-0083,"大阪府大阪市中央区東心斎橋1丁目14番14号
TKビル2階",有,"平日9:30-12:30 14:00-16:00
18:00-20:00 土9:30-12:30",有,
医療法人 大美会 大阪美容クリニック,271284,大阪府,大阪市中央区,34.671879,135.502731,"06-6214-6777
0120-373-889",https://osaka-bc.com/,542-0083,"大阪府大阪市中央区東心斎橋2丁目8番28号
周防町GEOビル3F",有,"月-土11:00-21:00
日祝11:00-20:00",有,
医療法人 しもむら本町レディ-スクリニック,271284,大阪府,大阪市中央区,34.683445,135.505142,06-4708-8686,http://www.honmachi-slc.com/,541-0053,"大阪府大阪市中央区本町2丁目3番9号
JPS本町ビルディング8階",有,平日10:00-13:00 15:00-19:00,有,
医療法人 ラ・クォ-ル会 ラ・クォ-ル本町クリニック,271284,大阪府,大阪市中央区,34.683857,135.501526,06-6125-1250,https://www.laquole.com/,541-0053,"大阪府大阪市中央区本町3丁目5番2号
辰野本町ビル2階",有,"平日10:00-18:30
土曜10:00-13:00",有,
医療法人みつもとレディ-スクリニック,271284,大阪府,大阪市中央区,34.675858,135.508316,06-6263-2631,https://www.mitsumoto-lc.com/,542-0081,"大阪府大阪市中央区南船場1丁目10番20号
南船場M21ビル 1階",有,"平日9:30-13:00 16:30-19:15
土9:30-13:00",有,
北堀江奏でレディ-スクリニック,271063,大阪府,大阪市西区,34.675209,135.492783,06-6616-9076,https://kanade-ladies-clinic.com/,550-0014,"大阪府大阪市西区北堀江2丁目1番11号
久我ビル北館6F",有,"平日9:00-18:30
土9:00-13:00
第2・4日9:00-13:00",有,
医療法人福仁会 ウエナエ産婦人科,271063,大阪府,大阪市西区,34.670734,135.472458,06-6581-5382,https://uenae.net/,550-0025,大阪府大阪市西区九条南2丁目32番7号,有,"月~土9:00-13:00
月火木金17:00-19:00
*受付は終了時間の30分前まで
祝日は休診",有,URL(リンク切れ)
かおるレディ-スクリニック,271063,大阪府,大阪市西区,34.682228,135.495819,06-6534-0035,https://www.kaoru-clinic.net/,550-0005,"大阪府大阪市西区西本町1丁目10番7号
第II新松岡ビル1F",有,"月水9:45-13:00
火金9:45-18:00
土9:45-13:00",有,
医療法人 島野医院,271063,大阪府,大阪市西区,34.671425,135.486221,06-6533-0020,http://www.shimano-clinic.jp/,550-0015,"大阪府大阪市西区南堀江4丁目4番20号
ア-デンタワ-南堀江1階",有,"月・金 9:00-19:00
火 17:00-19:00
水 9:00-12:00
木16:00-19:00",無,URL(リンク切れ)
土田クリニック,271071,大阪府,大阪市港区,34.659977,135.450378,06-6571-2678,-,552-0016,大阪府大阪市港区三先2丁目12番14号,婦人科 有,"月-土9:00-12:00
月火木金17:00-19:00",有,URL(リンク切れ)
加納レディ-スクリニック,271080,大阪府,大阪市大正区,34.665249,135.47998,06-6556-1577,http://www.kano-ladysclinic.com,551-0002,"大阪府大阪市大正区三軒家東1丁目16番39号
北澤館大正1階",有,"平日9:30-12:30 16:00-19:00
土9:30-12:30",有,
大正病院附属産婦人科クリニック,271080,大阪府,大阪市大正区,34.661423,135.476562,06-6551-1103,https://www.taisho-byoin.or.jp/clinic/,551-0002,大阪府大阪市大正区三軒家東4丁目6番8号,有,"月-土8:45-12:00
月火水金17:00-19:00",有,
ちかえレディ-スクリニック,271098,大阪府,大阪市天王寺区,34.666367,135.527939,06-6761-0735,http://www.chikae-clinic.com/,543-0023,"大阪府大阪市天王寺区味原町14番4号
レザックセントラルビル1F",有,"月-土9:30-12:30
火木17:00-19:00",有,
医療法人 淑蘭会 上本町ヒロミレディ-スクリニック,271098,大阪府,大阪市天王寺区,34.664455,135.519547,06-6777-8824,http://hirocli.com/,543-0001,"大阪府大阪市天王寺区上本町6丁目6番26号
上六光陽ビル302号",有,"月水9:00-12:00 16:00-19:00
木16:00-21:00 金16:00-19:00
土日9:00-12:00",有,
東産婦人科・眼科,271098,大阪府,大阪市天王寺区,34.657658,135.526962,06-6772-2460,-,543-0042,大阪府大阪市天王寺区烏ケ辻1丁目3番23号 2F,有,"平日9:00-12:30 16:00-19:00
土9:00-12:30",有,URL(リンク切れ)
医療法人 脇本産婦人科,271098,大阪府,大阪市天王寺区,34.674568,135.529358,06-6761-5537,http://www.kcn.ne.jp/-wakimoto/,543-0012,大阪府大阪市天王寺区空堀町1番19号,有,"月・水・金 9:00-17:30
火・土 9:00-12:00
木日休診",有,URL(リンク切れ)
宮原レディ-スクリニック,271098,大阪府,大阪市天王寺区,34.651039,135.522629,06-4305-8806,-,543-0045,大阪府大阪市天王寺区寺田町1丁目7番3号,有,"平日9:00-12:00 15:00-18:00
水土9:00-12:00",有,URL(リンク切れ)
三好産婦人科,271098,大阪府,大阪市天王寺区,34.666992,135.523468,06-6761-7236,-,543-0021,大阪府大阪市天王寺区東高津町10番7号,有,"平日・土9:30-13:00
火水金17:00-19:30",有,URL(リンク切れ)
医療法人曙光会 おおつかレディ-スクリニック,271098,大阪府,大阪市天王寺区,34.647892,135.516891,06-6776-8856,https://www.otsuka-clinic.jp/,543-0054,大阪府大阪市天王寺区南河堀町9番40号,有,木日以外9:30-12:30,有,
小池レディスクリニック,271110,大阪府,大阪市浪速区,34.662556,135.503998,06-6575-9323,http://koike-ladies-clinic.com/,556-0011,"大阪府大阪市浪速区難波中2丁目3番3号
森川医療ビル5F",産科・婦人科 有,"平日9:30-13:00 15:30-18:30
土9:30-13:00 15:30-18:30",有,
医療法人 近藤産婦人科,271136,大阪府,大阪市西淀川区,34.710823,135.468369,06-6471-2103,-,555-0022,大阪府大阪市西淀川区柏里2丁目2番12号,有,"平日9:30-12:30 16:00-18:30
木・土9:30-12:30",有,URL(リンク切れ)
かわばたレディスクリニック,271233,大阪府,大阪市淀川区,34.720345,135.485214,06-6308-7660,http://www4.plala.or.jp/kwbtlc/,532-0023,"大阪府大阪市淀川区十三東2丁目5番15号
ア-リ-ア-ク1F",有,"月-土10:00-13:00
月・火・木・金16:30-19:30",有,
医療法人 志紀会 希咲クリニック,271233,大阪府,大阪市淀川区,34.71946,135.483749,06-6476-7233,https://kisaki-clinic.com/,532-0023,"大阪府大阪市淀川区十三東2丁目7番8号
十三東駅前ビル3階",有,"月火木金9:30-12:30 15:00-19:00
土9:30-12:30",有,
レディ-ス クリニック かたかみ,271233,大阪府,大阪市淀川区,34.724979,135.499008,06-6100-2525,https://www.katakami-lc.jp/,532-0011,"大阪府大阪市淀川区西中島1丁目11番23号
ユニティ北川口1階",婦人科 有,"11:00-18:30
木土11:00-13:00",有,
こおりたクリニック,271233,大阪府,大阪市淀川区,34.742916,135.494141,06-6394-0055,http://www.kohlita.com/,532-0002,大阪府大阪市淀川区東三国5丁目15番27号,有,"平日9:00-12:30 16:00-19:00
土9:00-12:30",有,
医療法人 斉藤女性クリニック,271233,大阪府,大阪市淀川区,34.735222,135.499893,06-6151-5582,http://www.saito-wc.com/,532-0003,"大阪府大阪市淀川区宮原1丁目6番1号
新大阪ブリックビル2階",有,"平日9:30-12:30 16:00-18:30
土9:30-13:00",有,
坂本産婦人科クリニック,271144,大阪府,大阪市東淀川区,34.752991,135.549438,06-6326-4103,http://www.sakamoto-baby.com/,533-0005,大阪府大阪市東淀川区瑞光4丁目12番36号,有,"月水金9:00-12:00 17:00-19:00
水・土9:00-12:00
木・日・祝 休み",有,
医療法人ヒロレディ-スクリニック,271144,大阪府,大阪市東淀川区,34.739403,135.518372,06-6990-5100,https://hilo-ladies-clinic.com/,533-0023,"大阪府大阪市東淀川区東淡路4丁目30番2号
イ-ズメディテラスII 4階",有,"平日9:30-12:30 16:00-19:00
土9:30-12:30",有,
医療法人 明青会 あやこレディ-スクリニック,271152,大阪府,大阪市東成区,34.674854,135.534164,06-6753-7416,http://ayako-clinic.com/,537-0025,"大阪府大阪市東成区中道3丁目16番15号
ソレア-ド玉造 2階",有,診療時間内,有,
中山医院,271152,大阪府,大阪市東成区,34.680447,135.545319,06-6971-0801,-,537-0021,大阪府大阪市東成区東中本2丁目2番1号,有,月火水金9:00-13:00,有,URL(リンク切れ)
前田診療所,271152,大阪府,大阪市東成区,34.677711,135.546082,06-6977-1955,-,537-0021,"大阪府大阪市東成区東中本2丁目16番19号
ロイヤルラフィ-ネ1F",有,"平日9:30-18:30
土9:00-12:30",有,URL(リンク切れ)
藤上産婦人科クリニック,271160,大阪府,大阪市生野区,34.653378,135.536606,06-6717-6033,-,544-0021,大阪府大阪市生野区勝山南4丁目2番23号,有,診療時間内,有,URL(リンク切れ)
医療法人光臨会 奥野クリニック,271160,大阪府,大阪市生野区,34.645695,135.541397,06-6751-5269,https://okuno-clinic.com/,544-0011,"大阪府大阪市生野区田島4丁目6番16号
長田ビル2F",有,"平日9:00-19:00
土9:00-12:30",有,
ゆきおかクリニック,271160,大阪府,大阪市生野区,34.659813,135.533173,06-6718-3939,https://yukioka-cl.com/,544-0034,大阪府大阪市生野区桃谷2丁目17番18号,有,月火木金土9:00-18:00,有,
医療法人圭香会梅嵜クリニック,271179,大阪府,大阪市旭区,34.7243,135.561371,06-6958-3800,http://umezaki-clinic.my.coocan.jp/,535-0021,大阪府大阪市旭区清水5丁目13番22号,有,"平日9:30-12:30 16:30-19:30
土9:30-12:30",有,
医療法人 神吉産婦人科,271179,大阪府,大阪市旭区,34.719395,135.560028,06-6956-1001,http://www.kanki.or.jp/,535-0022,大阪府大阪市旭区新森5丁目4番10号,有,"月火木金9:00-12:00 17:30-19:30
水土9:00-12:00",有,
医療法人 岩田レディ-スクリニック,271179,大阪府,大阪市旭区,34.728069,135.541611,06-6951-7089,https://www.iwata-ladies.com/,535-0003,大阪府大阪市旭区中宮4丁目9番19号,有,"月火木金9:00-12:00 17:00-19:00
土9:00-12:00",有,
医療法人 金井産婦人科,271187,大阪府,大阪市城東区,34.698254,135.546463,06-6931-2391,https://www.kanai.or.jp/,536-0004,大阪府大阪市城東区今福西1丁目2番8号,産婦人科 有,"月~土9:00-11:30
月水木金13:00-14:30
月水18:00-19:30",有,
医療法人三和会 福田医院,271187,大阪府,大阪市城東区,34.693764,135.546585,06-6961-3279,https://www.fukuda-c.jp/,536-0013,大阪府大阪市城東区鴫野東2丁目12番2号,有,"月火水木金9:00-12:00 17:00-19:00
木土9:00-12:;00",有,
医療法人 米田産婦人科,271241,大阪府,大阪市鶴見区,34.701508,135.57692,06-6913-1135,http://www.komedaclinic.com/,538-0051,大阪府大阪市鶴見区諸口1丁目13番16号,有,"月~土9:00-12:00
月水金17:00-19:00",有,
医療法人 霜星会 りかこレディ-スクリニック,271195,大阪府,大阪市阿倍野区,34.644951,135.512756,06-6625-7711,https://rika-cli.jp/,545-0052,"大阪府大阪市阿倍野区阿倍野筋1丁目3番15号
阿倍野共同ビル8階",有,"月火木金土9:00-12:30
月火金14:00-16:30
木17:00-20:15",有,
医療法人心明会 レディ-スクリニック さわだ,271195,大阪府,大阪市阿倍野区,34.646484,135.512863,06-6641-0981,http://www.clinic-sawada.com/,545-0052,"大阪府大阪市阿倍野区阿倍野筋1丁目5番1号
100 あべのルシアス1階",有,"平日10:00-13:00 16:00-19:00
土10:00-13:00
(日・木・祝日 休診)",有,
医療法人 立花クリニック,271195,大阪府,大阪市阿倍野区,34.632763,135.517273,06-6629-1000,https://www.tachibana-cl.com/,545-0011,"大阪府大阪市阿倍野区昭和町1丁目21番22号
徳山ビル4F",有,"月火水金9:30-12:00(AM)
13:00-17:30(PM)
土9:30-12:00(AM)
13:00-17:00(PM)",有,
医療法人 中井医院,271195,大阪府,大阪市阿倍野区,34.632412,135.507416,06-6661-3187,-,545-0032,大阪府大阪市阿倍野区晴明通11番7号,有,"月火木金9:00-12:30 17:00-19:30
水土9:00-12:00",有,URL(リンク切れ)
河田医院,271195,大阪府,大阪市阿倍野区,34.647118,135.523315,06-6719-0381,-,545-0001,大阪府大阪市阿倍野区天王寺町北2丁目4番20号,有,"月火水金9:00-13:00 17:00-19:00
土9:00-13:00",有,URL(リンク切れ)
医療法人 西川医院,271195,大阪府,大阪市阿倍野区,34.6455,135.525742,06-6714-5218,https://www.nlc1.net/,545-0001,大阪府大阪市阿倍野区天王寺町北2丁目16番10号,有,"平日9:00-12:00
月火木金17:00-19:00",有,
なかおかレディ-スクリニック,271195,大阪府,大阪市阿倍野区,34.632973,135.515976,06-4703-3180,http://nakaoka-lc.jp/,545-0021,"大阪府大阪市阿倍野区阪南町1丁目50番10号
日栄ビル1階",有,"平日9:00-12:00 16:00-19:00
土9:00-12:00",有,
医療法人 平治会 SALAレディ-スクリニック,271195,大阪府,大阪市阿倍野区,34.62236,135.514145,06-6622-0221,http://www.sala-lc.com/,545-0021,"大阪府大阪市阿倍野区阪南町5丁目17番20号
エムズスクエア西田辺2階",有,"月火水金 9:00-13:00 16:00-19:30
木 9:00-13:00
土・日 9:00-13:00",有,
医療法人 柏蔭会 柏原医院,271195,大阪府,大阪市阿倍野区,34.623028,135.506561,06-6622-1161,https://kashiwabara-lc.jp/,545-0036,大阪府大阪市阿倍野区万代1丁目6番16号,有,"平日9:00-19:00
水土8:00-13:00",有,
社会医療法人 三宝会 南港クリニック,271250,大阪府,大阪市住之江区,34.621181,135.476837,06-6684-2018,https://clinic.nanko-hp.com/,559-0011,"大阪府大阪市住之江区北加賀屋2丁目11番8号
北加賀屋千島ビル101号",有,平日 9:00-17:00,有,
医療法人 西山産婦人科医院,271250,大阪府,大阪市住之江区,34.630383,135.424316,06-6613-1103,-,559-0033,大阪府大阪市住之江区南港中3丁目4番4号,有,"平日9:00-12:00 17:00-19:30
土9:00-12:00 木休診",有,URL(リンク切れ)
医療法人 糸氏医院,271250,大阪府,大阪市住之江区,34.620689,135.478943,06-6681-2772,-,559-0016,大阪府大阪市住之江区西加賀屋1丁目1番6号,婦人科 有,"平日9:00-12:30 17:00-19:30
木土9:00-12:30",有,URL(リンク切れ)
なかむらレディ-スクリニック,271250,大阪府,大阪市住之江区,34.604839,135.487045,06-6675-1211,http://www.web-know.com/nlc/,559-0005,"大阪府大阪市住之江区西住之江1丁目1番31号
N.KLASS住ノ江1階",産婦人科 有,"月火水金土9:00-12:00
月火水金16:30-19:00",無,
大阪市立住之江診療所,271250,大阪府,大阪市住之江区,34.620213,135.485977,06-6681-1000,-,559-0012,大阪府大阪市住之江区東加賀屋1丁目2番22号,有,月水金9:00-11:00,無,URL(リンク切れ)
あさだクリニック,271250,大阪府,大阪市住之江区,34.614326,135.484024,06-6684-2212,http://www.asadaclinic.jp/,559-0012,大阪府大阪市住之江区東加賀屋3丁目4番7号,有,診療時間内,有,
沢井産婦人科医院,271209,大阪府,大阪市住吉区,34.594639,135.499191,06-6694-1115,http://www.sawai-lc.com/,558-0032,大阪府大阪市住吉区遠里小野3丁目4番8号,有,"月・水 9:00-12:00 16:30-19:30
火・金 9:00-12:00 15:00-18:00
土 9:00-12:00",有,
たつたレディ-スクリニック,271209,大阪府,大阪市住吉区,34.600014,135.513062,06-6696-6080,https://www.tatsuta-lc.com/,558-0011,"大阪府大阪市住吉区苅田5丁目19番19号
あびこ駅前クリニックモ-ル3階",有,"平日9:00-19:00
土9:00-12:00",有,
ふくだレディ-スクリニック,271209,大阪府,大阪市住吉区,34.613289,135.504974,06-6699-1239,https://fukuda-l.com,558-0001,"大阪府大阪市住吉区大領5丁目4番23号
グレ-ス住吉101号",有,"月~土8:00-12:00
月金16:00-19:00
火木土13:30-16:00",有,
医療法人 瓢成会 なかがわレディ-スクリニック,271209,大阪府,大阪市住吉区,34.612213,135.491028,06-6671-0158,http://www.nakagawa-iin.net/,558-0044,大阪府大阪市住吉区長峡町5番5号,有,"平日9:00-12:30 17:00-19:00
土9:00-12:30
木・日・祝休診",有,
井口医院,271217,大阪府,大阪市東住吉区,34.630169,135.526169,06-6628-6131,http://iguchi-clinic1967.com/,546-0044,大阪府大阪市東住吉区北田辺6丁目13番8号,有,"月~土9:30-12:00
月水金17:00-19:00",有,
髙畑産婦人科,271217,大阪府,大阪市東住吉区,34.633507,135.52948,06-6719-0185,http://www.kouhata.net/,546-0043,大阪府大阪市東住吉区駒川1丁目7番3号,有,"平日9:00-19:30
土9:00-13:00",有,
医療法人ゆたかマタニティ超音波クリニック,271268,大阪府,大阪市平野区,34.60638,135.550797,06-6704-1103,-,547-0024,"大阪府大阪市平野区瓜破1丁目6番6号
グランド-ル南平野1階",有,"平日土日9:00-18:30
月(祝)9:00-12:30",有,URL(リンク切れ)
高木レディ-スクリニック,271268,大阪府,大阪市平野区,34.630188,135.56636,06-4303-6222,http://www.takagi-lc.com/,547-0002,"大阪府大阪市平野区加美東1丁目13番44号
O.T.Mビル3階",有,"月・火・金 9:00-12:00
16:00-19:00
木土9:00-12:00
水 休診",有,
元林産婦人科内科,271268,大阪府,大阪市平野区,34.606682,135.575668,06-6707-0010,http://motobayashi-sanfujinka.com/,547-0011,大阪府大阪市平野区長吉出戸8丁目7番27号,有,"平日9:00-12:00 17:30-20:00
土9:00-13:00",有,
日野レディ-スクリニック,271268,大阪府,大阪市平野区,34.602798,135.573013,06-6706-1600,-,547-0016,大阪府大阪市平野区長吉長原3丁目16番6号,有,"平日9:30-13:00 17:00-20:00
土9:30-13:00",有,URL(リンク切れ)
医療法人 佐々木産婦人科医院,271268,大阪府,大阪市平野区,34.603172,135.583176,06-6790-1320,-,547-0012,大阪府大阪市平野区長吉六反3丁目21番13号,有,"平日8:30-12:00 16:30-19:00
土8:30-12:00",有,URL(リンク切れ)
医療法人 植田産婦人科,271268,大阪府,大阪市平野区,34.626076,135.55571,06-6791-1726,http://www.ueda-ladiesclinic.com/,547-0046,大阪府大阪市平野区平野宮町2丁目8番8号,有,24時間対応(ただし事前連絡必要),有,
猪木産婦人科,271225,大阪府,大阪市西成区,34.644867,135.496506,06-6641-0162,-,557-0032,大阪府大阪市西成区旭1丁目1番3号,有,"平日9:00-14:00 17:30-19:00
土9:00-12:00 木第2土休診",有,URL(リンク切れ)
医療法人五常会 浅野クリニック,271225,大阪府,大阪市西成区,34.631657,135.497925,06-6661-7129,http://gojou-asanocl.com/,557-0042,大阪府大阪市西成区岸里東1丁目8番11号,有,"月~金9:00-12:30 16:30-19:30
土9:00-12:30",有,
イワタ医院,271225,大阪府,大阪市西成区,34.638309,135.49762,06-6661-8525,-,557-0014,大阪府大阪市西成区天下茶屋2丁目23番5号,有,"月~金9:30-11:30
月火水金13:30-15:00
火金18:00-20:00",有,URL(リンク切れ)
くにしげレディ-スクリニック,271225,大阪府,大阪市西成区,34.636108,135.49762,06-6655-5855,http://kunishige-lc.com/,557-0014,"大阪府大阪市西成区天下茶屋3丁目18番16号
グランドメゾン1階",有,"月火水金9:00-11:45 16:00-18:00
木土 9:00-11:45",有,
くにしげレディ-スクリニック,271225,大阪府,大阪市西成区,34.636108,135.49762,06-6655-5855,http://kunishige-lc.com/,557-0014,"大阪府大阪市西成区天下茶屋3丁目18番16号
グランドメゾン1階",有,"月火水金9:00-11:45 16:00-18:00
水土9:00-11:45",有,
"医療法人竹村医学研究会(財団)
小阪産病院",272272,大阪府,東大阪市,34.661324,135.5793,06-6722-4771,https://www.kosaka.or.jp,577-0807,大阪府東大阪市菱屋西3-6-8,有,日、祝日除く 8:30~16:30,有,
市立東大阪医療センタ-,272272,大阪府,東大阪市,34.666241,135.597641,06-6781-5101,http://www.higashiosaka-mc.jp/,578-8588,大阪府東大阪市西岩田3-4-5,有,平日9:00~17:00,無,
"医療法人恵生会
恵生会病院",272272,大阪府,東大阪市,34.66972,135.63533,072-982-5101,http://www.keiseikai.or.jp,579-8036,大阪府東大阪市鷹殿町20-29,有,24時間,有,
