施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FormURL,連絡先_郵便番号,連絡先_住所,緊急避妊に係る診療が可能な産婦人科医療機関等_産科、婦人科又は産婦人科の標榜の有無,緊急避妊に係る診療が可能な産婦人科医療機関等_医療機関における緊急避妊にかかる対面診療への対応可能時間帯,緊急避妊に係る診療が可能な産婦人科医療機関等_常時の緊急避妊薬の在庫の有無,エラー
愛知県厚生農業協同組合連合会豊田厚生病院,232114,愛知県,豊田市,35.119995,137.134598,0565-43-5000,https://toyota.jaaikosei.or.jp/,470-0396,愛知県豊田市浄水町伊保原500-1,有,"月~金 8:20~11:30
土(第1.3) 8:20~11:30",有,
医療法人淳和会内田クリニック,232114,愛知県,豊田市,35.087128,137.160782,0565-35-3500,http://www.uchidaclinic.or.jp,471-0027,愛知県豊田市喜多町4町目50番地1,有,"平日9:00~17:00
土曜9:00~12:00",有,
グリ-ンベルクリニック,232114,愛知県,豊田市,35.02644,137.105057,0565-51-0011,http://www.greenbells.jp,473-0914,愛知県豊田市若林東町棚田160-1,有,緊急の場合は24時間対応可,有,
ウェルスプリングウィメンズクリニック,232114,愛知県,豊田市,35.07769,137.17926,0565-87-2237,http://www.wellspring.jp,471-0805,愛知県豊田市美里6丁目7番地11,有,"AN9:00~12:00(月・火・木・土)
PM15:30~18:45(月・火・木)",有,URL(リンク切れ)
医療法人 茜草会 あかね医院,232114,愛知県,豊田市,35.100826,137.1521,0565-37-8686,http://www.akane-clinic.net,471-0067,愛知県豊田市栄生町4-13-6,有,"月水木金 9:00~12:00
火9:00~12:00 17:00~19:00
土 9:00~12:00",有,
独立行政法人労働者健康安全機構旭労災病院,232262,愛知県,尾張旭市,35.223755,137.016907,0561-54-3131,https://www.asahih.johas.go.jp/,488-8585,愛知県尾張旭市平子町北61,有,月~金 8:15~17:00,無,
津島市民病院,232084,愛知県,津島市,35.173344,136.738327,0567-28-5151,http://www.tsushimacity-hp.jp/,496-8537,愛知県津島市橘町3-73,有,緊急避妊の場合は24時間対応,有,
公立陶生病院,232041,愛知県,瀬戸市,35.225632,137.082642,0561-82-5101,http://www.tosei.or.jp/,489-8642,愛知県瀬戸市西追分町160番地,有,"月~金 8:30~11:00(産婦人科外来通常受付時間)
※救急外来は、平日時間外、土、日、祝日、年末年始も対応",有,
一宮市立市民病院,232033,愛知県,一宮市,35.312656,136.806808,0586-71-1911,https://municipal-hospital.ichinomiya.aichi.jp/,491-8558,愛知県一宮市文京2-2-22,有,緊急避妊の場合は24時間対応,有,
春日井市民病院,232068,愛知県,春日井市,35.271759,136.969574,0568-57-0057,https://www.hospital.kasugai.aichi.jp/,486-8510,愛知県春日井市鷹来町1-1-1,有,緊急の場合は24時間対応可能,有,
社会医療法人志聖会 総合犬山中央病院,232157,愛知県,犬山市,35.364418,136.945648,0568-62-8111,https://www.inuyamachuohospital.or.jp/,484-8511,愛知県犬山市大字五郎丸字二夕子塚6,有,"月~金 8:00~17:00
土 8:00~13:00",有,
江南厚生病院,232173,愛知県,江南市,35.355091,136.877869,0587-51-3333,http://www.jaaikosei.or.jp/konan/,483-8704,愛知県江南市高屋町大松原137,有,緊急避妊の場合は24時間対応可,有,URL(リンク切れ)
半田市立半田病院,232050,愛知県,半田市,34.892151,136.938858,0569-22-9881,https://www.handa-hosp.jp/,475-8599,愛知県半田市東洋町2丁目29番地,有,緊急避妊の場合は24時間対応可,有,
医療法人双葉会 藤田病院,232050,愛知県,半田市,34.895397,136.926666,0569-21-0951,http://www.fujita-hp.com/,475-0858,愛知県半田市泉町111-18,有,"月水金 9:00~12:00 14:00~15:00 18:00~19:00
火木土 9:00~12:00 14:00~15:00",有,
愛知県厚生農業協同組合連合会知多厚生病院,234460,愛知県,知多郡美浜町,34.775185,136.90625,0569-82-0395,https://chita.jaaikosei.or.jp/,470-2404,愛知県知多郡美浜町大字河和字西谷81-6,有,月~金 8:10~11:40,有,
常滑市民病院,232165,愛知県,常滑市,34.896324,136.852585,0569-35-3170,http://www.tokonamecityhospital.jp/,479-8510,愛知県常滑市飛香台3-3-3,有,緊急避妊は24時間対応,有,
公立西知多総合病院,232220,愛知県,東海市,34.999187,136.899323,0562-33-5500,http://www.nishichita-hp.aichi.jp/,477-8522,愛知県東海市中ノ池3-1-1,有,月~金 8:30~17:15,有,
刈谷豊田総合病院,232106,愛知県,刈谷市,34.983463,137.005905,0566-21-2450,http://www.toyota-kai.or.jp/,448-8505,愛知県刈谷市住吉町5丁目15番地,有,緊急避妊の場合は24時間対応可,有,
ピ-チベルクリニック,232122,愛知県,安城市,34.968533,137.088562,0566-76-8311,https://www.peachbells.jp/,446-0061,愛知県安城市新田町小山117,有,"月火金 9:00~12:30 16:00~19:00
水木土 9:00~12:30",有,
豊川市民病院,232076,愛知県,豊川市,34.8367,137.341629,0533-86-1111,https://www.toyokawa-ch-aichi.jp/,442-8561,愛知県豊川市八幡野路23,有,"月~金 8:30~12:30
※ 性的被害者は24時間対応",有,
足立産婦人科,232033,愛知県,一宮市,35.305958,136.798615,0586-24-0522,https://www.adachisan.jp/,491-0858,愛知県一宮市栄1-3-4,有,"月~金 9:00~12:00 17:00~19:00
土 9:00~12:00",有,
おおにしブレストウィメンズクリニック,232033,愛知県,一宮市,35.315567,136.753479,0586-61-6611,https://onishi-bw-clinic.com/,494-0001,愛知県一宮市開明字畑添14-1,有,"月火水金 9:00~12:30 17:00~18:30(午後は予約制:救急対応は個別)
土 9:00~12:30",有,
可世木レディスクリニック,232033,愛知県,一宮市,35.301655,136.793076,0586-47-7333,http://funin-kaseki.com/,491-0905,愛知県一宮市平和1-9-26,有,"月火水金 9:00~12:30 16:30~19:30
木土 9:00~12:30",有,
メイプルベルクリニック,232033,愛知県,一宮市,35.312176,136.760956,0586-62-7855,https://maplebell.jp/,494-0001,愛知県一宮市開明字蒲原21番地,有,緊急の場合は24時間対応可,有,
田中クリニック,232033,愛知県,一宮市,35.299194,136.801987,0586-72-2686,https://itp.ne.jp/info/239886380300000899/,491-0859,愛知県一宮市本町4-19-24,有,"月火水金 9:00~12:30 17:00~19:00
木土 9:00~12:30",有,URL(リンク切れ)
つかはらレディ-スクリニック,232033,愛知県,一宮市,35.300194,136.828857,0586-81-8000,http://www.tsukahara-l-c.jp/,491-0871,愛知県一宮市浅野字居森野71-1,有,"月火木金 9:00~12:00 17:00~19:00
水土 9:00~12:00",有,
てしがわらレディスクリニック,232033,愛知県,一宮市,35.297859,136.779236,0586-43-7788,-,491-0932,愛知県一宮市大和町毛受浜田18,有,"月木金 9:00~12:00 17:00~19:00
火土 9:00~12:00",有,URL(リンク切れ)
セブンベルクリニック,232203,愛知県,稲沢市,35.246468,136.812943,0587-33-7877,http://www.sevenbells.jp/,492-8144,愛知県稲沢市小池4丁目122,有,緊急の場合は24時間対応可,有,
三輪産婦人科小児科,232203,愛知県,稲沢市,35.260086,136.782104,0587-21-2332,https://www.miwa-clinic.jp/,492-8271,愛知県稲沢市石橋2-150,有,"月火木金 9:00~12:00 17:00~20:00
水土 9:00~12:00",有,
中原クリニック,232041,愛知県,瀬戸市,35.231415,137.068207,0561-88-0311,https://www.nakanic.com/,489-0989,愛知県瀬戸市山手町327,有,"月火水金 9:00~12:00 17:00~19:00
木土 9:00~12:00",有,
クリニックベル,232041,愛知県,瀬戸市,35.220276,137.072006,0561-83-2828,http://clinicbell.or.jp/0,489-0915,愛知県瀬戸市北浦町3-16,有,緊急避妊の場合は24時間対応可,有,URL(リンク切れ)
浅野産婦人科,232262,愛知県,尾張旭市,35.214123,137.024963,0561-53-7500,http://www.asanosanfujinka.jp/,488-0867,愛知県尾張旭市城前町4-1-9,有,緊急避妊の場合は24時間対応,有,
いしかわレディ-スクリニック,232262,愛知県,尾張旭市,35.193325,137.031372,0561-55-3800,https://www.ishikawa-lc.jp/,488-0047,愛知県尾張旭市南栄町黒石64-5,有,"月火水金 9:00~12:00 16:30~19:30
木 9:00~12:00
土 9:00~12:30",無,
医療法人伊藤ウィメンズクリニック,232386,愛知県,長久手市,35.176884,137.040436,0561-62-6320,-,480-1172,愛知県長久手市宮脇917,有,"月 9:00~12:00 17:00~19:30
火 9:00~12:00 13:30~15:30
水金 9:00~12:00 13:30~15:30 17:00~19:30
木土 9:00~12:00",有,URL(リンク切れ)
アキラレディスクリニック,232297,愛知県,豊明市,35.063049,137.013885,0562-93-7333,http://akira-ladiesclinic.com/,470-1121,愛知県豊明市西川町広原5,有,"月火木金 9:00~12:00 17:00~19:00
水土 9:00~12:00",有,
寺島レディスクリニック,232300,愛知県,日進市,35.113529,137.051483,0561-74-0311,-,470-0115,愛知県日進市折戸町枯木166,有,"月金 9:30~12:30 15:30~17:30
火木 9:30~12:30 15:30~18:30
土 9:30~12:30",有,URL(リンク切れ)
ともまつレディスクリニック,232300,愛知県,日進市,35.119991,137.049271,0561-75-4755,-,470-0113,愛知県日進市栄2-1201 ガ-デンセラム1F,有,"月~金 9:30~12:30 17:00~19:00
土 9:30~12:30",有,URL(リンク切れ)
レディ-スクリニックアンジュ,232300,愛知県,日進市,35.147724,137.023529,0561-74-1101,http://www.lc-ange.com/,470-0135,愛知県日進市岩崎台1丁目1202,有,"月木金 9:00~12:00 17:00-19:00
火水土 9:00~12:00",有,
医療法人森永産婦人科,232068,愛知県,春日井市,35.244473,136.980164,0568-81-1303,https://www.morinaga-mc.jp/,486-0836,愛知県春日井市八事町3-46,有,"月水金 8:30~12:00 17:00~19:00
火木土 8:30~12:00",有,
神領マタニティ,232068,愛知県,春日井市,35.254211,137.008148,0568-87-4103,http://www.jinryou.jp/,486-0829,愛知県春日井市堀ノ内町3丁目7番地9,有,"月水木土 8:30~11:30
火金 8:30-11:30 16:00~17:30",有,
かすがいマタニティクリニック,232068,愛知県,春日井市,35.261314,136.94693,0568-36-0301,http://kasugai-mc.net/index.php,486-0903,愛知県春日井市前並町字東屋敷103,有,"月火木金 9:00~12:00 16:00~19:00
水土日 9:00~12:00",有,
医療法人雄峰会まのウィメンズクリニック,232068,愛知県,春日井市,35.232502,136.958969,0568-36-0303,http://www.manowomensclinic.com/clinic.html,486-0931,愛知県春日井市松新町2-5,有,"月木土 8:30~11:30
火水金 8:30~11:30 16:30~19:00
※ 未婚の未成年者は保護者同伴とする",有,URL(リンク切れ)
医療法人友愛会 ミナミ産婦人科,232190,愛知県,小牧市,35.315914,136.942627,0568-75-3882,-,485-0004,愛知県小牧市田県町47,有,"月水金 8:30~12:00 17:30~20:00
火木土 8:30~12:00",有,URL(リンク切れ)
みわレディ-スクリニック,232190,愛知県,小牧市,35.291588,136.926361,0568-76-2603,http://www.miwalc.jp/,485-0041,愛知県小牧市小牧2-582,有,"月水金 9:00~13:00 17:00~19:30
火水土 9:00~13:00",有,
産科・婦人科 ミナミクリニック,232190,愛知県,小牧市,35.303139,136.927383,0568-75-3732,https://sankafujinka-minami-cl.jp/,485-0829,愛知県小牧市小牧原4-38-1,有,緊急避妊の場合は24時間対応可,有,
マザ-クリニックハピネス,232157,愛知県,犬山市,35.372372,136.957184,0568-63-4103,http://www.ootuka-lc.com/mother/,484-0096,愛知県犬山市塔野地西1-4-6,有,"月水金 9:30-12:00 16:30-18:30
火木土 9:30-12:00",有,
まつかわクリニック,232173,愛知県,江南市,35.357883,136.871826,0587-57-8003,http://matsukawa-m-c.jp/,483-8313,愛知県江南市村久野町中郷213-1,有,"月火木金 9:00~12:00 16:00~19:00
水土 9:00~12:00",有,
若山産婦人科医院,232173,愛知県,江南市,35.343479,136.868042,0587-55-0230,https://www.wakayama-clinic.com/,483-8331,愛知県江南市古知野町高瀬41,有,"月水金 9:00~12:30 16:30~19:00
火木土 9:00~12:30",有,
医療法人尚生会 やまだ産婦人科,232173,愛知県,江南市,35.345779,136.87854,0587-54-7511,https://www.yamada-og.or.jp/,483-8063,愛知県江南市高屋町八幡116,有,"月火水金 9:00~12:30 17:00~19:00
木土 9:00~12:30",有,
医療法人おおわきレディスクリニック,232173,愛知県,江南市,35.314884,136.877197,0587-56-3556,http://ohwaki.byoinnavi.jp/pc/,483-8155,愛知県江南市南山町中225-2,有,"月水金 8:30~12:00 17:30~20:00
水木土 8:30~12:00",有,URL(リンク切れ)
大野レディスクリニック,232289,愛知県,岩倉市,35.268856,136.870468,0587-37-3323,https://www.ohno-clinic.jp/,482-0012,愛知県岩倉市稲荷町高畑10,有,月~土曜日 9:00~12:00,有,
小林産婦人科,232343,愛知県,北名古屋市,35.243092,136.865814,0568-22-3320,-,481-0033,愛知県北名古屋市西之保深坪82-2,有,"月水金 9:00~12:00 17:00~19:00
火木土 9:00~12:00",有,URL(リンク切れ)
藤の花レディ-スクリニック,232343,愛知県,北名古屋市,35.245659,136.865967,0568-23-8008,http://www.fujinohana-ladies.com/,481-0037,愛知県北名古屋市鍛冶ヶ一色東1-3,有,"月火木金 9:00~11:30 16:00~18:00
水土 9:00~11:30",有,
大橋産婦人科クリニック,232084,愛知県,津島市,35.174206,136.741531,0567-26-7111,https://www.ohashi-lc.com/,496-0031,愛知県津島市埋田町2-63,有,"月水金 8:45~12:00 16:00~18:00
火木土 8:45~12:00",有,
貴子ウィメンズクリニック,232084,愛知県,津島市,35.185047,136.719101,0567-23-5786,https://takako-womens-clinic.com/,496-0868,愛知県津島市申塚町1-122,有,"月 9:00~12:00 15:30~17:30
水 9:00~12:00 16:00~18:00
金 9:00~12:00 16:30~18:00
火木 9:00~12:00",有,
医療法人雄峰会 真野産婦人科,232084,愛知県,津島市,35.176651,136.750656,0567-26-4556,http://www.yuhookai.jp/Mano00_top.html,496-0027,愛知県津島市大字津島字北新開128-1,有,"月水木 8:30~11:30
火金 8:30~11:30 16:30~19:00
※ 未婚の未成年者は保護者同伴に限り対応",有,
産婦人科佐屋クリニック,232327,愛知県,愛西市,35.149506,136.712601,0567-28-0311,http://www.saya-clinic.jp,496-0901,愛知県愛西市佐屋町宅地207,有,"月火水金 9:00~12:00 16:30~18:30
木土 9:00~12:00",有,
富田レディ-スクリニック,232378,愛知県,あま市,35.18708,136.833618,052-441-5811,-,490-1113,愛知県あま市中萱津南の川66,有,"月水金 9:00~12:00 18:00~20:00
火木土 9:00~12:00",有,URL(リンク切れ)
医療法人双葉会 ふたばクリニック,232050,愛知県,半田市,34.892632,136.894226,0569-20-5000,http://www.futaba-c.com/,475-0977,愛知県半田市吉田町6-82,有,"月水金 9:00~12:00 16:30~18:30
火木土 9:00~12:00",有,
広渡レディスクリニック,234419,愛知県,知多郡阿久比町,34.955189,136.914124,0569-48-7703,http://www.hirowatari-ladys.com/,470-2201,愛知県阿久比町白沢天神前27,有,"月水金 9:00~12:00 16:00~18:30
火木 9:00~12:00",有,
医療法人広川レディスクリニック,232238,愛知県,大府市,35.029106,136.953293,0562-44-1188,http://www.hirokawa-lc.jp/,474-0055,愛知県大府市一屋町4-38,有,"日木金 9:00~12:30 17:00~19:00
火水土 9:00~12:30
※ 時間外も相談可",有,
医療法人慧成会 産院いしがせの森,232238,愛知県,大府市,35.007191,136.950241,0562-44-4134,http://ishigasenomori.com/,474-0038,愛知県大府市森岡町1-193,有,"月火金土 9:00~16:00
木 9:00~13:00 16:00~19:00",有,
医療法人原田レディ-スクリニック,232246,愛知県,知多市,34.993938,136.877014,0562-36-1103,http://harada-lc.com/,478-0063,愛知県知多市寺本新町1-172,有,"月水金 9:00~12:00 17:00~19:00
火木 9:00~12:00
土 9:00~13:00",有,
医療法人清風会 岡村産科婦人科,232092,愛知県,碧南市,34.88311,136.992905,0566-41-2726,-,447-0879,愛知県碧南市沢渡町29,有,"月水金 9:00~12:00 13:30~15:30 16:00~18:30
火木 9:00~12:00 13:30~15:30
土 9:00~12:00 13:30~15:30",有,URL(リンク切れ)
医療法人 輝 ジュンレディ-スクリニック刈谷,232106,愛知県,刈谷市,34.971725,137.04451,0566-24-0306,http://www.jun-lc-anjo.com/,448-0802,愛知県刈谷市末広町三丁目6番1,有,"月~土 9:00~11:30
※ 土曜の診療は隔週のため要電話確認",有,
医療法人裕修会 篠原産婦人科医院,232122,愛知県,安城市,34.952328,137.085419,0566-76-5456,-,446-0035,愛知県安城市錦町10-10,有,"月火水金 8:00~12:00 15:30~18:00
木土 8:00~12:00",有,URL(リンク切れ)
医療法人佐野レディ-スクリニック,232122,愛知県,安城市,34.942978,137.073715,0566-75-2141,http://sano-lc.jp/,446-0026,愛知県安城市安城町西広畔114-2,有,"月火水金 9:30~12:00 16:00~18:30
土 9:30~12:00",有,
はちウィメンズクリニック,232122,愛知県,安城市,34.959595,137.057114,0566-71-4800,http://www.hachi-clinic.jp/,446-0051,愛知県安城市箕輪町唐生37,有,"月水木金 9:00~12:00 16:00~19:30
土 9:30~13:30
※ 受付は終了30分前まで",有,
医療法人 輝 ジュンレディ-スクリニック安城,232122,愛知県,安城市,34.972691,137.064087,0566-71-0308,http://www.jun-lc-anjo.com/,446-0073,愛知県安城市篠目町童子202番8,有,全日 24時間対応可,有,
医療法人セントファミリアクリニック,232254,愛知県,知立市,35.003906,137.030609,0566-81-0070,https://www.st-familia.com/,472-0055,愛知県知立市鳥居1-18-3,有,"月 9:00~12:00 17:00~19:00
火木 9:00~12:00 PM予約制
金 9:00~15:00 17:00~19:00
土 9:00~12:00 15:00~17:00",有,
高浜愛レディ-スクリニック,232270,愛知県,高浜市,34.936001,136.996475,0566-54-5161,-,444-1332,愛知県高浜市湯山町3-9-6,有,"月火木金 8:45~12:15 15:00~18:15
土 8:45~12:00",有,URL(リンク切れ)
花レディ-スクリニック,232360,愛知県,みよし市,35.122154,137.107849,0561-33-0311,http://www.hana-lc.com/,470-0207,愛知県みよし市福谷町細田1-3,有,"月火水金 9:00~11:30 17:00~18:30
木土 9:00~11:30 17:00~18:30",有,
医療法人愛凰会 荻野医院,232211,愛知県,新城市,34.932003,137.56572,0536-32-0020,-,441-1634,愛知県新城市長篠字下り蔵60-4,有,"月火木 8:30~12:00 17:00~19:00
水金 8:30~12:00",有,URL(リンク切れ)
藤澤フラウエンクリニク,232076,愛知県,豊川市,34.819157,137.369827,0533-84-1180,http://fujisawa-fk.com/,442-0839,愛知県豊川市四ツ谷町2-53,有,月~土 9:00~12:30,有,
渡辺マタニティクリニック,232076,愛知県,豊川市,34.80846,137.382889,0533-85-3511,http://watanabe-m-clinic.com,442-0826,愛知県豊川市牛久保町城跡36,有,"月水金 9:00~12:00 15:30~18:00
火土 9:00~12:00",有,URL(リンク切れ)
医療法人 星越 加藤医院,232149,愛知県,蒲郡市,34.809322,137.26738,0533-59-7878,https://www.hoshigoe.or.jp/,443-0013,愛知県蒲郡市大塚町星越1-20,有,"月 9:00~12:00
水~日 9:00~12:00 15:00~19:00",有,
オレンジベルクリニック,232149,愛知県,蒲郡市,34.825928,137.228485,0533-68-2311,http://www.orangebell.jp/,443-0056,愛知県蒲郡市神明町23-21,有,緊急の場合は24時間対応,有,
マイファミリ-クリニック蒲郡,232149,愛知県,蒲郡市,34.828739,137.224442,0533-67-2626,http://www.jin-i.com/,443-0057,愛知県蒲郡市中央本町6-7,有,"水 9:00~11:30 15:30~18:30
木~日 9:00~11:30 13:30~16:00",有,
