施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
クル-ズ薬局頼兼店,342041,広島県,三原市,34.400131,133.060532,0848-61-5322,0848-61-5323,723-0054,三原市頼兼1-1-4,平日9:00-18:00  土9:00-13:00  日祝休み,有,080-2939-9130,
なの花薬局本町えびす店,342041,広島県,三原市,34.400948,133.077194,0848-60-1318,0848-36-5313,723-0062,三原市本町1-9-9,月・火・水・金9:00~18:00木9:00~17:00土9:00~13:00日・祝休み,有,0848-60-1318,
なのはな薬局,342041,広島県,三原市,34.387077,133.020508,0848-60-9210,0848-66-5900,723-0145,三原市沼田東町片島224-6,平日8:00~18:30 土8:00~13:00,有,0848-60-9210,
アルファ薬局,342033,広島県,竹原市,34.348072,132.884247,0846-22-7611,0846-22-7622,725-0012,竹原市下野町1771-1,月曜~土曜日(祝祭日除く)8:45~17:30,有,0846-22-7611(転送電話),
エンゼル薬局,342033,広島県,竹原市,34.348072,132.884247,0846-22-7575,0846-22-6778,725-0012,竹原市下野町3143-6,月、火、水、金、土9:00-18:30 木9:00-13:00 日祝休み,有,0846-22-7575,
ばら薬局,342033,広島県,竹原市,34.337971,132.897064,0846-24-6066,0846-24-6067,725-0021,竹原市竹原町3644,月火木金9:00-18:00 水土9:00-12:30    日祝:休み,有,0846-24-6066,
あすなろ薬局,342033,広島県,竹原市,34.343353,132.910934,0846-24-6133,0846-24-6132,725-0026,竹原市中央2丁目14-8,月火水金9:00-18:00木土9:00-12:00日祝休み,無,,
竹原中央薬局,342033,広島県,竹原市,34.344116,132.909348,0846-22-8550,0846-22-8091,725-0026,竹原市中央3-16-54,月~水・金8:30-18:30 木・土8:30-17:30 日祝休み,有,080-4261-8550,
セブン薬局大崎店,344311,広島県,豊田郡大崎上島町,34.245743,132.883835,0846-67-5070,0846-67-5060,725-0301,豊田郡大崎上島町中野4102-1,平日8:30-17:30  土8:30-12:30  日祝休み,有,080-8001-1700,
中央薬局,342084,広島県,府中市,34.569576,133.248001,0847-40-0360,0847-40-0365,726-0002,府中市鵜飼町555-33,月~金:8:30~18:30、土:9:00~13:00,有,0847-40-0360(転送),
共創未来府中薬局,342084,広島県,府中市,34.569576,133.248001,0847-40-0214,0847-46-0063,726-0002,府中市鵜飼町555-12,月~金8:30~19:00土8:30~9:30,無,,
中央薬局府川店,342084,広島県,府中市,34.569004,133.238235,0847-44-0606,0847-44-0607,726-0004,府中市府川町172,平日9:00-18:30 木9:00-17:00 土|9:00-13:00 日祝休み,有,0847-44-0606,
さくらんぼ薬局府中店,342084,広島県,府中市,34.575096,133.229706,0847-54-2810,0847-54-2815,726-0005,府中市府中町746,平日9:00-18:00  木土9:00-13:00  日祝 休,有,0847-54-2810,
サン・メディカル薬局 永井店,342084,広島県,府中市,34.57296,133.234451,0847-40-1231,0847-40-1232,726-0005,府中市府中町14-29,月・火・金・土 9:00-18:30 水・木 9:00-18:00       日 9:00-12:00 祝 休み,有,080-1910-2949,
サン・メディカル薬局 新市店,342084,広島県,府中市,34.557926,133.268036,0847-52-7128,0847-52-7129,726-0012,府中市中須町10-1,平日9:00-18:00  土9:00-12:30 日祝 休み,有,090-8712-2129,
ステ-ション薬局,342084,広島県,府中市,34.557377,133.260544,0847-40-3663,0847-40-3665,726-0012,府中市中須町27-3,平日9:00-13:0015:-19:00土曜日9:00-13:00 14:-17:00    日曜日9:00-12:00 祝日休み,有,080-3871-5137,
ももたろう薬局府中店,342084,広島県,府中市,34.56078,133.255524,0847-46-1688,0847-46-1687,726-0012,府中市中須町1695-3,平日8:30-18:00  木8:30-16:30  土8:30-13:00      日祝 休み,有,080-3871-5136,
アイン薬局備後府中高木店,342084,広島県,府中市,34.565071,133.246582,0847-45-8788,0847-49-6733,726-0013,府中市高木町189-4,平日9:00-18:30木9:00-17:00土9:00-14:00 日祝休み,有,0847-45-8788,
さくらんぼ薬局高木店,342084,広島県,府中市,34.562286,133.250198,0847-44-6668,0847-44-9200,726-0013,府中市高木町654,月・火・木・金9:00~18:00水・土9:00~13:00日・祝日休み,無,,
にこぴん薬局高木店,342084,広島県,府中市,34.563866,133.243423,0847-40-0310,0847-40-0311,726-0013,府中市高木町407-6,月~水、金土9:00-18:30、木9:00-17:00,有,080-8989-3520,
エスマイル薬局あおぞら店,342106,広島県,庄原市,34.856411,133.009842,0824-75-0102,0824-75-0103,727-0013,庄原市西本町2-15-32,平日9:00-18:00 木土9:00-12:45 日祝 休み,有,0824-75-0102,
庄原センタ-薬局,342106,広島県,庄原市,34.838688,133.016479,0824-75-0116,0824-75-0156,727-0014,庄原市板橋町164-1,月、火、水、金8:30-18:00  木8:30-19:00  土8:30-12:30,有,070-4357-7089,
たかの薬局,342106,広島県,庄原市,35.054745,132.93309,0824-86-7720,0824-86-7740,727-0402,庄原市高野町新市1150-1,月火水金9: 00-18: 00 木土9: 00-13 : 00  日祝休み,無,,
ともえ薬局,342092,広島県,三次市,34.805256,132.84996,0824-65-1677,0824-65-1688,728-0012,三次市十日市中二丁目10-23,"月・火・水・金曜日 8:30~18:00,木曜日8:30~16:30,土曜日8;30~13:00",有,0824-65-1677,
十日市薬局,342092,広島県,三次市,34.807598,132.853012,0824-64-2857,0824-64-2838,728-0012,三次市十日市中3-11-20,月~水・金 9:00~18:00 木・土 9:00~13:00 日・祝休み,有,090-9734-9144,
中本薬局プラザ店,342092,広島県,三次市,34.804272,132.850677,082-463-8040,0824-62-6480,728-0012,三次市十日市中1-2-2,月~土9:00~19:00日9:00~18:00,有,080-1912-3323,
アイン薬局三次十日市店,342092,広島県,三次市,34.803978,132.860428,0824-65-0404,0824-62-5671,728-0013,三次市十日市東4-1-30,月火木金9:30-18:30 土第1・2・4祝9:30-18:00       水第3・5日曜休み,有,0824-65-0404,
三次スマイル薬局,342092,広島県,三次市,34.804268,132.860245,0824-65-6701,0824-65-6707,728-0013,三次市十日市東4-5-5,平日9:00~19:00 土9:00-17:00 日祝 休み,有,0824-65-6701,
ウォンツ三次東薬局,342092,広島県,三次市,34.805241,132.87558,0824-65-1077,0824-65-1088,728-0017,三次市南畑敷町330-1,月~金9:00~18:00土9:00~12:30,無,,
ぶどう薬局,342092,広島県,三次市,34.812965,132.84697,0824-65-0111,0824-65-0196,728-0021,三次市三次町1545,平日9:00-18:15 木・土9:00-13:00 日祝休み,有,0824-65-0111,
杉田薬局,342092,広島県,三次市,34.817204,132.84584,0824-62-2893,0824-62-3912,728-0021,三次市三次町1086-1,平日8:30-18:00  土8:30-14:00  日祝休み,有,090-8603-8028,
ファ-マシィ局三次センタ-,342092,広島県,三次市,34.774929,132.866745,0824-64-6088,0824-64-6089,728-0023,三次市東酒屋町586-5,月~金 9時-18時 土 9時~11時 日祝休み,有,0824-64-6088,
ファ-マシィ薬局健美,342092,広島県,三次市,34.774929,132.866745,0824-64-7770,0824-64-7771,728-0023,三次市東酒屋町587-1,平日9:00-18:00  土9:00-13:00  日祝休み,有,0824-64-7770,
ふの薬局,342092,広島県,三次市,34.902149,132.782059,0824-54-7331,0824-54-7332,728-0201,三次市布野町上布野1491-2,月・水8:30~17:10火・金8:30~18:10木8:30~16:30土8:30~12:30,有,0824-54-7331(転送),
ウォンツ福山松永薬局,342076,広島県,福山市,34.445107,133.253342,084-930-6031,084-930-6032,729-0104,福山市松永町3-21-27-3,月~金9:00~13:00、14:30~17:45,無,,
サン・メディカル薬局松永店,342076,広島県,福山市,34.451691,133.259613,084-930-4313,084-930-4315,729-0104,福山市松永町342-9,月~金8:30~18:30土8:30~13:30,有,090-2863-1559,
ファ-マシィ薬局松永ファミ-ル,342076,広島県,福山市,34.450256,133.258331,084-934-7560,084-934-7560,729-0104,福山市松永町4-1-4駅前ロ-タリ-マンション1F,平日8:30-17:30 土8:30-17:30 日祝休み,有,084-934-7560,
ゆうゆう薬局,342076,広島県,福山市,34.446053,133.260086,084-930-0653,084-930-0654,729-0104,福山市松永町5-9-14,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~13:00,有,084-930-0653,
松永エル薬局,342076,広島県,福山市,34.45282,133.260345,084-934-7767,084-934-7768,729-0104,広島県福山市松永町350-13,月、火、木、金8:30-13:00  15:00-18:30  水8:30-17:00    土8:30-13:00  日祝休み,無,,
葦陽高西薬局,342076,広島県,福山市,34.447105,133.239899,084-933-2115,084-933-2115,729-0106,福山市高西町1-7-29,月・火・木・金9:00~18:05水8:30~16:30土9:00~13:05日祝休み,有,090-7509-0786,
ザクザク薬局松永店,342076,広島県,福山市,34.451889,133.255157,084-930-4233,084-930-4233,729-0111,福山市今津町3-8-60,月~土9:00-19:00 日祝休み,無,,
ファ-マシィ薬局今津,342076,広島県,福山市,34.451454,133.25618,084-933-5683,084-933-5683,729-0111,福山市今津町2-2-10,月火水金9:00~18:00木9:00~17:00土9:00~13:00,有,090-6432-4208,
ファ-マシィ薬局みのり,342076,広島県,福山市,34.450726,133.254883,084-933-6341,084-933-6341,729-0111,広島県福山市今津町2-3-9,月火水金9:00-18:00 水9:00-17:00 土9:00-13:00     ,有,084-933-6341,
アプコ松永薬局,342076,広島県,福山市,34.442112,133.261551,084-930-0193,084-930-0194,729-0114,福山市柳津町1-2-29,月9:00~18:00/火9:00~18:00/水9:00~17:00/木9:00~18:00/金9:00~18:00/土9:00~12:30,無,,
アプコ高須薬局,342050,広島県,尾道市,34.434052,133.235153,0848-47-6293,0848-47-6393,729-0141,尾道市高須町4774-1,月、火、水、金9:00-18:00 木9:00-17:00        土9:00-13:00 日祝休み,有,090-4650-7807,
アプコ東尾道薬局,342050,広島県,尾道市,34.430046,133.233765,0848-56-1593,0848-56-1693,729-0141,尾道市高須町5738,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~17:00/金9:00~18:00/土9:00~17:00/備考:木曜日の午後は臨時休業になることあり,有,0848-56-1593,
ありす薬局東尾道店,342050,広島県,尾道市,34.437702,133.235886,0848-55-3150,0848-55-3151,729-0141,尾道市高須町4754-5,平日9:00-18:00 土12:00-18:00 日祝休み,有,080-6240-7454,
ザグザグ薬局尾道高須店,342050,広島県,尾道市,34.432381,133.229874,0848-56-1339,0848-56-1339,729-0141,尾道市高須町5280,平日・土 9:30-18:30  日祝休み,有,070-2008-1199,
白金薬局,342050,広島県,尾道市,34.426769,133.226547,0848-47-2921,0848-47-2922,729-0141,尾道市高須町1382-1,月-水、金8:30-18:30   木7:30-15:30   土8:30-12:30    日祝休み,有,080-3870-8697,
タウン薬局本郷店,342041,広島県,三原市,34.406902,132.974167,0848-86-1093,0848-86-1090,729-0414,三原市下北方1-7-25,月火水金土9:00-18:30 木曜日9:00-17:00 日祝 :休,無,,
幸崎調剤薬局,342041,広島県,三原市,34.336067,133.034576,0848-69-3377,0848-69-3377,729-2252,三原市幸崎能地4-10-22,月~水・金9:00~18:00木9:00~17:00土9:00~12:30 日祝休み,有,080-1937-4209,
黒滝薬局,342033,広島県,竹原市,34.336594,132.990036,0846-26-3180,0846-26-3180,729-2316,竹原市忠海中町2-1-16,平日8:00-18:00 木7:00-18:00土8:00-12:00日祝休み,有,0846-26-3180,
マルシン薬局,342076,広島県,福山市,34.555016,133.270187,0847-52-5122,0847-52-5136,729-3103,福山市新市町新市616,9:00~19:00,有,0847-52-5122,
あやめ薬局沖見店,342084,広島県,府中市,34.698513,133.123383,0847-62-5700,0847-62-5701,729-3431,府中市上下町上下2097-1,平日9:00-18:00 土9:00-12:00,無,,
日本調剤 上下薬局,342084,広島県,府中市,34.696022,133.120651,0847-62-8855,0847-62-8801,729-3431,府中市上下町上下970-3,平日9:00-18:00 土日祝休み,有,080-1272-5236,
ファ-マシィ薬局こうぬ,342092,広島県,三次市,34.704971,133.088028,0847-67-5515,0847-67-5516,729-4101,三次市甲奴町本郷636-11,月~金8:30-17:30 土10:00~12:00 ,有,0847-67-5515,
三上薬局駅前店,342106,広島県,庄原市,34.900784,133.273529,08477-2-1093,08477-2-1793,729-5121,庄原市東城町川東165-16,平日9:00-18:00 土9:00-13:00 日祝休み,有,080-6329-8085,
三上薬局産業道路店,342106,広島県,庄原市,34.897751,133.274567,08477-2-1717,08477-2-5757,729-5121,庄原市東城町川東1454-4,平日9:00~18:00 土9:00~13:00 日祝休み,有,080-6329-8107,
ひろみ薬局大手町店,,,,34.38623,132.454163,082-258-5125,082-258-5126,730?0051,広島市中区大手町3-13-6,月火水金9:00-18:30 木8:30-16:30  土9:00-12:00    日祝 休み,有,082-258-5125,郵便番号
めいぷる薬局,341010,広島県,広島市中区,34.408554,132.462067,082-221-7120,082-962-7194,730-0001,広島市中区白島北町17-1,平日9時から19時 土9時から13時 水8時から16時 日祝休み,有,080-5237-7962,
コスモス薬局,,,,34.397507,132.463776,082-223-5288,082-223-3219,730-0013,広島県広島市中区八丁堀1-12,平日8:30-18:30 土8:30-18:00 日祝休み,有,082-223-7139,郵便番号
白島みつば薬局,341010,広島県,広島市中区,34.408466,132.465652,082-511-0606,082-511-0505,730-0002,広島市中区白島中町12-23,平日(木以外)9:00-18:00 木9:00-12:30 土9:00-15:30      日祝休み,有,082-511-0606,
キララ薬局白島店,341010,広島県,広島市中区,34.405842,132.465912,082-502-4722,082-502-4733,730-0004,広島市中区東白島町8-19 中津井ビル1F,月・水9:00~18:00火・木・金・土9:00~17:00,有,,
オ-ル薬局白島店,341010,広島県,広島市中区,34.405933,132.459213,082-212-0065,082-212-0185,730-0005,広島市中区西白島町20-15,月火木金9:00-18:00水9:00-17:00土9:00-13:00日祝休み,有,052-212-0065,
ウォンツ地下街シャレオ薬局,341010,広島県,広島市中区,34.401096,132.456512,082-545-6577,082-545-6588,730-0011,広島市中区基町地下街105,月~金9:00~19:00土・日・祝休み,無,,
エスマイル薬局県庁駅前店,341010,広島県,広島市中区,34.396343,132.459366,082-511-7061,082-511-7062,730-0011,広島県広島市中区基町10-90,平日9:00-18:00,無,,
広栄薬局基町店,341010,広島県,広島市中区,34.398083,132.461426,082-212-3901,082-212-3902,730-0011,広島市中区基町1-19,平日9:00-18:00 土9:00-13:00 日祝休み,有,082-212-3901,
コスモス薬局グランドタワ-店,341010,広島県,広島市中区,34.399822,132.46521,082-212-0025,082-212-0026,730-0012,広島市中区上八丁堀4-1,平日9:00-18:00  土9:00-13:00  日祝休み,有,082-212-0025,
ウォンツ八丁堀電停前薬局,341010,広島県,広島市中区,34.394455,132.463379,082-212-1517,082-212-1527,730-0013,広島市中区八丁堀14-10,月~金9:00~14:00、15:00~18:00土9:00~14:00,無,,
ウォンツ薬局白島通り店,341010,広島県,広島市中区,34.395233,132.463791,082-511-1113,082-511-1114,730-0013,広島市中区八丁堀12-4-1F,月~金8:00~18:30土8:00~17:00,無,,
オ-ル薬局八丁堀店,341010,広島県,広島市中区,34.39455,132.463577,082-222-6433,082-222-6434,730-0013,広島市中区八丁堀14-7-1階,平日9:00-18:30 土9:00-15:00 日祝 休み,有,082-222-6433,
ウォンツ八丁堀薬局,341010,広島県,広島市中区,34.395134,132.462662,082-512-0017,082-512-0018,730-0013,広島市中区八丁堀11-8,月~土9:00~19:00,無,,
コスモス薬局京口門店,341010,広島県,広島市中区,34.395309,132.463211,082-212-1595,082-212-1596,730-0013,広島市中区八丁堀12-10,平日9:00-18:30  土9:00-16:00  日祝休み,有,082-223-7139,
タケダ薬局,341010,広島県,広島市中区,34.394897,132.462204,082-227-4620,082-222-9401,730-0013,広島県広島市中区八丁堀11-15,平日9:00-18:00  土9:00-13:00  日祝休み,有,070-1872-7551,
アスト薬局,341010,広島県,広島市中区,34.384304,132.465485,082-248-3434,082-248-3438,730-0015,広島市中区鶴見町14-2,月~金8:30~18:00土8:30~13:00,有,082-248-3434,
マザ-薬局幟町店,341010,広島県,広島市中区,34.393883,132.46669,082-221-1192,082-221-1195,730-0016,広島市中区幟町10-11,平日8:50-18:00 木土8:50-13:00 日祝休み,有,090-9696-1622,
幟町とまと薬局,341010,広島県,広島市中区,34.394577,132.465698,082-212-4011,082-212-4022,730-0016,広島市中区幟町12-1,月、火、水、金 9:00~18:00 木 9:00~13:00 土 9:00~13:00 日祝 休み,有,080-2924-6679,
ウォンツ薬局鉄砲町店,341010,広島県,広島市中区,34.394138,132.464706,082-511-0756,082-511-0755,730-0017,広島市中区鉄砲町9-10,月・火・木・金9:00~13:00、14:00~18:30 土9:00~13:00、14:00~18:00日9:00~13:00,無,,
ウォンツ薬局八丁堀交差点前,341010,広島県,広島市中区,34.393852,132.463943,082-502-6067,082-502-6068,730-0017,広島市中区鉄砲町10-13,月・火・木・金8:30~19:00土8:30~18:00水8:30~12:30日・祝・第2・4水休み,無,,
コスモス八丁堀薬局,341010,広島県,広島市中区,34.394211,132.463791,082-227-1289,082-227-1538,730-0017,広島市中区鉄砲町10-18,平日9:00-19:00 土9:00-18:00  日祝 休み,有,082-223-7139,
コスモス薬局胡町店,341010,広島県,広島市中区,34.393127,132.465805,082-504-8222,082-504-8228,730-0021,広島市中区胡町4-28,月-水、金9:00-18:30 木、土9:00-18:00 日祝 休み,無,,
ここから薬局三川町店,341010,広島県,広島市中区,34.390705,132.462738,082-545-0030,082-545-0062,730-0029,広島市中区三川町1-20,平日9:00-18:00 木9:00-17:00 土9:00-15:00,有,080-3360-9723,
マザ-薬局三川町店,341010,広島県,広島市中区,34.390251,132.462265,082-544-1414,082-544-1415,730-0029,広島県広島市中区三川町2-8,月火水金9:00-18:00  木8:30-16:30 土9:00-13:00     日祝 休み,無,,
アイン薬局広島駅北口店,341029,広島県,広島市東区,34.398518,132.478363,082-568-0008,082-568-0025,732-0053,広島県広島市東区若草町11-1-102,平日9:00-18:00  土9:00-17:00 日祝休み,無,,
コスモス薬局紙屋町西店,341010,広島県,広島市中区,34.394276,132.456039,082-546-0026,082-546-0027,730-0031,広島市中区紙屋町2-2-25,月、火、水、金9:00-18:30 木、土9:00-18:00,有,082-223-7139,
コスモス薬局紙屋町店,341010,広島県,広島市中区,34.39431,132.457108,082-240-3100,082-240-3101,730-0031,広島市中区紙屋町2-2-6,月・火・木・金9:00~19:00水9:00~18:30土9:00~18:00日・祝11:00~18:00、年末年始休み,無,082-223-7139,
コスモス薬局紙屋町東店,341010,広島県,広島市中区,34.394653,132.459457,082-543-2555,082-543-2556,730-0031,広島市中区紙屋町1-1-17,平日8:30-18:30 土8:30-18:00 日祝休み,有,082-223-7139,
すずらん薬局紙屋町ビル店,341010,広島県,広島市中区,34.394661,132.457245,082-545-5017,082-545-5014,730-0031,広島市中区紙屋町2-2-2,月・火・木・金9:00~19:00水9:00~18:30土9:00~18:00,有,082-545-5017,
康仁薬局ソシオ紙屋町店,341010,広島県,広島市中区,34.393833,132.456146,082-258-5425,082-258-5426,730-0031,広島市中区紙屋町2-3-20,月火木金9:00~19:00  水9:00~18:30 土9:00~18:00,無,,
立町薬局,341010,広島県,広島市中区,34.393677,132.460968,082-545-7767,082-545-8582,730-0032,広島市中区立町4-2,月火木金9:00~18:30水土9:00~13:00,有,090-6418-0046,
アプコ調剤薬局,341010,広島県,広島市中区,34.391644,132.461502,082-249-0093,082-249-7417,730-0034,広島市中区新天地4-6,平日9:00-18:00 土9:00-13:00 日祝 休み,有,082-249-0093,
すずらん薬局,341010,広島県,広島市中区,34.391853,132.458145,082-244-6467,082-244-6468,730-0036,広島市中区袋町4-6,月~土8:30~18:00             ,有,082-244-6467,
すずらん薬局本店,341010,広島県,広島市中区,34.39233,132.458298,082-545-4711,082-545-4710,730-0036,広島市中区袋町4-1,月~土9:00~18:00日・祝休み,有,082-545-4711,
ウォンツ平和大通り薬局,341010,広島県,広島市中区,34.389908,132.457153,082-545-5157,082-545-5158,730-0037,広島市中区中町7-16,10:00~19(20):00,無,,
デポ薬局,341010,広島県,広島市中区,34.386417,132.460663,082-542-6864,082-243-2243,730-0043,広島市中区富士見町12-15,平日9:00-19:00 土9:00-17:00 日祝休み,有,082-542-6864,
フジミ薬局,341010,広島県,広島市中区,34.387245,132.460663,082-246-4650,082-246-4655,730-0043,広島市中区富士見町5-5,平日9:00-18:00 土9:00-13:00  日祝休み,有,082-246-4650,
イオン薬局イオンスタイル広島府中,343021,広島県,安芸郡府中町,34.394566,132.499527,082-561-0230,082-561-0231,735-0021,安芸郡府中町大須2-1-1,9:00~21:00,無,,
レモン薬局,341010,広島県,広島市中区,34.391159,132.461716,082-245-4500,082-245-4505,730-0045,広島市中区新天地5-12-1F,月~金8:50~18:00土8:50~13:00,無,,
すずらん薬局竹屋町店,341010,広島県,広島市中区,34.382587,132.462296,082-241-2207,082-241-2208,730-0048,広島市中区竹屋町8-8 1F,平日9:00-18:00 土9:00-13:00 日祝休み,有,082-241-2207,
アスト薬局大手町店,341010,広島県,広島市中区,34.387619,132.454041,082-544-0123,082-544-0124,730-0051,広島市中区大手町3丁目6-12-1-F,平日9:00-18:00 土9:00-13:00 日祝休み,有,082-544-0123,
アプコUnity薬局大手町,341010,広島県,広島市中区,34.395672,132.455185,082-207-1193,082-207-1293,730-0051,広島市中区大手町1-1-20,月火木金9:00-18:00 水9:00-13:00 土9:00-15:00,無,,
コスモス薬局たかの橋店,341010,広島県,広島市中区,34.38456,132.451599,082-504-7377,082-504-7388,730-0051,広島市中区大手町5-2-15高田ビル1F,月・木9:00~19:30火・金・土9:00~18:30,無,,
コスモス薬局鯉城通り店,341010,広島県,広島市中区,34.392403,132.456451,082-545-5005,082-545-5006,730-0051,広島市中区大手町2-7-2 7階A号室,月・火・水・金9:00~18:30木10:00~18:00土9:00~14:00,有,082-223-7139,
コスモス薬局大手町店,341010,広島県,広島市中区,34.392944,132.456635,082-544-0303,082-544-0909,730-0051,広島市中区大手町2-1-4,月火金8:30-18:00 水土8:30-17:30 木9:00-18:00,有,082-223-7139,
サン薬局大手町店,341010,広島県,広島市中区,34.386997,132.45459,082-546-0055,082-546-0222,730-0051,広島市中区大手町3-8-5エイトバレ-大手町4F,8:40~18:40,有,082-546-0055,
すずらん薬局 大手町店,341010,広島県,広島市中区,34.39455,132.45462,082-543-6671,082-543-6672,730-0051,広島市中区大手町一丁目5-22,月~土 8:30~18:00,有,082-543-6671,
大手町スマイル薬局,341010,広島県,広島市中区,34.386837,132.453613,082-545-3432,082-545-3478,730-0051,広島市中区大手町3-13-33,月-金9:00-17:30土曜日9:00-13:00,有,082-545-3432,
ウォンツ薬局日赤病院前店,341010,広島県,広島市中区,34.381561,132.454361,082-543-2901,082-543-2900,730-0052,広島市中区千田町1-7-10,8:30~17:30土・日・祝休み,無,,
ウォンツ薬局日赤病院前2号店,341010,広島県,広島市中区,34.381168,132.453491,082-504-8870,082-504-8887,730-0052,広島市中区千田町1-5-6,月~8:30~17:30土・日・祝休み,無,,
イオン薬局広島祇園店,341053,広島県,広島市安佐南区,34.443783,132.461578,082-832-3105,082-832-3104,731-0138,広島市安佐南区祇園三丁目2番1号 イオン広島祇園店1階,年中無休 9:00-21:00,有,070-5014-6155,
ひらもと薬局千田店,341010,広島県,広島市中区,34.379757,132.455994,082-236-1559,082-236-9952,730-0052,広島市中区千田町2-1-29,月火水金9:00-18:00  木土9:00-17:00 日祝休み,有,082-236-1559,
森薬盛堂薬局,341010,広島県,広島市中区,34.375843,132.459045,082-241-1747,082-247-3979,730-0052,広島市中区千田町3-11-3,9:00~17:00,有,082-241-1474,
あいおい橋薬局,341010,広島県,広島市中区,34.396622,132.450882,082-294-9339,082-294-9359,730-0802,広島市中区本川町1丁目1-26,月火水金9:00-18:30 木土9:00-17:00 日祝  休み,有,090-7975-5584,
十日市みかん薬局,341010,広島県,広島市中区,34.398472,132.44722,082-292-1098,082-292-3877,730-0806,広島市中区西十日市町1-5-201,月火水金9:00-18:00 木9:00-17:00 土9:00-13:00 日祝休み,有,080-2924-6687,
アイプラス 薬局水主店,341010,広島県,広島市中区,34.372723,132.448227,082-244-0101,082-236-8112,730-0822,広島市中区吉島東1-27-20 1階,月-水・金8:30-19 :00   木8 :30-16 :30         土8 :30-12 :30  日祝休み,無,,
すずらん薬局吉島店,341010,広島県,広島市中区,34.376579,132.44957,082-241-6246,082-241-6248,730-0822,広島市中区吉島東1-4-17,月曜日~金曜日: 9:00~18:00    土曜日: 9:00~13:00,有,082-241-6246,
ウォンツ吉島薬局,341010,広島県,広島市中区,34.373093,132.445419,082-546-0655,082-546-0688,730-0823,広島市中区吉島西2-15-12,月~金9:00~18:00土・日・祝休み,無,,
コスモス薬局吉島店,341010,広島県,広島市中区,34.368397,132.451721,082-247-1169,082-247-1170,730-0824,広島市中区吉島新町1-4-1,月~金8:30~17:30第1・3土8:30~12:30           ,無,,
コスモス薬局光南店,341010,広島県,広島市中区,34.367153,132.447327,085-545-2525,082-545-2526,730-0825,広島市中区光南1-11-11,月火水金8:45-18:00 土8:45-12:30 木8:45-16:45 日祝休,有,082-223-7139,
鞍掛薬局,341010,広島県,広島市中区,34.367329,132.446136,082-247-5840,082-247-5855,730-0825,広島市中区光南1-16-21,月~水・金8:45~18:15 木8:00~16:00土8:45~12:45日・祝休み,有,090-8244-8415,
光南薬局,341010,広島県,広島市中区,34.366512,132.448059,082-249-0656,082-249-0670,730-0825,広島市中区光南1-13-11,10:00~18:30,有,082-249-0656,
江波二本松薬局,341010,広島県,広島市中区,34.368607,132.433167,082-961-3324,082-961-3324,730-0834,広島市中区江波二本松1丁目2-22,月火水金9時-18 時木9時-17時土9時-16時日祝休み,有,080-2902-1159,
エスマイル薬局舟入店,341010,広島県,広島市中区,34.386093,132.444138,082-292-1302,082-234-3228,730-0842,広島市中区舟入中町11-9,平日9:00-18:00土9:00-13:00日祝休み,有,082-292-1302,
わかば薬局,341010,広島県,広島市中区,34.386711,132.443176,082-295-8181,082-295-8181,730-0842,広島市中区舟入中町8-6,月火水金9:00-18:15  木9:00-17:00  土9:00-13:00 日祝休み,無,,
ウォンツ舟入市民病院前薬局,341010,広島県,広島市中区,34.386547,132.440186,082-503-6632,082-503-6633,730-0843,広島市中区舟入本町8-1,月~金9:00~18:00土・日・祝休み,無,,
すずらん薬局舟入本町店,341010,広島県,広島市中区,34.386318,132.440903,082-294-6281,082-291-1832,730-0843,広島市中区舟入本町7-16,月9:00~18:00/火9:00~18:00/水9:00~18:00/木9:00~18:00/金9:00~18:00/土9:00~13:00,有,082-294-6281,
オ-ル薬局舟入店,341010,広島県,広島市中区,34.383209,132.445099,082-232-5522,082-232-5525,730-0844,広島市中区舟入幸町4-2,月火木金9:00-18:00 水9:00-17:00 土9:00-13:00,有,082-232-5522,
なかがわ薬局舟入店,341010,広島県,広島市中区,34.382458,132.441589,082-275-6712,082-275-6713,730-0845,広島市中区舟入川口町4-16,月火水金9:00-18:30 木土9:00-13:00 日祝休み,無,,
すずらん薬局舟入店,341010,広島県,広島市中区,34.376842,132.441574,082-532-4193,082-296-3300,730-0847,広島市中区舟入南4-1-63,平日9:00-18:00 土9:00-1800 日祝日休み,有,082-532-4193,
舟入南薬局,341010,広島県,広島市中区,34.375786,132.438217,082-292-7050,082-292-7055,730-0847,広島市中区舟入南4丁目16-8,月火木金9:00-18:15 水曜日9:00-17:00           土曜日9:00-13:15 日祝 休み,有,070-3852-4612,
濱崎漢方薬局,341010,広島県,広島市中区,34.374508,132.43718,082-294-8776,082-294-8392,730-0847,広島市中区舟入南5-6-12,月火水金8:30-18:00 木8:30-16:30 土8:30-13:00 日祝休み,有,090-7123-4077,
ベル薬局,341010,広島県,広島市中区,34.397701,132.444672,082-299-6102,082-299-6019,730-0851,広島市中区榎町3-30,平日9:00-18:00 土曜日9:00-17:00 日祝休み,有,082-299-6102,
