施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
なないろ薬局桜小路,,,,32.579075,131.662994,0982-20-7716,0982-20-7720,889-0816,延岡市桜小路360-1,月火木金8:30~18:00水土8:30~12:30,有,0982-20-7716,郵便番号
フラワ-薬局みみつ,452068,宮崎県,日向市,32.341301,131.56897,0982-58-1591,0982-58-1491,889-1111,日向市美々津町3872-5,月~金9:00~17:30土9:00~13:00日・祝休み,有,090-5749-7764,
富高薬局GrandTsuno,454060,宮崎県,児湯郡都農町,32.261631,131.552597,0983-32-6512,0983-32-6513,889-1201,児湯郡都農町大字川北5202,月~金8:00~18:00土9:00~13:00,有,0983-32-6512,
ルピナス薬局,454028,宮崎県,児湯郡新富町,32.068321,131.489288,0983-26-8225,0983-26-8227,889-1411,児湯郡新富町富田1-3-1,月・火・木・金8:30~17:30水・土8:30~12:30,無,,
会営薬局清武地区研修センタ-,452017,宮崎県,宮崎市,31.844402,131.403473,0985-55-6256,0985-55-6257,889-1601,宮崎市清武町木原横小路5304-1,月~金8:30~17:30,無,,
セラピス調剤薬局,452017,宮崎県,宮崎市,31.869452,131.36232,0985-89-5110,0985-89-5115,889-1604,宮崎市清武町船引字新川633-3,月・火・水・金9:00~18:00木・土9:00~13:00,無,,
幸生堂薬局,452017,宮崎県,宮崎市,31.855406,131.394974,0985-84-3140,0985-84-3150,889-1611,宮崎市清武町新町2丁目1番地9,月火水金9:00~18:00、木8:30~13:00、土9:00~15:00,有,080-3773-4585,
あおぞら薬局,452017,宮崎県,宮崎市,31.853373,131.389954,0985-84-1900,0985-84-1900,889-1613,宮崎市清武町西新町11番地11,月~金8:30~18:00、土曜日8:30~12:30,無,,
サンライト薬局三股店,453412,宮崎県,北諸県郡三股町,31.732159,131.113541,	0986-36-6260,	0986-36-6261,889-1901,北諸県郡三股町大字樺山4672-350,月~木8:30~18:00、金土8:30~12:30,無,,
さくら薬局,453412,宮崎県,北諸県郡三股町,31.730686,131.124924,0986-36-5008,0986-36-5010,889-1901,北諸県郡大字樺山字中原5036-90,月火木金8:30~18:00、水8:30~17:00、土8:30~12:30,有,0986-36-5008,
みはな薬局,452017,宮崎県,宮崎市,31.832977,131.441925,0985-58-3027,0985-58-4261,889-2151,宮崎市大字熊野東正蓮寺1671,月~金8:30~18:00土8:30~12:30,有,0985-58-3027,
つばさ薬局,452017,宮崎県,宮崎市,31.8283,131.438278,0985-55-3454,0985-55-3454,889-2151,宮崎市大字熊野482-4,月火水金8:30~18:00木8:30~17:00土8:30~13:00,無,,
株式会社 高橋薬局,452041,宮崎県,日南市,31.624977,131.353149,0987-25-1625,0987-25-9618,889-2535,日南市飫肥五丁目2-16,月~金7:40~21:00 木・土7:40~19:00,有,090-7156-5702,
おおた薬局,452041,宮崎県,日南市,31.609896,131.377548,0987-22-5006,0987-22-5007,889-2541,日南市吾田東5-2-10,月・火・木・金8:30~18:00水8:30~17:00土:8:30~12:30日・祝日 休み,無,,
二葉薬局京町,452092,宮崎県,えびの市,32.047764,130.770844,0984-25-5500,0984-25-5501,889-4151,えびの市大字向江499,月~金8:30~18:00土8:30~13:00,有,090-9478-3082,
二葉薬局加久藤,452092,宮崎県,えびの市,32.043442,130.814102,0984-25-4407,0984-25-4408,889-4221,えびの市大字栗下214-8,月~金8:00~18:00土8:00~16:30,有,0984-25-4407,
二葉薬局高原,453617,宮崎県,西諸県郡高原町,31.928581,131.006317,0984-25-6011,0984-25-6022,889-4412,西諸県郡高原町西麓427-1,月~金8:30~18:00土8:30~13:00日・祝日休み,無,,
むさし薬局,453617,宮崎県,西諸県郡高原町,31.923353,130.999832,0984-42-5600,0984-42-5601,889-4412,西諸県郡高原町西麓173番地1,月火木金8:30~18:00  水8:30~13:00 14:30~18:00 土 8:30~13:00,有,0984-42-5600,
