施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
日本調剤我孫子薬局,122220,千葉県,我孫子市,35.867424,140.027115,04-7184-8836,04-7184-8961,270-1166,我孫子市我孫子1843-3,月~金9:00~18:00土9:00~13:00日・祝休み,有,090-1037-2087,
薬局ナチュラル・メディクス我孫子店,122220,千葉県,我孫子市,35.873173,140.014816,04-7157-3362,04-7157-3368,270-1166,我孫子市我孫子1-17-22,月・火・木・金9:00~18:00 土・第2.4日9:00~14:00,無,,
薬局メディクス我孫子店,122220,千葉県,我孫子市,35.873337,140.010941,04-7181-8700,04-7181-8702,270-1166,我孫子市我孫子1-1-22 アラベスクビル1階,月~金9:00~18:00 土9:00~17:00 日9:00~13:00,有,070-6641-9060,
あすか薬局我孫子店,122220,千葉県,我孫子市,35.880878,140.001343,04-7185-8331,04-7185-8317,270-1168,我孫子市根戸字堀尻943-6,月~土9:00~18:00,有,090-8816-8069,
北柏マル薬局,122220,千葉県,我孫子市,35.878544,139.993805,04-7181-0071,04-7181-0072,270-1168,我孫子市根戸1747-1,月・火・木・金8:30~18:00 土8:30~13:30,無,,
クオ-ル薬局天王台店,122220,千葉県,我孫子市,35.872662,140.043625,04-7165-6289,0120-112-364,270-1176,我孫子市柴崎台1-18-34,月~土8:40~17:30,無,,
けやき天王台薬局,122220,千葉県,我孫子市,35.874268,140.039505,04-7181-0006,04-7199-2528,270-1176,我孫子市柴崎台2-1-7,月、火、水、金9:00-17:00木9:00-19:00 土9:00-12:30,無,,
柴崎薬局,122220,千葉県,我孫子市,35.875889,140.051086,04-7182-1161,04-7182-1162,270-1177,我孫子市柴崎1299-14,月~土9:00~17:30,有,04-7182-1161,
コスモス薬局 印西店,122319,千葉県,印西市,35.831985,140.193268,0476-97-3331,0476-97-3330,270-1313,印西市小林北2-5-17,月・火・木・金9:00~19:00 水9:00~17:00 土9:00~13:00,有,090-7836-3264,
サンリツ薬局印西店,122319,千葉県,印西市,35.835114,140.145599,0476-40-2811,0476-40-2812,270-1327,印西市大森2550-11,月~土9:00~18:00,無,,
いちのみや薬局印西店,122319,千葉県,印西市,35.804577,140.143631,0476-36-8866,0476-29-5220,270-1334,印西市西の原5-12-1,月~金9:00~18:00 土9:00~14:00,有,0476-36-8866(転送),
あやめ薬局西の原店,122319,千葉県,印西市,35.802189,140.153183,0476-37-8539,0476-46-8593,270-1334,印西市西の原3-12-2,月~水・金9:00~18:30 木9:00~17:00 土9:00~17:40,有,0476-37-8539,
そうごう薬局印西牧の原店,122319,千葉県,印西市,35.803074,140.164886,0476-33-7621,0476-33-7622,270-1335,印西市原1-2 ビッグホップガ-デンモ-ル印西,月・火・金9:00~19:00 水9:00~18:00 木・土9:00~17:00 日10:00~13:00,無,,
五十嵐薬局牧の原店,122319,千葉県,印西市,35.799274,140.162216,0476-40-6206,0476-40-6207,270-1335,印西市原4-3-2,月・火・木~土8:30~17:00 水9:00~17:00,無,,
ロ-ズ薬局,122319,千葉県,印西市,35.797993,140.162796,0476-37-8627,0476-37-8628,270-1337,印西市草深2220-32,月~水・金9:00~12:30・15:00~18:30 土9:00~13:00,無,,
薬局タカサくすり専科千葉ニュ-タウン店,122319,千葉県,印西市,35.798599,140.117126,0476-29-4705,0476-29-4706,270-1340,印西市中央南1-8 千葉ニュ-タウン中央駅前センタ-ビル1階,月~日9:00~21:00,無,,
ひまわり薬局 高花店,122319,千葉県,印西市,35.794441,140.133453,0476-48-4550,0476-48-4552,270-1342,印西市高花5-5-9,月・火・木9:00~18:30 水・金・土9:00~17:00,有,090-4528-9894,
サンハルク(株)フラワ-薬局千葉ニュ-タウン中央店,122319,千葉県,印西市,35.801331,140.114548,0476-36-5222,0476-36-5223,270-1350,印西市中央北2-1-3 サンクタス千葉ニュ-タウン中央区画B,月・火・金9:00~20:00 水・木9:00~19:30 土9:00~17:30,無,,
ヤックスドラッグ白井薬局,122327,千葉県,白井市,35.793571,140.02774,047-407-2644,047-407-2645,270-1408,白井市西白井1-19-26,月~土9:00~13:00・14:00~18:00,無,,
ウエルシア薬局白井十余一店,122327,千葉県,白井市,35.808411,140.099335,047-498-3577,047-498-3587,270-1411,白井市十余一50-5,月~土9:00~19:00 日・祝休み,有,047-498-3577,
健栄 さくら台薬局,122327,千葉県,白井市,35.799152,140.106445,047-498-1160,047-498-1161,270-1412,白井市桜台2丁目5-2,月~水・金9:00~18:30 木土9:00~17:00,有,070-4397-7979,
ピュア薬局白井店,122327,千葉県,白井市,35.79435,140.059998,047-404-1885,047-404-1886,270-1422,白井市復1441-1,月・水~日9:00~17:30,無,,
ポラン薬局,122327,千葉県,白井市,35.78574,140.05307,047-436-8565,047-436-8566,270-1426,白井市笹塚2-2-2 コスモビル101,月~水・金9:00~18:30 木9:00~17:00 土9:00~13:30,有,080-6863-9178,
アイン薬局西白井店,122327,千葉県,白井市,35.795601,140.037369,047-497-6166,047-497-6167,270-1431,白井市根1778-8,月~水・金9:00~18:30 木9:00~17:00 土9:00~13:00,無,,
あけぼの薬局西白井店,122327,千葉県,白井市,35.781219,140.026611,047-498-1189,047-498-4189,270-1431,白井市根1970-1-1,月~金9:00~18:00 土9:00~1400,有,047-498-1189,
ささのは薬局,122327,千葉県,白井市,35.788864,140.052567,047-498-0088,047-498-3733,270-1431,白井市根120-48,月~水・金8:30~18:30 木:9:00~17:00 土8:30~12:30,無,,
レモン薬局 白井店,122327,千葉県,白井市,35.773212,140.038803,047-402-2524,047-402-2529,270-1431,白井市根268-7,月~金9:00~18:00土9:00~12:00,有,080-2451-3509,
薬樹薬局白井,122327,千葉県,白井市,35.791714,140.053284,047-492-3001,047-492-3002,270-1431,白井市根479-21,月~土9:00~18:00,無,,
アイセイ薬局白井店,122327,千葉県,白井市,35.766941,140.017242,047-441-3070,047-441-3071,270-1432,白井市冨士129-28,月・火・水・金9:00~19:00 水・土9:00~17:00,有,047-441-3070,
調剤薬局マツモトキヨシ西白井駅前店,122327,千葉県,白井市,35.785782,140.031052,047-498-0015,047-492-8821,270-1435,白井市清水口1-1-25 西白井駅前セントラルビル1F,月~土9:00~21:30 祝日13:00~21:30,有,080-8759-7496,
ウエルシア薬局西白井店,122327,千葉県,白井市,35.785782,140.031052,047-492-2911,047-492-2912,270-1435,白井市清水口1-1-26,月~土9:00~20:00,有,047-492-2911,
ヤックスドラッグ安食薬局,123293,千葉県,印旛郡栄町,35.842228,140.24675,0476-37-3027,0476-37-3028,270-1516,印旛郡栄町安食947-5,月~土9:00~13:00・14:00~18:00,無,,
栄町薬局,123293,千葉県,印旛郡栄町,35.835342,140.248245,0476-95-8228,0476-95-8229,270-1516,印旛郡栄町安食2421-85,月~土9:00~17:00,有,0476-95-8228,
栄町薬局安食駅前店,123293,千葉県,印旛郡栄町,35.834118,140.240982,0476-80-2740,0476-80-2741,270-1516,印旛郡栄町安食2-3-9,月~土9:00~17:00,有,0476-80-2740,
ヤックスドラッグ印旛日本医大駅前薬局,122319,千葉県,印西市,35.783424,140.202621,0476-80-3551,0476-80-3552,270-1608,印西市舞姫1-5-1,月~土9:00~18:00,有,0476-80-3551,
アイン薬局日本医大北総店,122319,千葉県,印西市,35.78017,140.196228,0476-85-6966,0476-85-6967,270-1613,印西市鎌苅1715,月~日24時間営業,無,,
イントロン薬局松戸店,122076,千葉県,松戸市,35.797615,139.984009,047-382-6464,047-382-6463,270-2203,松戸市六高台7-28-1,月~金9:00~18:00 土9:00~12:30,無,,
ウエルシア薬局松戸六高台店,122076,千葉県,松戸市,35.797882,139.983429,047-394-5288,047-394-5467,270-2203,松戸市六高台7-20-1,月~土9:00~20:00 日・祝10:00~13:00・14:00~20:00,無,,
ウエルシア松戸元山薬局,122076,千葉県,松戸市,35.791237,139.97377,047-706-2413,047-385-2410,270-2212,松戸市五香南1-1-5,月~土9:00~21:00 日祝9:00~12:00・13:00~21:00,無,,
アイン薬局五香店,122076,千葉県,松戸市,35.796268,139.980667,047-394-1193,047-394-1195,270-2213,松戸市五香8-39-5,月~金9:00~18:00 土9:00~14:30,無,,
ウエルシア薬局松戸五香店,122076,千葉県,松戸市,35.793766,139.980362,047-311-8035,047-311-8028,270-2213,松戸市五香4-21-1,月~土9:00~21:00 日9:00~13:00・14:00~19:00 祝日9:00~19:00,有,070-6432-8617,
ウエルシア薬局松戸五香西店,122076,千葉県,松戸市,35.790863,139.965469,047-394-0532,047-394-0533,270-2218,松戸市五香西2-37-1,月~金9:00-20:00 土10:00~20:00 日9:00~13:00 祝10:00~1400・15:00~20:00,無,,
ウエルシア松戸高塚薬局,122076,千葉県,松戸市,35.755226,139.938751,047-312-7775,047-312-7776,270-2222,松戸市高塚新田232,月~土9:00~21:00 日祝9:00~14:00・15:00~18:00,無,,
ウエルシア薬局松戸高塚2号店,122076,千葉県,松戸市,35.755226,139.938751,047-392-5805,047-392-5806,270-2222,松戸市高塚新田251-12,月~土9:00~20:00,無,,
友愛薬局東松戸店,122076,千葉県,松戸市,35.756802,139.942917,047-382-6670,043-382-6675,270-2222,松戸市高塚新田123-16,月~金9:00~18:00土9:00~13:00,有,080-4082-2511,
梨香台薬局,122076,千葉県,松戸市,35.760841,139.933136,047-330-9477,047-330-9050,270-2223,松戸市高塚新田488-48,月~金8:30~18:00 土8:30~17:00,有,070-1074-3995,
秋山薬局,122076,千葉県,松戸市,35.766544,139.927673,047-312-7338,047-312-7338,270-2223,松戸市秋山68-17,月~土9:00~19:00,無,,
竹内薬局松戸店,122076,千葉県,松戸市,35.765884,139.910721,047-362-8961,047-362-8962,270-2224,松戸市大橋416-2,月~金:9:00~17:30、土:9:00~13:00,有,080-1108-3132,
ハ-ブランド薬局東松戸店,122076,千葉県,松戸市,35.769764,139.941513,047-312-8787,047-312-8788,270-2225,松戸市東松戸3-7-19,月~土9:00~18:00日休み,無,,
ゆいのはな薬局東松戸店,122076,千葉県,松戸市,35.770348,139.94313,047-375-8562,047-375-8363,270-2225,松戸市東松戸3-1-2 MILIEUBLANCHE1-A,月~水・金8:50~13:30・14:30~18:00 木8:50~17:00 土8:50~13:00,有,090-6923-2218,
薬局くすりの福太郎東松戸店,122076,千葉県,松戸市,35.770954,139.946182,047-711-9570,047-711-9570,270-2225,松戸市東松戸2-5-1,月・火・木・金9:00~18:00水・土9:00~13:00,無,,
リズム薬局東松戸店,122076,千葉県,松戸市,35.771286,139.943253,047-392-9811,047-392-9810,270-2225,松戸市東松戸3-2-1 アルフレンテ307,月~水・金9:00~19:00 木11:00~19:00 土9:00~13:00,有,090-1558-0028,
薬局タカサ松戸店,122076,千葉県,松戸市,35.777645,139.912537,047-703-3345,047-364-0148,270-2241,松戸市松戸新田21-58,月~水・金9:00~18:00 土9:00~13:00,有,047-703-3345,
薬局トモズグリ-ンマ-クシティ松戸新田店,122076,千葉県,松戸市,35.791653,139.920868,047-330-2201,047-330-2202,270-2241,松戸市松戸新田245-26,月9:30~19:30/火9:30~19:30/水9:30~19:30/木9:30~19:30/金9:30~19:30/土9:30~19:30/日9:30~19:30,nan,,
アイン薬局千葉西店,122076,千葉県,松戸市,35.803265,139.945068,047-700-5891,047-700-5892,270-2251,松戸市金ケ作89-5,月~金9:00~19:00 土9:00~14:00,有,047-700-5891,
オハナ薬局千葉西店,122076,千葉県,松戸市,35.804928,139.944901,047-700-5377,047-700-5378,270-2251,松戸市金ケ作93-3,月~金9:00~19:00 土9:00~14:00 第1第2日.祝10:00~17:00 年末年始・ゴ-ルデンウィ-クは不定期,無,,
ファ-コス薬局しいの木西,122076,千葉県,松戸市,35.803265,139.945068,0473112261,0473112262,270-2251,松戸市金ケ作88-6,月-金 9:00-19:00 土 9:00-13:00,有,0473112261,
友愛薬局金ヶ作店,122076,千葉県,松戸市,35.799583,139.965332,047-710-0199,047-710-7066,270-2251,松戸市金ヶ作408-169,月・火・木・金9:00~18:30 水・土9:00~17:00,無,,
アオイ薬局,122076,千葉県,松戸市,35.801975,139.932526,047-343-3333,047-343-3332,270-2252,松戸市千駄堀1018-1,月~金8:45~18:00 土9:00~12:00,有,090-3087-0044,
ヤックスドラッグ八柱薬局,122076,千葉県,松戸市,35.793476,139.936111,047-710-7291,047-710-7292,270-2252,松戸市千駄堀1487-3,月~土10:00~13:00・14:00~19:00 祝日除く,無,,
薬局マツモトキヨシ松戸千駄堀店,122076,千葉県,松戸市,35.799328,139.934204,047-349-2340,047-349-2340,270-2252,松戸市千駄堀1843,月~金9:00~18:00 土9:00~13:00,無,,
友愛薬局松戸センタ-店,122076,千葉県,松戸市,35.802887,139.930893,047-712-2771,047-712-2772,270-2252,松戸市千駄堀1083-1,月~金9:00~18:00,無,,
アイセイ薬局八柱店,122076,千葉県,松戸市,35.792171,139.937164,047-384-6525,047-384-6583,270-2253,松戸市日暮2-3-15,月~金8:30~19:00土8:30~13:30日・祝休み,無,,
サンハルク株式会社フラワ-薬局八柱駅前店,122076,千葉県,松戸市,35.791691,139.938019,047-711-8241,047-711-8242,270-2253,松戸市日暮1-17-1,月・火・木・金9:00~19:30 水9:00~17:00 土9:00~13:00,有,070-1217-6593,
薬局おくすり本舗八柱店,122076,千葉県,松戸市,35.790844,139.937988,047-710-7128,047-710-7156,270-2253,松戸市日暮1-16-2 M-PARTIII日暮ビル1F,月~金9:00~18:00 土9:00~12:00,有,090-8035-1461,
からたち薬局,122076,千葉県,松戸市,35.7864,139.945557,047-710-2785,047-710-2232,270-2254,松戸市河原塚411-1,月~金9:00~18:00 土9:00~13:00,有,070-5459-4462,
あやめ薬局常盤平店,122076,千葉県,松戸市,35.79789,139.956909,047-382-6085,047-311-5085,270-2261,松戸市常盤平6-1-18,月~金9:00~17:30 土9:00~13:00,有,070-5519-9872,
ウエルシア松戸牧の原薬局,122076,千葉県,松戸市,35.793774,139.956879,047-709-3841,047-311-0115,270-2261,松戸市常盤平6-28-7,月~金9:00 ~20:00 土10:00~20:00 日10:00~14:00・15:00~20:00,有,080-3364-5949,
ウエルシア薬局常盤平店,122076,千葉県,松戸市,35.801765,139.95932,047-394-6462,047-394-6461,270-2261,松戸市常盤平4-8-19,月~金9:00~20:00 土10:00~20:00 日10:00~15:00,無,,
そうごう薬局五香店,122076,千葉県,松戸市,35.797722,139.9646,047-704-6701,047-704-6702,270-2261,松戸市常盤平5-12-6 第1泉ビル1階,月~金9:00~18:00 土9:00~13:00,有,047-704-6701,
ファ-コス薬局しいの木,122076,千葉県,松戸市,35.803425,139.94902,047-394-5255,047-386-3921,270-2261,松戸市常盤平1-11-9グランメ-ル常盤平1階,月9:00-19:00 火-金9:00-18:00 土9:00-12:30,有,090-5214-8967,
ファ-コス薬局さくらの木,122076,千葉県,松戸市,35.798656,139.964066,047-389-9720,047-385-4446,270-2261,松戸市常盤平5-8-12,月・火9:00~18:30 水・金9:00~18:00 土9:00~13:00,有,090-4937-7809,
ユニスマイル薬局常磐平団地店,122076,千葉県,松戸市,35.79789,139.956909,0473892249,0473892143,270-2261,松戸市常盤平6-1-15,月~金→9時~17時 土→9時~14時,有,047-389-2249,
薬局くすりの福太郎常盤平店,122076,千葉県,松戸市,35.803425,139.94902,047-701-7485,047-701-7485,270-2261,松戸市常盤平1-11-9,月~金9:00~19:00土9:00~13:00日・祝休み,無,,
五香薬局,122076,千葉県,松戸市,35.796822,139.963638,047-385-0260,047-385-0276,270-2261,松戸市常盤平5-17-15,月~金9:00~18:30土9:00~15:30,有,047-385-0260,
薬局マツモトキヨシ五香駅前通り店,122076,千葉県,松戸市,35.796822,139.963638,047-383-7322,047-383-7322,270-2261,松戸市常盤平5-17-7,月~土9:00~20:00,有,080-8775-0083,
友愛薬局常盤平店,122076,千葉県,松戸市,35.799725,139.950073,047-394-6001,047-394-7887,270-2261,松戸市常盤平2-24-2 常盤平団地A-2,月~金9:00~18:00 土9:00~13:00,有,080-8732-4441,
ファ-コス薬局にしくぼ,122076,千葉県,松戸市,35.798458,139.944901,047-394-1700,047-387-2300,270-2266,松戸市常盤平西窪町13-2,月~水9:00~18:30 金~土9:00~18:30,無,,
友愛薬局牧の原店,122076,千葉県,松戸市,35.792442,139.950378,047-394-7800,047-394-7800,270-2267,松戸市牧の原1-19 ヴィラサンロ-ド牧の原A-101,月・火・金9:00~13:00・14:30~18:30 水・木・土9:00~17:00,無,,
アサヒ薬局竜腹寺店,122319,千葉県,印西市,35.806629,140.180695,0476-37-7707,0476-37-7706,270-2327,印西市竜腹寺349-5,月~金9:00~18:30 土9:00~17:00,有,070-4191-9279,
本八幡薬局,,,,35.720222,139.924286,047-704-9406,047-704-9405,271-0023,市川市南八幡5-11-11 1階,月~金9:00~18:00土9:00~13:00,有,047-704-9406(転送),郵便番号
友愛薬局馬橋店,122076,千葉県,松戸市,35.815704,139.90033,047-340-1600,047-340 -1601,271-0043,松戸市旭町1-137-1,月~金9:00~18:30 土9:00~13:30,有,090-2766-8633,
ウエルシア薬局馬橋駅西口店,122076,千葉県,松戸市,35.812668,139.915253,047-346-5531,047-346-5532,271-0046,松戸市西馬橋蔵元町6番地,月~土9:00~20:00,無,,
薬局オ-クファ-マシ-,122076,千葉県,松戸市,35.810787,139.915833,047-340-3017,047-340-3019,271-0047,松戸市西馬橋幸町13,月~金9:00~18:30 土9:00~17:30,有,080-1189-8739,
あさがお薬局馬橋店,122076,千葉県,松戸市,35.809143,139.918167,047-349-5454,047-349-5450,271-0051,松戸市馬橋1832-4,月~金9:00~18:00   土9:00~13:00,無,,
友愛薬局馬橋駅前店,122076,千葉県,松戸市,35.810677,139.916595,047-312-0162,047-344-0707,271-0051,松戸市馬橋179 馬橋ステ-ションモ-ル3階B-1,月~土9:00~18:00,有,090-3233-8957,
ことぶき薬局松戸店,122076,千葉県,松戸市,35.808212,139.905685,047-331-4801,047-331-4802,271-0062,松戸市栄町5-360-2 倉持コ-ポ,月~金9:00~19:00 土9:00~13:00,有,070-3625-6447,
くるみ薬局,122076,千葉県,松戸市,35.806816,139.906754,047-367-4628,047-367-7025,271-0062,松戸市栄町6-418-2,月~金9:30~18:00 土10:30~13:00,有,047-367-4628,
ハ-ト調剤薬局北松戸店,122076,千葉県,松戸市,35.802387,139.912079,047-331-3233,047-331-3234,271-0063,松戸市北松戸1-1-4,月9:00~18:30/火9:00~18:30/水9:00~18:30/木9:00~17:00/金9:00~18:30/土9:00~16:00,有,047-331-3233,
アイン薬局北松戸店,122076,千葉県,松戸市,35.800652,139.912735,047-710-0111,047-710-0112,271-0064,松戸市上本郷902-5 パ-クキュ-ブ北松戸1階,月・水~金9:00~18:00 火・第1.3土9:00~17:00 第2.4.5土9:00~12:00,有,047-710-0111,
オリ-ブ薬局,122076,千葉県,松戸市,35.790707,139.916977,047-360-2013,047-360-2014,271-0064,松戸市上本郷2672-9 上本郷駅ビル1階A-2号,月~金9:00~18:30 土9:00~13:00,無,,
薬局日本メディカルシステム北松戸店,122076,千葉県,松戸市,35.795715,139.918854,047-710-7891,047-710-7892,271-0064,松戸市上本郷4005-1,月~金8:45~18:30 土8:45~13:00,無,,
あい調剤薬局,122076,千葉県,松戸市,35.790707,139.916977,047-703-5207,047-703-5208,271-0064,松戸市上本郷2675-1 鳥海ビル101,月~金9:00~18:00 土9:00~13:00,有,090-1203-4987,
北松戸薬局,122076,千葉県,松戸市,35.799191,139.910858,047-363-5821,047-323-6183,271-0064,松戸市上本郷437,月~水・金9:00~19:00 木・土9:00~1700,有,080-7647-1367,
ウエルシア薬局松戸樋野口店,122076,千葉県,松戸市,35.789806,139.896179,047-308-2145,047-308-2146,271-0067,松戸市樋野口932番地の1,月~土9:00~14:00・15:00~19:00,無,,
ウエルシア薬局松戸古ヶ崎店,122076,千葉県,松戸市,35.805241,139.895584,047-361-6359,047-703-3348,271-0068,松戸市古ケ崎4-3579,月~金9:00~20:00 土10:00~15:00,無,,
鈴木薬局松戸五香店,122076,千葉県,松戸市,35.797897,139.965057,047-711-9586,047-711-9587,271-0076,松戸市常盤平5-11-19 秋吉ビル1階,月~金9:00~19:00 土9:00~16:00 日・祝:休,有,070-4510-1890,
かざね薬局,122076,千葉県,松戸市,35.787487,139.899368,047-362-0601,047-362-0602,271-0077,松戸市根本7-8,月・火・木・金9:00~17:00 土9:00~12:00,無,,
おくすり本舗20世紀ヶ丘店,122076,千葉県,松戸市,35.771523,139.914719,047-391-4061,047-391-4062,271-0083,松戸市二十世紀ケ丘梨元町25-3,月~金9:00~18:00 土9:00~16:30 日9:00~12:30 祝定休日・隔週日曜定休日,有,090-8035-1793,
ヤックスドラッグ二十世紀が丘薬局,122076,千葉県,松戸市,35.767609,139.91037,047-712-1631,047-712-1632,271-0084,松戸市二十世紀が丘丸山町130,月~土9:00~18:00 祝日除く,無,,
ウエルシア薬局松戸駅西口店,122076,千葉県,松戸市,35.785419,139.899658,047-331-1731,047-331-1731,271-0091,松戸市本町19-17 松戸本町第1ビル1階,月~土9:00~20:00 日祝10:00~13:00・14:00~19:00,無,,
かつみ薬局,122076,千葉県,松戸市,35.785419,139.899658,047-308-3103,047-308-3601,271-0091,松戸市本町19-16松戸ウエストビル1F,月・火・木・金9:00~19:00水9:00~17:00土9:00~15:00,有,090-7185-3235,
薬局マツモトキヨシ松戸西口駅前店,122076,千葉県,松戸市,35.784817,139.899323,047-312-5155,047-312-5155,271-0091,松戸市本町18-6,月~土9:00~20:00,無,,
松戸薬局,122076,千葉県,松戸市,35.784817,139.899323,047-362-2202,047-367-1305,271-0091,松戸市本町18-1,月~土9:30~20:00,有,047-362-2202,
ウエルシア薬局松戸駅東口店,122076,千葉県,松戸市,35.784515,139.902115,047-367-0609,047-367-0610,271-0092,松戸市松戸1177-1-1F,月~土・祝9:00~20:00 日10:00~14:00,無,,
さくら薬局松戸駅前店,122076,千葉県,松戸市,35.784618,139.901642,047-308-6431,047-308-6432,271-0092,松戸市松戸1178,月~水・金9:30~19:00 木9:30~17:30 土9:00~18:00 ,有,047-308-6431,
ハ-ブランド薬局松戸店,122076,千葉県,松戸市,35.782379,139.901291,047-308-6086,047-308-6085,271-0092,松戸市松戸1293-2小川ビル1F,月~土9:00~18:00,無,,
ふくろう薬局,122076,千葉県,松戸市,35.778713,139.902985,047-.365-5200,047-365-5250,271-0092,松戸市松戸 1072-12,月9:00~18:00/火9:00~18:00/水9:00~18:00/金9:00~18:00/土9:00~13:00,nan,,
まり松戸薬局,122076,千葉県,松戸市,35.782726,139.900742,047-308-7971,047-308-7972,271-0092,松戸市松戸1299-2,月~水・金9:00~19:00 木9:00~17:00 土9:00~13:00,有,070-5553-7971,
松戸西薬局,122076,千葉県,松戸市,35.786621,139.895248,047-361-7577,047-361-7566,271-0092,松戸市松戸2044,月~金9:00~19:30 土9:00~13:30,有,080-1088-8877,
薬局ユ-エス・ファ-マシ-松戸駅前,122076,千葉県,松戸市,35.784618,139.901642,047-710-0696,047-710-0697,271-0092,松戸市松戸1173-1 RGMATSUDOBLD1F,月~土9:00~19:00(祝祭日を除く),無,,
薬局ユ-エス・ファ-マシ-3号店,122076,千葉県,松戸市,35.784515,139.902115,047-369-7431,047-369-7433,271-0092,松戸市松戸1164-2,月~土9:00~17:30,無,,
薬局トモズキテミテマツド店,122076,千葉県,松戸市,35.782318,139.898926,047-369-7771,047-363-1555,271-0092,松戸市松戸1307-1キテミテマツド1階,月-金9:00-19:00 土9:00-13:00,無,,
しんわ薬局松戸店,122076,千葉県,松戸市,35.774574,139.893723,047-711-8971,047-711-8972,271-0093,松戸市小山188-1,月・火・木・金9:00~18:00 水9:00~17:00 土9:00~13:00,有,047-711-8971,
ユニスマイル薬局下矢切店,122076,千葉県,松戸市,35.759892,139.898712,047-303-2111,047-303-2112,271-0096,松戸市下矢切72ラ・コリ-ナ101,月~水・金 9:00~18:00 木 9:00~17:00 土 9:00~13:00,有,09023131265,
マツモトキヨシ矢切店,122076,千葉県,松戸市,35.756519,139.898697,047-368-3521,047-368-3521,271-0097,松戸市栗山125-1,月~日9:00~20:00,有,047-368-3521,
あいケア薬局鬼高店,122033,千葉県,市川市,35.712326,139.934814,047-379-2021,047-379-2022,272-0015,市川市鬼高1-7-6,月~金9:00~18:30 土9:00~12:30,有,047-379-2021,
あいケア薬局八幡店,122033,千葉県,市川市,35.727398,139.933853,047-302-1555,047-302-1556,272-0021,市川市八幡6-3-25,月~水・金9:00~13:00・14:00~18:00 木9:00~18:00 土8:30~13:30,無,,
あけぼの薬局本八幡店,122033,千葉県,市川市,35.722675,139.926086,047-325-8511,047-326-6065,272-0021,市川市八幡3-5-1 本八幡キャピタルタワ-1F,月~水・金9:00~19:00 木9:00~18:00 土9:00~15:00,有,080-211-8129,
さくら薬局市川八幡店,122033,千葉県,市川市,35.720417,139.930984,047-311-4601,047-311-4605,272-0021,市川市八幡1-15-12,月~水・金9:00~18:30 木9:00~17:00 土9:00~13:00,無,,
日本調剤本八幡北口薬局,122033,千葉県,市川市,35.721844,139.927414,047-302-3981,047-302-3982,272-0021,市川市八幡2-15-15本八幡駅北口ビル1階,月~金9:00~20:00土9:00~18:00,有,080-1305-7526,
駅前薬局スミレ2号店,122033,千葉県,市川市,35.724209,139.928955,047-711-1745,047-711-1746,272-0021,市川市八幡3-27-20-102,月~金9:00~18:30 土9:00~14:00,有,047-711-1745,
薬局スミレ,122033,千葉県,市川市,35.723965,139.929047,047-333-8503,047-333-2235,272-0021,市川市八幡4-4-8,月~水・金9:00~19:00 木9:00~13:00・14:00~18:00 土9:00~18:00,有,047-333-8503,
薬局タカサ市川本八幡店,122033,千葉県,市川市,35.723091,139.925766,047-329-1900,047-329-1901,272-0021,市川市八幡3-4-10ユ-ハイツB-1,月・木8:30~18:30 火・金8:30~20:00 土8:30~13:00,無,,
島崎薬局,122033,千葉県,市川市,35.721493,139.93161,047-334-0063,047-334-0134,272-0021,市川市八幡1-2-2,月~金8:30~18:00 木9:00~17:00 土8:30~14:00,有,047-334-0063,
調剤薬局マツモトキヨシ南八幡店,122033,千葉県,市川市,35.719971,139.92717,047-314-2031,047-314-2032,272-0023,市川市南八幡4-7-2,月~金9:30~19:00 土9:30~17:00,無,,
日本調剤本八幡南口薬局,122033,千葉県,市川市,35.718975,139.925873,047-320-3571,047-320-3572,272-0023,市川市南八幡4-9-5,月~金9:00~19:00 土9:00~18:00,有,090-1115-4289,
クオ-ル薬局本八幡店,122033,千葉県,市川市,35.718342,139.925461,047-700-2000,047-700-2001,272-0023,市川市南八幡4-14-4,月~金9:00~18:30 土9:00~17:30,有,080-8754-5602,
アイン薬局市川店,122033,千葉県,市川市,35.711922,139.916962,047-702-5601,047-702-5602,272-0025,市川市大和田2-21-30,月・火・木・金9:00~18:00 水9:00~17:00 土9:00~12:30,有,047-702-5601,
SFC薬局平田店,122033,千葉県,市川市,35.719025,139.919464,047-393-3739,047-393-3756,272-0031,市川市平田4-3-6,月・火・木・金9:00~18:30 水9:00~17:00 土9:00~12:30,有,080-3311-4198,
みのり薬局市川店,122033,千葉県,市川市,35.72517,139.920929,047-323-2230,047-323-2232,272-0031,市川市平田1-17-22,月~土9:00~17:00 祝日10:00~17:00,有,090-3348-3717,
市川グリ-ン薬局,122033,千葉県,市川市,35.725842,139.919693,047-712-5581,047-712-5582,272-0031,市川市平田2-7-2,月~金8:45~13:00・14:30~18:30 土8:45~13:00,無,,
西川永生堂らいふけあ薬局,122033,千葉県,市川市,35.727665,139.906677,047-314-8912,047-314-8913,272-0033,市川市市川南1-8-6,月~金9:00~20:00 土9:00~14:00,有,047-314-8933,
西川永生堂薬局,122033,千葉県,市川市,35.72702,139.908646,047-322-1493,047-326-6872,272-0033,市川市市川南1-2-5,月~金9:00~20:00 土9:00~18:00,有,047-322-1493,
