施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
アイ薬局相川店,271039,大阪府,大阪市福島区,34.758175,135.53299,06-6349-0002,06-6349-0008,553-0007,大阪市東淀川区相川1-8-14,月9:00-16:30水、土9:00-17:00木、金9:00-19:30,無,,
さくら薬局 大阪高見店,271047,大阪府,大阪市此花区,34.689552,135.455368,06-6464-8800,06-6464-8810,554-0001,大阪市此花区高見2-12-16,月、火、水、金9:00-19:00木9:00-17:00土9:00-13:00,有,06-6464-8800,
サンライトなかよし薬局 此花店,271047,大阪府,大阪市此花区,34.688145,135.450684,06-6462-8373,06-6462-8573,554-0002,大阪市此花区伝法5-4-61,月、火、金9:00-19:00木9:00-14:00土9:00-13:00,有,06-6462-8373,
すずらん薬局,271047,大阪府,大阪市此花区,34.68861,135.458374,06-4808-6611,06-4804-6612,554-0002,大阪市此花区伝法1-3-18,月9:00~19:00/火9:00~19:00/水9:00~19:00/木9:00~19:00/金9:00~19:00/土9:00~13:00,有,090-5055-2687,
さくら薬局阪神西九条駅店,271047,大阪府,大阪市此花区,34.682411,135.465729,06-6147-0777,06-6147-0778,554-0012,大阪市此花区西九条3-15-11,月、火、水、金9:00-19:30木9:00-14:00土9:00-13:00,無,,
阪神調剤薬局西九条店,271047,大阪府,大阪市此花区,34.682552,135.465271,06-6468-3588,06-6468-3587,554-0012,大阪市此花区西九条4-3-39,月~金9:00~19:00土(第1・3・5)9:00-19:00土(第2・4)9:00~13:00,無,,
フクモト薬局,271047,大阪府,大阪市此花区,34.682957,135.466492,06-6461-6718,06-6461-8773,554-0012,大阪市此花区西九条3-13-5 1階,月、火、水、金10:00-19:00土9:00-13:00,有,080 8342 5803,
阪神調剤薬局 西九条店,271047,大阪府,大阪市此花区,34.682552,135.465271,664683588,664683587,554-0012,大阪市此花区西九条4丁目3番39,月~金9:00-19:00土9:00-19:30 第2、4週は9:00-13:00,有,8061901950,
あいり-薬局,271047,大阪府,大阪市此花区,34.684616,135.458633,06-6462-1500,06-6462-6500,554-0013,大阪市此花区梅香1-22-13,月、火、水、金9:00-19:30木9:00-13:00土9:00-13:00,有,090-4168-9287,
はやぶさ薬局 阪神千鳥橋店,271047,大阪府,大阪市此花区,34.68541,135.458572,06-4804-8707,06-4804-8708,554-0014,大阪府大阪市此花区四貫島1-1-43,月、火、水、金9:00-19:00木10:00-15:30土10:00-13:00,無,,
ユ-アイ薬局,271047,大阪府,大阪市此花区,34.685097,135.456955,06-6462-1188,06-6460-0368,554-0014,大阪市此花区四貫島1丁目5-11セントビル1F,月、火、金9:00-19:00木9:00-17:00土9:00-13:00,無,,
アカカベ薬局春日出北店,271047,大阪府,大阪市此花区,34.681484,135.450394,06-4804-9301,06-4804-9302,554-0021,大阪市此花区春日出北1-3-8,月~金9:00~19:00土9:00~14:00,無,,
中島薬局,271047,大阪府,大阪市此花区,34.682026,135.449539,06-6468-7551,06-6464-1877,554-0021,大阪市此花区春日出北2-7-3,月~金9:30-18:00土9:30-12:00,無,,
そうごう薬局 春日出店,271047,大阪府,大阪市此花区,34.680489,135.45015,06-6466-7181,06-6466-7181,554-0022,大阪市此花区春日出中2-16-19,月、火、木、金9:00-19:00水9:00-13:00土9:00-13:00,無,,
フラワ-薬局 春日出店,271047,大阪府,大阪市此花区,34.68158,135.451508,06-6467-2500,06-6467-2225,554-0022,大阪市此花区春日出中1-26-13,月・火・水・金9:00~19:00木'9:00~18:00土'9:00~14:00,有,06-6467-2500,
らいふ薬局春日出店,271047,大阪府,大阪市此花区,34.681034,135.450409,06-6468-6250,06-6468-6260,554-0022,大阪市此花区春日出中2-17-24,月・火・木・金9:00~19:00水9:00~17:00土9:00~13:00,有,090-8758-6250,
幸生堂薬局此花店,271047,大阪府,大阪市此花区,34.680679,135.450516,06-6464-7000,06-6464-7001,554-0022,大阪市此花区春日出中2-16-23,月、水、金13:00-17:00,無,,
あおぞら薬局,271047,大阪府,大阪市此花区,34.640728,135.535248,06-6714-2081,06-6714-2082,554-0023,大阪市生野区林寺6-8-21,火~金9:00-19:00土9:00-12:30,無,,
シティ-薬局,271047,大阪府,大阪市此花区,34.669582,135.438736,06-4804-2888,06-4804-2887,554-0024,大阪市此花区島屋6丁目2-90,月、火、水、金10:00-20:00土10:00-13:00,有,06-4804-2888,
すずらん薬局,271047,大阪府,大阪市此花区,34.706669,135.441177,664760121,664760122,554-0032,大阪市西淀川区大和田5-4-21,月~金9:00 -17 :00土9:00-13:00,有,8038145571,
桃谷はな薬局,,,,34.657871,135.532349,06-6195-8825,06-6195-8835,554-0034,大阪市生野区桃谷2-22-19,月、火、水、金9:00-18:00木9:00-12:00,有,9065719770,郵便番号
クオレ薬局,271047,大阪府,大阪市此花区,34.682957,135.438751,06-6147-0230,06-6147-0231,554-0051,大阪市此花区酉島3-22-28,月~金9:00~20:00土9:00~13:00,無,,
フタバ薬局千船店,271136,大阪府,大阪市西淀川区,34.713821,135.442535,06-6195-4607,06-6195-4608,555-0001,大阪市西淀川区佃3丁目19-11,月、火、木、金9:00-19:00土9:00-13:00,有,090-9344-2636,
プラス薬局 佃店,271136,大阪府,大阪市西淀川区,34.713745,135.443436,06-4808-8851,06-4808-8852,555-0001,大阪市西淀川区佃3丁目18番4号,月、火、水、金9:00-19:00土9:00-13:00,有,090-1906-4842,
なの花薬局豊中上野坂店,271136,大阪府,大阪市西淀川区,34.797466,135.478226,06-6844-5810,06-6844-5812,555-0012,大阪府豊中市上野坂1-1-3ノ-ブル上野坂102,月、火、木、金9:00-19:30水9:00-17:00土9:00-13:00,無,,
まなび薬局,271136,大阪府,大阪市西淀川区,34.711437,135.452744,06-6474-6001,06-6474-6007,555-0013,大阪府大阪市西淀川区千舟2-8-28,月、火、金9:30-19:00水9:30-15:00,無,,
アイセイ薬局歌島店,271136,大阪府,大阪市西淀川区,34.713017,135.46347,06-6476-5621,06-6471-5270,555-0021,大阪府大阪市西淀川区歌島2-3-2,月、火、金9:00-19:00木9:00-17:00土9:00-13:00,無,,
プラス薬局,271136,大阪府,大阪市西淀川区,34.714813,135.464859,06-6195-7818,06-4862-7558,555-0021,大阪市西淀川区歌島1丁目8番16号,月、水、金9:00-19:00木9:00-17:00土9:00-13:00,無,,
つくし薬局,271136,大阪府,大阪市西淀川区,34.712151,135.468567,06-6471-9005,06-6471-9007,555-0022,大阪市西淀川区柏里3-1-41,月~金9:00~19:00土9:00~13:00,無,,
柏里薬局,271136,大阪府,大阪市西淀川区,34.711575,135.46666,06-6195-1025,06-6195-1027,555-0022,大阪府大阪市西淀川区柏里3-3-6,月~金9:00-19:00土9:00-13:00,無,,
さくら薬局,271136,大阪府,大阪市西淀川区,34.709808,135.467422,06-4808-5040,06-4808-5041,555-0023,大阪市西淀川区花川1-17-13,月~金9:00-16:30,無,,
あおぞら薬局,271136,大阪府,大阪市西淀川区,34.711121,135.46048,06-6477-8080,06-6477-8082,555-0024,大阪市西淀川区野里3-6-8,月・木9:00~18:00火・水・金9:00~20:00土9:00~14:00,無,,
ウエルシア薬局西淀川野里店,271136,大阪府,大阪市西淀川区,34.707413,135.463242,06-6476-5265,06-6476-5272,555-0024,大阪市西淀川区野里1-5-5,月・火・水・木・金9:00~24:00 土9:00~21:00 祝9:00~18:00,無,,
イナモリ薬局,271136,大阪府,大阪市西淀川区,34.705711,135.458786,06-6471-2645,06-6471-9879,555-0025,大阪市西淀川区姫里2-6-15,月~金9:30-19:00土9:00-13:00,有,06-6471-2645,
ゆうせい薬局,271136,大阪府,大阪市西淀川区,34.706947,135.437576,06-6472-0708,06-6478-3703,555-0031,大阪市西淀川区出来島1-13-2,月~金8:30~19:30,有,090-3949-9381080-5177-0673080-4485-8840,
すずらん薬局,271136,大阪府,大阪市西淀川区,34.706669,135.441177,06-6476-0121,06-6476-0122,555-0032,大阪市西淀川区大和田5-4-21-1F,月、金9:00-19:00火、水、木9:00-17:00土9:00-13:00,有,080-3814-5571,
そうごう薬局メラ-ド大和田店,271136,大阪府,大阪市西淀川区,34.705875,135.446426,06-6475-9051,06-6475-9052,555-0032,大阪市西淀川区大和田2-2-43関西ス-パ-大和田店2階,月、火、木、金9:00-18:00水9:30-18:00土、日9:00-12:30,無,,
むすび薬局 大和田店,271136,大阪府,大阪市西淀川区,34.707962,135.44606,06-6829-6321,06-6829-6322,555-0032,大阪市西淀川区大和田4-11-4,月、火、水、金9:00-19:30土9:00-13:00,有,8016418643,
そよかぜ薬局,271136,大阪府,大阪市西淀川区,34.703373,135.454346,06-6475-4670,06-6475-5961,555-0033,大阪市西淀川区姫島2-10-25,月・木9:00~17:00火・金9:00~19:30水9:00~18:00土9:00~13:00,有,090-5064-8142,
マミ-薬局,271136,大阪府,大阪市西淀川区,34.702171,135.452835,06-6474-0537,06-6472-5519,555-0033,大阪市西淀川区姫島2-14-6,月~金9:30~20:00土9:30~13:30,無,,
うさぎファ-マシ-,271136,大阪府,大阪市西淀川区,34.694637,135.440231,06-7163-3223,06-7163-3223,555-0034,大阪市西淀川区福町2-21-3,月~金9:00~18:00土9:00~13:00,無,,
クオレ薬局千船病院前店,271136,大阪府,大阪市西淀川区,34.701309,135.443329,06-6474-1305,06-6474-1307,555-0034,大阪市西淀川区福町3-2-50,月~金9:00~18:00土9:00~13:00,無,,
なの花薬局 西淀川大野店,271136,大阪府,大阪市西淀川区,34.7006,135.439484,06-6476-4613,26-6476-4614,555-0043,大阪市西淀川区大野2-1-41レ-ベンビル西淀川1F,月~金9:00~18:00,無,,
あすか薬局,271110,大阪府,大阪市浪速区,34.653111,135.506531,666439127,666439128,556-0002,大阪市浪速区恵美須東1-6-13,月、火9:00-17:00水9:00-16:00,無,,
あすか薬局,271110,大阪府,大阪市浪速区,34.653519,135.506668,06-6643-9127,06-6643-9128,556-0002,大阪市浪速区恵美須東1-7-12,月・火・木・金9:00~19:00水9:00~17:00土9:00~13:00,有,090-4568-7771,
ヨネダ薬局,271110,大阪府,大阪市浪速区,34.654942,135.505447,666410189,666410189,556-0003,大阪市浪速区恵美須西1-2-3,月~金10:00-19:30土10:00-17:00,有,080-8940-7107,
ヨネダ薬局 エビス店,271110,大阪府,大阪市浪速区,34.655087,135.50383,06-6641-0022,06-6641-0022,556-0003,大阪市浪速区恵美須西1-4-3 アメニティ-ハイツ1F,月、火、水、金10:00-19:00土9:30-12:30,有,,
アサヒ薬局,271110,大阪府,大阪市浪速区,34.656204,135.506638,666463485,666466585,556-0005,大阪市浪速区日本橋5-4-1,月、火、水、金9:00-19:30木、土9:00-17:00,有,8089407107,
コトブキ薬局,271110,大阪府,大阪市浪速区,34.657459,135.505264,06-6630-5255,06-6630-5257,556-0005,大阪市浪速区日本橋5-11-15,月、火、水、金9:00-18:00土9:00-14:00,有,070-1264-0789,
セガミ薬局日本橋店,271110,大阪府,大阪市浪速区,34.656448,135.507538,06-6631-7425,06-6632-6625,556-0006,大阪市浪速区日本橋東3-8-13,月~金9:00-20:00土9:00-17:00,有,070-3138-8738,
森薬局,271110,大阪府,大阪市浪速区,34.658669,135.507385,06-6641-2829,06-6641-2829,556-0006,大阪市浪速区日本橋東2-10-13,月~金9:00~19:00土9:00~13:30,無,,
アピス薬局難波中店,271110,大阪府,大阪市浪速区,34.663307,135.4991,06-4396-4606,06-4396-4607,556-0011,大阪市浪速区難波中1-13-3新風ビル1階,月、水、金9:00-18:00火9:00-17:00土9:00-16:30,有,080-6203-7467,
天野薬局,271110,大阪府,大阪市浪速区,34.661057,135.498093,06-6633-8491,06-6633-8492,556-0011,大阪市浪速区難波中3-7-14,月~水9:00-18:30木9:00-18:00土9:00-13:30,有,070-8335-3872,
日本調剤 なんば薬局,271110,大阪府,大阪市浪速区,34.662556,135.503998,06-6645-8801,06-6645-8802,556-0011,大阪府大阪市浪速区難波中2-3-3,月~金9:00-19:00土9:00-17:00,有,06-6645-8801,
くりの木薬局,271110,大阪府,大阪市浪速区,34.655029,135.497162,06-6606-9208,06-6606-9209,556-0014,大阪市浪速区大国1-2-2 大国第2ビル1F,月・木9:30~19:00火・水・金9:30~18:30土9:30~13:00,有,06-6606-9208,
村田調剤薬局大国町店,271110,大阪府,大阪市浪速区,34.655411,135.49733,06-4394-7130,06-4394-7137,556-0015,大阪市浪速区敷津西2-2-10 1F,月~土9:00-18:00,有,080-5703-6796,
青葉堂薬局,271110,大阪府,大阪市浪速区,34.662598,135.495865,06-6636-5300,06-6636-5310,556-0016,大阪市浪速区元町2-3-19 TCAビル1F,月・火・木・金9:00~18:00土9:00~13:00,有,080-8345-5172,
ア-ベインなんば薬局,271110,大阪府,大阪市浪速区,34.663578,135.494568,06-6645-1255,06-6645-1266,556-0017,大阪府大阪市浪速区湊町2-1-34,月、木9:00-13:00水、金9:00-19:00土9:00-17:00,無,,
村田調剤薬局なんばOCAT店,271110,大阪府,大阪市浪速区,34.667393,135.495941,06-6645-4500,06-6645-4501,556-0017,大阪市浪速区湊町1-4-1 OCATビル 1F,月~土9:00~18:00,無,,
白菊調剤薬局ハ-バ-タウン店,271110,大阪府,大阪市浪速区,34.667252,135.495621,06-6641-6630,06-6641-6580,556-0017,大阪市浪速区湊町1 2 3 マルイト難波ビル3階,月、水、金10:00-19:00火、木10:00-18:00土10:00-14:00,有,8028790999,
森薬局 稲荷店,271110,大阪府,大阪市浪速区,34.665714,135.489029,06-6561-1909,06-6568-1597,556-0023,大阪市浪速区稲荷2-3-18,月、火、水、金9:00-19:00木9:00-17:00土9:00-13:00,無,,
アクセスライフ なかよし薬局,,,,34.767124,135.568741,06-6827-0073,06-6827-3070,556-0074,大阪府摂津市東一津屋15-14,月、火、金9:00-20:00木9:00-18:00土9:00-17:00,有,080-8511-6024,郵便番号
マルキ薬局,271225,大阪府,大阪市西成区,34.644352,135.503342,06-6641-1266,06-6641-1676,557-0001,大阪市西成区山王3-19-17,月~土9:00~19:00祝9:00~12:00,無,,
よつば薬局,271225,大阪府,大阪市西成区,34.648399,135.506607,06-6636-8251,06-6636-8252,557-0001,大阪市西成区山王1-9-7,月~金9:00-17:00土9:00-13:00,有,090-4768-5395,
ファミリ-太子薬局,271225,大阪府,大阪市西成区,34.646877,135.502731,06-6647-2003,06-6647-2004,557-0002,大阪市西成区太子1-14-7,月~金9:00~18:00,有,090-3613-6391,
平和薬局,271225,大阪府,大阪市西成区,34.645485,135.503998,06-6649-1737,06-6649-1737,557-0002,大阪府大阪市西成区太子2-3-10,月、火、木、金9:00-19:00水、土9:00-18:00,無,,
シルバ-薬局,271225,大阪府,大阪市西成区,34.644112,135.49913,06-6643-0400,06-6643-0401,557-0004,大阪市西成区萩之茶屋3-8-15,月~金9:00~18:00土9:00~13:00,有,090-9543-6945,
マ-ブル薬局,271225,大阪府,大阪市西成区,34.638683,135.502747,06-6655-0901,06-6655-0902,557-0011,大阪市西成区天下茶屋東2-11-6 レオンコ-ト天下茶屋101,月・火・水・金9:00~19:00木9:00~15:00土9:00~12:00,無,,
大浜薬局,271225,大阪府,大阪市西成区,34.632545,135.500107,06-6661-7587,06-6661-8133,557-0013,大阪市西成区天神ノ森1-12-3,月、火、木、金9:00-19:00土9:00-14:00,有,090-7346-9716,
みつき調剤薬局,271225,大阪府,大阪市西成区,34.636475,135.498062,06-6655-6641,06-6655-6642,557-0014,大阪府大阪市西成区天下茶屋3-18-24,月、火、水、金13:00-20:00木13:00-17:00土9:00-13:00,無,,
ミナミ薬局,271225,大阪府,大阪市西成区,34.636871,135.499771,06-6654-0307,06-6652-7207,557-0014,大阪市西成区天下茶屋2-5-18,月~金9:00-19:30土9:00-16:00,有,06-6654-0307,
真心堂薬局,271225,大阪府,大阪市西成区,34.635635,135.496704,0666564066,0666564067,557-0014,大阪府大阪市西成区天下茶屋3-28-5,月、火、木、金9:00-20:30水9:00-16:00土9:00-14:00,有,090-3922-8723,
天下茶屋薬局,271225,大阪府,大阪市西成区,34.642086,135.500427,06-6655-5720,06-6655-5730,557-0014,大阪市西成区天下茶屋1-17-7,9:00~18:00,無,,
かるがも薬局 天下茶屋店,271225,大阪府,大阪市西成区,34.637878,135.495361,06-4703-3952,06-4703-3953,557-0015,大阪市西成区花園南2-7-13,月~金:9:00~19:00、土:9:00~13:00,無,,
はなぞの薬局,271225,大阪府,大阪市西成区,34.638485,135.495178,06-6652-1155,06-6652-1156,557-0015,大阪市西成区花園南2丁目6番14号,月9:00-20:00火、水、金9:00-19:30木9:00-19:00土9:00-13:00,無,,
アカカベ薬局鶴見橋店,271225,大阪府,大阪市西成区,34.646149,135.495911,06-6645-0930,06-6645-0931,557-0031,大阪市西成区鶴見橋1-6-11,月~金9:00~19:00土9:00~14:00,無,,
クラフト株式会社さくら薬局大阪花園町駅前店,271225,大阪府,大阪市西成区,34.645126,135.495407,06-6636-0469,06-6537-7220,557-0031,大阪市西成区鶴見橋1丁目5番14号 1F,月~金8:30-18:30土09:30-13:00,無,,
さくら薬局 大阪鶴見橋店,271225,大阪府,大阪市西成区,34.64616,135.495361,06-6630-7330,06-6630-7331,557-0031,大阪市西成区鶴見橋1-6-16,月、火、木、金9:00-19:00水9:00-18:00土9:00-13:00,無,,
つるみ橋MY薬局,271225,大阪府,大阪市西成区,34.646175,135.493637,06-6537-7302,06-6537-7303,557-0031,大阪市西成区鶴見橋1丁目17-16,火~土10:00~18:00(要事前連絡),有,080-4390-3075,
ファミリ-松薬局,271225,大阪府,大阪市西成区,34.643093,135.496201,06-6656-5266,06-6656-2221,557-0033,大阪市西成区梅南1-1-6,月~金9:00~18:00,無,,
ファ-マシィ薬局花園町,,,,34.642944,135.496155,06-6652-0754,06-6651-7835,557-0033 ,大阪市西成区梅南1-2-1 近大ビル1F,月・火・水・金9:00~19:00木9:00~18:00土9:00~13:00,有,080-8980-2516,郵便番号
こつま薬局,271225,大阪府,大阪市西成区,34.641216,135.492569,06-6656-6007,06-6656-6008,557-0034,大阪市西成区松2-1-9,月、水9:00-17:00火、木、金9:00-20:00土9:00-16:00,無,,
ココカラファイン薬局カナ-ト天下茶屋店,271225,大阪府,大阪市西成区,34.637695,135.496124,06-6655-2071,06-6656-0681,557-0041,大阪市西成区岸里1-1-95,月~土9:00~9:00,有,070-3243-2347,
米田薬局天下茶屋店,271225,大阪府,大阪市西成区,34.63718,135.496933,06-6655-6033,06-6655-6039,557-0041,大阪市西成区岸里1-1-4,月、火、木、金9:00-19:00土9:00-16:00,無,,
クスリのイトウ薬局,271225,大阪府,大阪市西成区,34.630623,135.495605,06-6653-5543,06-6653-5543,557-0042,大阪市西成区岸里東2-13-13-1F,月、水13:00-19:00火、木、金9:00-19:00土9:00-14:00,有,090-3862-9029,
セイムス岸里玉出薬局,271225,大阪府,大阪市西成区,34.630085,135.495605,	06-	6655-	1660,nan,557-0042,大阪市西成区岸里東2-15-14岸里東パ-クホ-ムズ1階,月-金 9:00-13:00 14:00-19:00土   9:00-13:00日、祝日 定休日,無,,
11薬局,271225,大阪府,大阪市西成区,34.626396,135.493607,06-6652-0077,06-6652-0078,557-0044,大阪市西成区玉出中2-1-28,月、金9:00-19:00火、水、木9:00-18:00土9:00-13:00,有,080-5636-5106,
藤井薬局,271225,大阪府,大阪市西成区,34.626358,135.493073,06-6661-4798,06-6652-2668,557-0044,大阪市西成区玉出中2-1-23,月~金9:00 -1900土900-1400,無,,
ひまわり薬局 帝塚山店,271225,大阪府,大阪市西成区,34.624725,135.490799,	06-	6653-	3003,nan,557-0044,大阪市西成区玉出中2-15-21,月・火・木・金 9:00-19:30水 9:00-18:00土 9:00-13:00,無,,
アンデス薬局玉出店,271225,大阪府,大阪市西成区,34.623493,135.490143,06-6658-5380,06-6658-5383,557-0045,大阪市西成区玉出西2-6-6ヒラヤマビル1F102,火、水、金9:00-20:00木9:00-13:00土9:00-17:00,有,090-6750-2141,
たまでまち薬局,271225,大阪府,大阪市西成区,34.62619,135.488998,06-6651-6620,06-6651-6622,557-0045,大阪市西成区玉出西1-8-9品一ビル102,月~金9:00~13:00,無,,
ファミリ-薬局岸里店,271225,大阪府,大阪市西成区,34.635357,135.493896,06-6652-6324,06-6652-6334,557-0052,大阪府大阪市西成区潮路1-7-11,月、火、木、金9:00-20:00水9:00-18:00土9:00-18:00,有,090-6233-6887,
ほほえみ薬局,271225,大阪府,大阪市西成区,34.637886,135.490768,06-6654-8805,06-6654-8819,557-0052,大阪市西成区潮路2-4-36,月、火、金9:00-19:00,有,090-7348-2118,
若葉薬局,271225,大阪府,大阪市西成区,34.637844,135.494263,06-6661-4001,06-6661-4020,557-0052,大阪市西成区潮路1-1-21,月15:00-17:00火、木、金9:00-17:00土9:00-12:00,有,090-5005-1181,
ファミリ-薬局千本北店,271225,大阪府,大阪市西成区,34.634319,135.489365,06-6654-9237,06-6654-9238,557-0053,大阪市西成区千本北1-13-9,月・火・水・金 9:00~19:00木 9:00~18:00土 9:00~13:00,有,090-3613-6409,
リヨン薬局,271225,大阪府,大阪市西成区,34.634117,135.487549,06-6655-5650,06-6652-3483,557-0053,大阪市西成区千本北2-31-3,月~水・金9:00~19:00木9:00~17:00土9:00~13:00,有,080-5633-4237,
L.H.Wファ-マシ-薬局岸里店,271225,大阪府,大阪市西成区,34.632187,135.492798,06-6655-5006,06-6655-5007,557-0055,大阪市西成区千本南1-2-3 1F,月・火・木・金10:00~18:00土9:00~13:00,有,090-9706-1803,
サン薬局放出店,271225,大阪府,大阪市西成区,34.686913,135.565262,06-6781-9779,06-6781-9778,557-0061,大阪府東大阪市森河内西2-30-18,月、火、水、金9:00-17:00土9:00-13:00,有,06-6781-9779,
関西薬局玉出店,271225,大阪府,大阪市西成区,34.624012,135.485672,666555429,666555430,557-0063,大阪市西成区南津守7-5-7,月、火、水、金8:30-19:00木8:30-17:00土8:30-13:00,有,8056335232,
はなぞの薬局,,,,34.638485,135.495178,06-6652-1155,06-6652-1156,557-0015,西成区花園南2丁目6番14号,月9:00-20:00火、水、金9:00-19:30土9:00-13:00,無,,郵便番号
住吉ロイヤル薬局,271209,大阪府,大阪市住吉区,34.613201,135.504929,06-6690-7670,06-6690-7671,558-0001,大阪市住吉区大領5-4-22,月、水9:00-12:00木9:00-16:00,有,9077611824,
かりん薬局長居店,271209,大阪府,大阪市住吉区,34.609493,135.509232,06-6616-7225,06-6616-7226,558-0002,大阪市住吉区長居西2-11-18,月・火・木8:30~18:30水9:00~13:00金9:00~18:30土8:30~13:00,有,06-6616-7225,
くる-ず薬局,271209,大阪府,大阪市住吉区,34.612579,135.508621,06-6694-2250,06-6694-2251,558-0002,大阪市住吉区長居西1-14-27 ひな菊マンション1F,月~金9:00~20:00土9:00~18:00,有,06-6694-2250,
はな薬局長居店,271209,大阪府,大阪市住吉区,34.612068,135.511414,06-6626-4187,06-6626-4186,558-0003,大阪市住吉区長居2-12-15,月~金 9:00~19:00土 9:00~13:00,有,080-2504-0746,
みとう薬局センタ-店,271209,大阪府,大阪市住吉区,34.606583,135.509247,06-6607-0013,06-6607-0012,558-0003,大阪市住吉区長居4-11-3-103,火、木9:00-20:00水11:00-20:00土9:00-13:00,無,,
西みとう薬局,271209,大阪府,大阪市住吉区,34.609928,135.511414,06-6609-0013,06-6609-0007,558-0003,大阪市住吉区長居3-12-9-105,月、火、水、金12:00-20:00,有,080-3782-0899,
米田薬局,271209,大阪府,大阪市住吉区,34.603718,135.500504,06-6690-5222,06-6690-5223,558-0003,大阪市住吉区3-45-3,月~金9:00~19:00土9:00~13:00,無,,
つかさ薬局,271209,大阪府,大阪市住吉区,34.607338,135.514603,06-6699-2105,06-6699-2103,558-0004,大阪市住吉区長居東3丁目13-22,月~金10:00-19:00土10:00-17:00,無,,
みとう薬局,271209,大阪府,大阪市住吉区,34.609486,135.513138,06-6692-0013,06-6698-0130,558-0004,大阪市住吉区長居東4-6-8,月9:00-18:30火11:00-19:30水、金9:00-19:30土9:00-14:00,有,06-6692-0013,
美戸薬局,271209,大阪府,大阪市住吉区,34.608261,135.512924,06-6693-0013,06-6693-0029,558-0004,大阪市住吉区長居東4-12-23,月、火、水、金9:00-20:00土9:00-13:00,有,9021956027,
アルカ我孫子駅前薬局,271209,大阪府,大阪市住吉区,34.600014,135.513062,06-6608-1520,06-6608-1521,558-0011,大阪市住吉区苅田5丁目19-19,月、火、水、金9:00-19:00木9:00-17:00土9:00-13:00,有,080-6220-4717,
うさぎ薬局あびこ店,271209,大阪府,大阪市住吉区,34.60186,135.513199,06-6696-2010,06-6690-7033,558-0011,大阪市住吉区苅田3-17-18-101,月~金9:00~18:00土9:00~13:00,有,070-1388-5653,
調剤薬局ツルハドラッグ住吉苅田店,271209,大阪府,大阪市住吉区,34.604343,135.514053,06-4703-3579,06-4703-3579,558-0011,大阪市住吉区苅田2丁目14-12,月~金 9:00~13:00、14:00~18:00土9:00~13:00,無,,
ラッコのおくすり家さん薬局,271209,大阪府,大阪市住吉区,34.602516,135.517303,06-6696-9800,06-6696-9802,558-0011,大阪府大阪市住吉区苅田3-6-3,月、火、木、金9:00-19:00,無,,
苅田薬局,271209,大阪府,大阪市住吉区,34.600681,135.514725,06-6697-3336,06-6697-3336,558-0011,大阪市住吉区苅田5-16-3,月・火・水・金9:00~19:00木9:00~17:00土9:00~13:00,無,,
青葉堂薬局我孫子店,271209,大阪府,大阪市住吉区,34.59816,135.514175,06-6608-1811,06-6608-1812,558-0011,大阪市住吉区苅田7-11-10平元ハイツ1階,月・水・金9:00~18:00火・木・土9:00~12:30,無,,
ドクトル薬局住吉店,271209,大阪府,大阪市住吉区,34.597736,135.521164,06-4700-8888,06-4700-8889,558-0011,大阪市住吉区苅田8-6-4,月火水金:8:30-20:00木:8:30-16:30土:8:30-13:00,有,06-4700-8888,
ドクトル薬局苅田1丁目店,271209,大阪府,大阪市住吉区,34.605408,135.522629,06-4703-5525,06-4703-5526,558-0011,大阪市住吉区苅田1-1-14,月・火・水・金:9:00~19:00 木:9:00~17:00 土:9:00~12:00,無,,
さくら薬局大阪我孫子東店,271209,大阪府,大阪市住吉区,34.600609,135.511215,06-6607-7623,06-6607-4864,558-0013,大阪府大阪市住吉区我孫子東2丁目4-26 アビコサンク1階,月、火、木、金9:00-19:00水9:00-18:30土9:00-13:00,無,,
リオ-ネ薬局あびこ店,271209,大阪府,大阪市住吉区,34.599644,135.51123,06-6115-7280,06-6115-7281,558-0013,大阪市住吉区我孫子東2-8-27,水9:00-17:00,有,070-2662-6124,
リオ-ネ薬局我孫子店,271209,大阪府,大阪市住吉区,34.599644,135.51123,661157280,661157281,558-0013,大阪府大阪市住吉区我孫子東2丁目8-27,月~金9:00-19:00土9:00-13:00,有,070-2662-6124,
志宝薬局あびこ店,271209,大阪府,大阪市住吉区,34.598221,135.511871,06-6696-0404,06-6696-0414,558-0013,大阪府大阪市住吉区我孫子東2-10-6,月、火、水、金9:00-19:00木9:00-13:00土9:00-13:00,有,,
乾薬局,271209,大阪府,大阪市住吉区,34.601421,135.506577,06-6697-3068,06-6697-3548,558-0014,大阪市住吉区我孫子3-11-25 新アビコビル1F,月~金9:00~21:00土9:00~15:00,無,,
古今堂薬局,271209,大阪府,大阪市住吉区,34.60408,135.509216,06-6696-3087,06-6696-3087,558-0014,大阪市住吉区我孫子1-7-7,火~土9:00-12:00,無,,
みとう薬局あびこ店,,,,34.602695,135.508942,0666971003,0666971004,558-0014 ,大阪市住吉区 我孫子2-6-19   アビテI  1階 ,月、火、水、金12:00-18:00木12:00-17:00,有,06-6697-1003,郵便番号
辻中薬局,271209,大阪府,大阪市住吉区,34.601936,135.50441,06-6609-7820,06-6609-7820,558-0015,大阪市住吉区我孫子西2-11-19,月、火、金9:00-19:00水12:00-19:00土9:00-13:00,有,080-1402-9116,
