施設_名称,施設_市区町村コード,住所_都道府県,住所_市区町村（郡）,住所_緯度,住所_経度,連絡先_電話番号,連絡先_FAX番号,連絡先_郵便番号,連絡先_住所,施設_開局時間,時間外_対応の有無,時間外_電話番号,エラー
中川薬局吾妻橋店,131075,東京都,墨田区,35.708382,139.800781,03-5637-2321,03-5637-2320,130-0001,墨田区吾妻橋1-8-9,月:9:00~18:00/火:9:00~18:00/水:9:00~18:00/木:9:00~17:00/金:9:00~18:00/土:9:00~13:00/,有,090-6729-0769,
なりひら薬局,131075,東京都,墨田区,35.708061,139.812668,03-5619-4131,03-5619-4136,130-0002,墨田区業平3-12-1,月:9:00~17:00/火:9:00~17:00/水:9:00~17:00/木:9:00~17:00/金:9:00~17:00/土:9:00~13:00/,無,,
田辺薬局墨田押上店,131075,東京都,墨田区,35.705112,139.814224,03-5611-6161,03-5611-6162,130-0003,墨田区横川3-11-14 マツマルビル1F,月~金9:00~19:00土9:00~13:00,有,080-9802-1832,
日本調剤すみだパ-ク薬局,131075,東京都,墨田区,35.703411,139.809189,03-5637-8752,03-5637-8753,130-0003,墨田区横川1-1-10,月:9:00-20:00/火:9:00-19:00/水:9:00-19:00/木:9:00-20:00/金:9:00-19:00/土:9:00-17:00/,有,080-1084-7497,
薬局古川ファ-マシ-,131075,東京都,墨田区,35.702969,139.814392,03-3624-4872,03-3624-4875,130-0003,墨田区横川3-2-7,月:9:00-18:30/火:9:00-18:30/水:9:00-18:30/木:9:00-18:30/金:9:00-18:30/土:9:00-14:00/,有,090-3500-2716,
ドラッグセイムス墨田横川薬局,131075,東京都,墨田区,35.704727,139.817032,03-6658-8765,03-6658-8795,130-0003,墨田区横川5-8-52,月-金:9:00-18:30、土:9:00-18:00,有,03-6658-8765,
こまがた薬局,131075,東京都,墨田区,35.707611,139.800751,03-3829-5727,03-3829-5727,130-0005,墨田区東駒形2-19-4,月:9:00~18:00/火:9:00~20:00/水:9:00~18:00/木:9:00~20:00/金:9:00~18:00/土:9:00~13:00/,有,080-4137-7512,
石川調剤薬局,131075,東京都,墨田区,35.706493,139.799393,03-3621-3866,03-3621-3866,130-0005,墨田区東駒形1-19-3,月~水・金9:00~19:00木9:00~14:00土9:00~13:00日・祝休み,有,090-4936-1706,
第一薬局,131075,東京都,墨田区,35.708199,139.805923,03-3623-6688,03-3623-6688,130-0005,墨田区東駒形4-24-3  伊藤ビル1階,月・火・木・金 9:00~19:30水 9:00~18:30土 9:00~16:30,有,090-3903-5569,
日本調剤石原薬局,131075,東京都,墨田区,35.700977,139.801193,03-3622-6433,03-5619-6300,130-0011,墨田区石原2-21-1,月:9:00~18:00/火:9:00~18:00/水:9:00~18:00/木:9:00~18:00/金:9:00~18:00/土:9:00~18:00/,有,080-2585-5893,
アイン薬局錦糸町店,131075,東京都,墨田区,35.700195,139.814896,03-6284-1823,03-6284-1824,130-0012,墨田区太平4丁目1-2,月10:00~19:00/火10:00~19:00/水10:00~19:00/木10:00~19:00/金10:00~19:00/土10:00~19:00/日10:00~19:00/備考:365日営業,有,03-6284-1823,
オリ-ブ薬局,131075,東京都,墨田区,35.701061,139.813614,03-5637-9123,03-6278-8717,130-0012,墨田区太平3-10-5,月:9:00~19:00/火:9:00~19:00/水:10:00~18:00/木:9:00~19:00/金:9:00~19:00/土:9:00~17:00/日:9:00~13:00/,無,,
ライフバランス薬局,131075,東京都,墨田区,35.699654,139.813354,03-6240-4303,03-6240-4307,130-0012,墨田区太平3-1-1,月~木9:00~20:00金9:00~19:00土9:00~18:00祝9:00~17:00,有,03-6240-4303,
錦糸薬局アルカ店,131075,東京都,墨田区,35.697708,139.813568,03-3829-5566,03-3829-5568,130-0013,墨田区錦糸3-2-1,月:9:30-19:00/火:9:30-19:00/水:9:30-19:00/木:9:30-19:00/金:9:30-19:00/土:9:30-16:30/,有,080-7897-7502,
きりん薬局,131075,東京都,墨田区,35.697552,139.797516,03-3624-9216,03-3624-9287,130-0014,墨田区亀沢1-8-5,月~水・金・土9:00~20:00木10:00~18:00日・祝休み,有,03-3624-9216,
アイン薬局両国店,131075,東京都,墨田区,35.700493,139.794312,03-6456-1036,03-6456-1037,130-0015,墨田区横網2-1-11,月8:45~22:00/火8:45~22:00/水8:45~22:00/木8:45~22:00/金8:45~22:00/土8:45~17:00,無,,
薬局トモズ両国店,131075,東京都,墨田区,35.6987,139.795288,03-5819-3715,03-5819-3716,130-0015,墨田区横網1-10-12,月:9:00-18:00/火:9:00-18:00/水:9:00-18:00/木:9:00-18:00/金:9:00-18:00/土:9:00-13:00/,有,070-6480-5783,
あおば薬局住吉店,131075,東京都,墨田区,35.688858,139.811066,03-5638-8701,03-5638-8702,130-0022,墨田区江東橋5-3-13,月:9:00~18:30/火:9:00~18:30/水:9:00~18:30/木:9:00~17:00/金:9:00~18:30/土:9:00~14:30/,有,03-5638-8701,
すずかぜ薬局,131075,東京都,墨田区,35.694817,139.817795,03-3634-3575,03-3634-1088,130-0022,墨田区江東橋4-15-5,月~金9:00~17:30土9:00~17:00,有,03-3634-3575,
たんぽぽ薬局 錦糸町店,131075,東京都,墨田区,35.695351,139.813736,03-6284-0938,03-6284-0938,130-0022,墨田区江東橋3-9-10,月:11:00-19:00/火:11:00-19:00/水:11:00-19:00/木:11:00-19:00/金:11:00-19:00/土:11:00-18:15/,有,090-1708-6568,
竹内調剤薬局,131075,東京都,墨田区,35.69492,139.817734,03-3633-8080,03-3633-8084,130-0022,墨田区江東橋4-22-9,月:9:00~17:30/火:9:00~17:30/水:9:00~17:30/木:9:00~17:30/金:9:00~17:30/土:9:00~12:00/,無,,
森薬局,131075,東京都,墨田区,35.694889,139.792068,03-3631-5359,03-3631-1863,130-0026,墨田区両国2-18-1,月:9:00~19:00/火:9:00~19:00/水:9:00~19:00/木:9:00~19:00/金:9:00~19:00/土:9:00~14:00/,有,090-3633-7268,
ドラッグセイムス墨田両国薬局,131075,東京都,墨田区,35.694168,139.792709,	03-	5638-	0731,nan,130-0026,墨田区両国2-10-14両国シティコア1F,月-金:9:00-20:00土:10:00-20:00日祝休み,有,,
3丁目薬局,131075,東京都,墨田区,35.730087,139.823196,03-3613-6840,03-3613-6875,131-0031,墨田区墨田3-41-15,月:9:00~19:30/火:9:00~17:00/水:9:00~17:00/木:9:00~17:00/金:9:00~19:30/土:9:00~12:45/,有,070-5553-3424,
かちどき薬局墨田店,131075,東京都,墨田区,35.732922,139.817261,03-3614-3245,03-3614-3245,131-0031,墨田区墨田2-6-16,月9:00~18:30/火9:00~18:30/水9:00~18:30/木9:00~17:00/金9:00~18:30/土9:00~14:00,有,070-6445-1533,
鐘ヶ渕薬局,131075,東京都,墨田区,35.733135,139.818481,03-3611-6478,03-3610-6400,131-0031,墨田区墨田2-12-8,月~金9:00~18:00土9:00~14:00,有,転送,
たんぽぽ薬局,131075,東京都,墨田区,35.736767,139.820175,03-3613-1510,03-6906-8813,131-0031,墨田区墨田5-36-8,月:9:00-18:30/火:9:00-18:30/水:9:00-17:30/木:9:00-18:30/金:9:00-18:30/土:9:00-13:00/,有,03-3613-1510,
あおぞら薬局,131075,東京都,墨田区,35.723736,139.815125,03-3617-3739,03-6912-4485,131-0032,墨田区東向島3-29-10,月~水・金9:00~19:00木9:00~12:00土9:00~17:00,有,03-3617-3739,
さつき薬局,131075,東京都,墨田区,35.72076,139.816162,03-3619-2133,03-3619-2133,131-0032,墨田区東向島3-36-8,月:9:00~18:30/火:9:00~18:30/水:9:00~18:30/木:9:00~18:30/金:9:00~18:30/土:9:00~13:00/,有,080-8842-8233,
しんせい薬局東向島,131075,東京都,墨田区,35.725288,139.820602,03-3617-8905,03-3617-8904,131-0032,墨田区東向島5-5-12,月:9:00~18:45/火:9:00~18:45/水:9:00~18:45/木:9:00~18:45/金:9:00~18:45/土:9:00~13:00/,有,03-3617-8905,
ひきふね薬局,131075,東京都,墨田区,35.717125,139.815948,03-3618-3031,03-3618-3401,131-0032,墨田区東向島2-13-15,月9:00~19:00/火9:00~19:00/水9:00~19:00/木9:00~19:00/金9:00~19:00/土9:00~15:00,有,03-3618-3031,
スズラン薬局 ,131075,東京都,墨田区,35.711712,139.808167,03-5637-9688,03-5637-9687,131-0033,墨田区向島3-33-15,月~土9:00~18:30,有,080-8842-8233,
フタバ調剤薬局,131075,東京都,墨田区,35.718178,139.813263,03-3616-6573,03-0336-6573,131-0033,墨田区向島5-50-13,月:9:00~18:00/火:9:00~18:00/水:9:00~13:00/木:9:00~18:00/金:9:00~18:00/土:9:00~13:00/,無,,
アイセイ薬局曳舟店,131075,東京都,墨田区,35.720627,139.822556,03-5630-6332,03-3612-6476,131-0041,墨田区八広1-15-2,月:9:00~19:00/火:9:00~17:00/水:9:00~19:00/木:9:00~19:00/金:9:00~19:00/土:9:00~14:00/,有,03-5630-6332,
かちどき薬局 向島店,131075,東京都,墨田区,35.721149,139.82196,03-3613-4691,03-3613-3825,131-0041,墨田区八広1-4-4,月9:00=17:00/火9:00~17:00/水9:00~17:00/木9:00~17:00/金9:00~17:00/土9:00~14:00,無,,
かちどき薬局ひきふね店,131075,東京都,墨田区,35.720367,139.82222,03-6657-3588,03-6657-3589,131-0041,墨田区八広1-2-14,月9:00~17:00/火9:00~17:00 /水9:00~17:00/木9:00~17:00/金9:00~17:00/土9:00~14:00,有,070-5552-7660,
薬局トモズ向島店,131075,東京都,墨田区,35.721222,139.821686,03-6231-9523,03-6231-9524,131-0041,墨田区八広1-7-1,月:9:00~19:00/火:9:00~19:00/水:9:00~19:00/木:9:00~17:00/金:9:00~19:00/土:10:00~14:00/,有,090-1854-3837,
アイセイ薬局 錦糸町北口店,131075,東京都,墨田区,35.713249,139.82991,03-5819-4193,03-3626-0165,131-0043,墨田区立花5-16-1プラムハイツ208,月~金:9:00~18:00、土:9:00~13:00 ,有,03-5819-4193,
ひばり薬局,131075,東京都,墨田区,35.711937,139.82872,03-3611-1631,03-3611-1634,131-0043,墨田区立花5-2-6,月~金9:00~18:00土9:00~17:00,有,03-3611-1631,
みずほ薬局,131075,東京都,墨田区,35.706551,139.830963,03-3618-3188,03-3618-3188,131-0043,墨田区立花1-23-5 サンタウン立花117,月・木9:00~19:00 火・水・金9:00~18:00 土9:00~13:30,有,080-1360-5917,
りんご薬局立花店,131075,東京都,墨田区,35.706959,139.830658,03-6657-0824,03-6657-0874,131-0043,墨田区立花2-25-7,月~金9:00~18:00土9:00~13:00,有,03-6657-0824,
薬局トモズ押上店,131075,東京都,墨田区,35.710384,139.814362,03-5809-7727,03-5809-7715,131-0045,墨田区押上1-11-4,月~水9:00~19:30金9:00~19:30土9:00~12:00,無,,
本木薬局曳舟店,131075,東京都,墨田区,35.718227,139.819519,03-6657-0616,03-6657-0626,131-0046,墨田区京島1-39-1-120,月~水・金9:00~18:00 木9:00~17:00 土9:00~13:00,無,,
薬局くすりの福太郎京島1丁目店,131075,東京都,墨田区,35.710724,139.801498,03-5655-1129,03-5655-1129,131-0046,墨田区1-2-2 イ-ストコア曳舟三番館F101号,月~水・金9:00~19:00木9:00~18:00土9:00~13:00日・祝休み,無,,
薬局はなファ-マシ-曳舟,131075,東京都,墨田区,35.717442,139.817307,03-6657-2112,03-3613-0087,131-0046,墨田区京島1-2-2-F104,月:9:30-20:00/火:9:30-20:00/水:9:30-19:00/木:9:30-20:00/金:9:30-20:00/土:9:30-17:00/,有,090-3215-2866,
メ-プル調剤薬局,131237,東京都,江戸川区,35.691517,139.906281,03-5664-0901,03-5664-0902,132-0013,江戸川区江戸川1-51-7,月:8:30~18:30/火:8:30~18:30/水:8:30~18:30/木:8:30~16:30/金:8:30~18:30/土:8:30~13:00/,有,070-5579-3084,
昭和堂今井調剤薬局,131237,東京都,江戸川区,35.684715,139.890991,03-3698-2165,03-3698-2165,132-0013,江戸川区江戸川3-39-47,月・火・木・金9:00~18:30水9:00~17:00土9:00~12:30日・祝定休,無,,
昭和堂調剤薬局,131237,東京都,江戸川区,35.688419,139.898926,03-3678-9150,03-3678-9150,132-0014,江戸川区東瑞江2-31-1,月~水・金8:30~18:30 木9:00~17:00 土8:30~12:30,無,,
有限会社ニコニコファミリ-ケア 薬局ニコニコ,131237,東京都,江戸川区,35.710083,139.86618,03-5879-2514,03-5879-2518,132-0021,江戸川区中央4-11-8アルカディア親水公園ビル1F,月9:30~18:30/火9:30~18:30/水9:30~18:30/木9:30~18:30/金9:30~18:30/土9:30~18:30,有,03-5879-2514,
ウエルシア薬局江戸川一之江店,131237,東京都,江戸川区,35.685524,139.879028,03-5661-7704,03-5661-7714,132-0024,江戸川区一之江7-73-5,月~金9:00~23:00土9:00~20:00日・祝10:00~19:00,無,,
ことぶき薬局一之江店,131237,東京都,江戸川区,35.690414,139.879593,03-3655-3480,03-3655-3481,132-0024,江戸川区一之江4-7-4,月9:00~19:00/火9:00~19:00/水9:00~19:00/木9:00~18:00/金9:00~19:00/土9:00~13:00,無,,
薬局くすりの福太郎一之江店,131237,東京都,江戸川区,35.687401,139.883011,03-5879-9712,03-5879-9712,132-0024,江戸川区一之江3-2-2,月~金8:30~18:30土8:30~15:00日・祝休み,無,,
株式会社マリンファ-マシ-松江調剤薬局,131237,東京都,江戸川区,35.696655,139.870392,03-3656-0800,03-5607-5113,132-0025,江戸川区松江2-1-19クリスタルビル1F,月~金8:30~18:30土8:30~13:00日祝日休み,無,,
なの花調剤薬局,131237,東京都,江戸川区,35.697197,139.868256,03-5678-5566,03-5678-5567,132-0025,江戸川区松江3-11-6-102,月・火・木・金9:00~19:00土9:00~13:00水・日・祝休み,有,090-8491-3848,
薬局トモズ松江店,131237,東京都,江戸川区,35.702858,139.875214,03-5662-1902,03-5662-1904,132-0025,江戸川区松江2-43-8,月:9:00-19:30/火:9:00-19:30/水:9:00-19:30/木:9:00-19:30/金:9:00-19:30/土:9:00-19:30/日:9:00-13:00/祝:9:00-17:00/,有,080-6283-1931,
アップル薬局まつしま店,131237,東京都,江戸川区,35.706795,139.867706,03-5662-5891,03-5662-5892,132-0031,江戸川区松島1-41-23 アクアリオビル1F,月~金9:00~17:30土9:00~13:30日・祝休み,有,03-3685-8830,
中川薬局江戸川松島店,131237,東京都,江戸川区,35.705521,139.867783,03-5661-8655,03-5661-8656,132-0031,江戸川区松島1-42-22,月:9:00-17:30/火:9:00-17:30/水:9:00-17:30/木:9:00-17:30/金:9:00-17:30/土:9:00-13:00/,無,,
アイランド薬局平井店,131237,東京都,江戸川区,35.707443,139.842285,03-3617-2403,03-3617-2405,132-0035,江戸川区平井5-21-11-1F,月:9:00~18:00/火:9:00~18:00/水:9:00~18:00/木:9:00~18:00/金:9:00~18:00/土:9:00~17:00/,無,,
ユニスマイル薬局 平井店,131237,東京都,江戸川区,35.705566,139.843781,03-3684-5971,03-3684-5972,132-0035,江戸川区平井3-24-17,月9:00~19:00/火9:00~19:00/水9:00~19:00/木9:00~19:00/金9:00~19:00/土9:00~18:00,無,,
黒田薬局,131237,東京都,江戸川区,35.703487,139.846725,03-3685-8830,03-3685-8830,132-0035,江戸川区平井2-23-13,月~金9:00~19:30土9:00~17:30,有,03-3685-8830,
スマイル薬局,131237,東京都,江戸川区,35.724758,139.874451,03-5661-5581,03-5661-5582,133-0042,江戸川区興宮町17-5 ,月:9:00~18:00/火:9:00~18:00/水:9:00~18:00/木:9:00~17:00/金:9:00~18:00/土:9:00~13:00/,有,080-3428-5038,
ぱぱす薬局本一色店,131237,東京都,江戸川区,35.719994,139.87262,03-5661-4193,03-5661-4196,133-0044,江戸川区本一色3-39-2,月:9:00-19:00/火:9:00-19:00/水:9:00-19:00/木:10:00-19:00/金:9:00-19:00/土:9:00-18:00/,有,070-6444-3460,
日本調剤 小岩薬局,131237,東京都,江戸川区,35.742447,139.884262,03-5622-0601,03-5622-0603,133-0051,江戸川区北小岩六丁目15番5号,月:9:00~19:00/火:9:00~19:00/水:9:00~19:00/木:9:00~19:00/金:9:00~19:00/土:9:00~18:00/,有,080-1106-9548,
日本調剤小岩南口薬局,131237,東京都,江戸川区,35.741905,139.882507,03-5622-7245,03-5622-7345,133-0051,江戸川区北小岩2-7-5,月:9:00-18:00/火:9:00-18:00/水:9:00-18:00/木:9:00-18:00/金:9:00-18:00/土:9:00-18:00/,有,080-1245-9452,
コスモファ-マ薬局 北篠崎店,131237,東京都,江戸川区,35.717751,139.891922,03-6638-9341,03-6638-9349,133-0053,江戸川区北篠崎2-4-5,月・水~金 9:00~19:00火 9:00~20:00土 9:00~15:00,無,,
ウエルシア薬局小岩駅南口店,131237,東京都,江戸川区,35.730976,139.881378,03-6657-9804,03-6657-9809,133-0056,江戸川区南小岩6-30-10 1F,月~土9:00~13:00、14:00~19:00日・祝休み,無,,
たんぽぽ薬局小岩店,131237,東京都,江戸川区,35.733688,139.884705,03-3650-9341,03-3650-9341,133-0056,江戸川区南小岩8-13-10,月:9:00-18:15/火:9:00-18:15/水:9:00-18:15/木:9:00-18:15/金:9:00-18:15/土:9:00-13:15/,無,,
たんぽぽ薬局本店,131237,東京都,江戸川区,35.733795,139.884628,03-3659-4193,03-3659-4193,133-0056,江戸川区南小岩8-13-9,月:9:00~17:30/火:9:00~17:30/水:9:00~17:30/木:9:00~17:30/金:9:00~17:30/土:9:00~12:30/,無,,
みなみ調剤薬局南小岩店,131237,東京都,江戸川区,35.7258,139.882904,03-5612-0456,03-5612-0467,133-0056,江戸川区南小岩5-20-13 SKビル1F,月・火・木・金9:00~19:00 水8:00~16:00 土9:00~12:00,無,,
合資会社前田薬局,131237,東京都,江戸川区,35.732693,139.882584,03-3657-2524,03-5876-7343,133-0056,江戸川区南小岩7-27-3,月~金9:00~19:30土9:00~17:30日・祝休み,有,090-4946-7970,
日本調剤南小岩薬局,131237,東京都,江戸川区,35.733097,139.883591,03-5622-7670,03-5622-7672,133-0056,江戸川区南小岩7-27-14,月:9:00-19:00/火:9:00-19:00/水:9:00-19:00/木:9:00-19:00/金:9:00-19:00/土:9:00-18:00/,有,080-2108-6633,
あすか薬局,131237,東京都,江戸川区,35.733002,139.881042,03-3650-6878,03-3650-6879,133-0057,江戸川区西小岩1-23-18 リッカ-ビル1階,月~土9:00~18:00日・祝10:00~17:00,有,03-3650-6878,
アップル薬局小岩店,131237,東京都,江戸川区,35.733013,139.880707,03-6458-0317,03-6458-0318,133-0057,江戸川区西小岩1-23-2 サンハイツグリ-ンヒル101,月~水・金9:00~18:00木9:00~17:00土9:00~14:00日・祝休み,有,090-4427-3955,
ことぶき薬局 西小岩店,131237,東京都,江戸川区,35.735012,139.874039,03-3671-2501,03-3671-2502,133-0057,江戸川区西小岩3-5-5,月9:00~18:30/火9:00~18:30/水9:00~17:00/木9:00~18:30/金9:00~17:00/土9:00~13:00,無,,
たんぽぽ薬局小岩北口店,131237,東京都,江戸川区,35.733395,139.879196,03-5612-9341,03-5612-9341,133-0057,江戸川区西小岩1-19-18,月:9:00-18:15/火:9:00-18:15/水:9:00-18:15/木:9:00-18:15/金:9:00-18:15/土:9:00-13:15/,有,090-1708-6568,
たんぽぽ薬局西小岩店,131237,東京都,江戸川区,35.730339,139.876862,03-6802-4193,03-6802-4193,133-0057,江戸川区西小岩1-6-17,月:9:00-18:00/火:9:00-18:00/水:08:45-16:45/木:9:00-18:00/金:9:00-18:00/土:9:00-12:30/,無,,
なの花薬局小岩店,131237,東京都,江戸川区,35.735226,139.880402,03-5876-8753,03-5876-8758,133-0057,江戸川区西小岩4-1-2,月:9:00~19:00/火:9:00~19:00/水:9:00~19:00/木:9:00~17:00/金:9:00~19:00/土:9:00~13:30/,有,03-5876-8753,
調剤薬局日本メディカルシステム,131237,東京都,江戸川区,35.705433,139.904068,03-5243-1177,03-5243-1144,133-0061,江戸川区篠崎町7-26-7,月:9:00-20:00/火:9:00-20:00/水:9:00-20:00/木:9:00-17:00/金:9:00-20:00/土:9:00-16:00/,無,,
薬局メディクス篠崎II号店,131237,東京都,江戸川区,35.704704,139.904556,03-5243-6655,03-5243-6658,133-0061,江戸川区篠崎町7-24-6,月:9:00~18:00/火:9:00~18:00/水:9:00~18:00/金:9:00~18:00/土:9:00~13:30/,有,070-6560-1336,
ウエルシア薬局江戸川瑞江駅前店,131237,東京都,江戸川区,35.693363,139.898956,03-5664-1153,03-5664-1154,133-0065,江戸川区南篠崎町3-1-3,月~土9:00~19:00日9:00~18:00祝9:00~18:00,無,,
さくら薬局,131237,東京都,江戸川区,35.696148,139.904144,03-3678-1353,03-3677-9917,133-0065,江戸川区南篠崎町1丁目19-9,月:9:00~18:30/火:9:00~18:30/水:9:00~18:30/木:9:00~18:30/金:9:00~18:30/土:9:00~14:00/,有,070-4065-7832,
ロビン薬局,131237,東京都,江戸川区,35.67907,139.862076,03-6808-1166,03-6808-1165,134-0082,江戸川区宇喜田町1039-1,月:9:00~18:30/火:9:00~18:30/水:9:00~18:30/金:9:00~18:30/土:9:00~12:30/,有,080-9084-6344,
三和調剤薬局うきた店,131237,東京都,江戸川区,35.672691,139.860611,03-5878-1796,03-5878-1797,134-0082,江戸川区宇喜田町167-2,月~金9:00~18:00 土9:00~13:00 日・祝日休み,無,,
ウエルシア薬局江戸川中葛西店,131237,東京都,江戸川区,35.660011,139.866776,03-5979-7955,03-5979-7956,134-0083,江戸川区中葛西6-8-11,月~金9:00~21:00土・日・祝9:00~19:00,無,,
スミレ薬局,131237,東京都,江戸川区,35.66098,139.87117,03-5674-5509,03-5674-5509,134-0083,江戸川区中葛西5-39-2GRANDEII1F,月~土9:00~13:00、15:00~19:00 日、祝休み,無,,
スミレ薬局駅前店,131237,東京都,江戸川区,35.661701,139.871857,03-6456-0381,03-6456-0382,134-0083,江戸川区中葛西5-36-11第2シルバ-ハイツ1階,月~金9:00~13:00/15:00~19:00 土9:00~14:00,有,03-6456-0381,
そうごう薬局葛西店,131237,東京都,江戸川区,35.669621,139.866592,03-5658-2640,03-5658-2641,134-0083,江戸川区中葛西1-1-7,月:9:00~18:30/火:9:00~18:30/木:9:00~18:30/金:9:00~18:30/土:9:00~12:30/,有,03-5658-2640,
トマト薬局,131237,東京都,江戸川区,35.665264,139.868835,03-5696-6065,03-5696-6090,134-0083,江戸川区中葛西3-11-23,月:9:00-19:00/火:9:00-19:00/水:9:00-19:00/木:9:00-19:00/金:9:00-19:00/土:9:00-17:00/,無,,
なごみ薬局,131237,東京都,江戸川区,35.662186,139.872635,03-6231-8251,03-6231-8252,134-0083,江戸川区中葛西5-41-12,月:9:00-18:30/火:9:00-18:30/水:9:00-17:00/木:9:00-18:30/金:9:00-18:30/土:9:00-12:30/,有,050-5578-1787,
調剤薬局日本メディカルシステム葛西駅前店,131237,東京都,江戸川区,35.663387,139.872101,03-6808-8404,03-6808-8405,134-0083,江戸川区中葛西5-34-8,月:9:00~20:00/火:9:00~20:00/水:9:00~20:00/木:9:00~20:00/金:9:00~20:00/土:9:00~18:00/,有,080-3767-9212,
アオノ薬局葛西店,131237,東京都,江戸川区,35.660431,139.873596,03-6808-8826,03-6808-8827,134-0084,江戸川区東葛西6-1-28-102,月~土9:00~18:00,有,080-1369-0885,
イズミ薬局葛西駅前店,131237,東京都,江戸川区,35.662365,139.87381,03-6808-8741,03-6808-8641,134-0084,江戸川区東葛西6-2-13,月~水・金9:00~19:00 木9:00~18:00 土9:00~14:00,無,,
イズミ薬局中央店,131237,東京都,江戸川区,35.661613,139.874207,03-6808-5061,03-6808-5830,134-0084,江戸川区東葛西6-7-19 レジデンス仲村1階,月・火・木・金9:00~19:00水:9:00~17:00土:9:00~13:00,無,,
ひかり薬局,131237,東京都,江戸川区,35.669285,139.875778,03-5659-2085,03-5659-2086,134-0084,江戸川区東葛西2-9-10 クリスタルビル102,月9:00~20:00火・水・金:9:00~18:30木9:00~17:00土9:00~13:00,有,090-5678-3835,
ファ-マシィ薬局かさい中央,131237,東京都,江戸川区,35.661167,139.877518,03-5676-5775,03-5676-5776,134-0084,江戸川区東葛西6-27-11 アンダンテビル1階,月~金9:00~18:00土9:00~12:30日・祝休み,無,,
東京中央薬局,131237,東京都,江戸川区,35.660664,139.877274,03-3687-1150,03-3687-1150,134-0084,江戸川区東葛西6-27-15-B,月:9:00-19:00/火:9:00-19:00/水:9:00-19:00/木:9:00-19:00/金:9:00-19:00/土:9:00-18:00/日:9:00-18:00/祝:9:00-18:00/,無,,
日本調剤 葛西薬局,131237,東京都,江戸川区,35.662769,139.87384,03-5679-8012,03-5679-8013,134-0084,江戸川区東葛西6-2-10,月:9:00~20:00/火:9:00~20:00/水:9:00~20:00/木:9:00~20:00/金:9:00~20:00/土:9:00~18:00/,有,090-2327-5973,
薬局トモズ 葛西店,131237,東京都,江戸川区,35.662006,139.876755,03-5605-7050,03-5605-7060,134-0084,江戸川区東葛西6丁目15番16号,月:9:00-18:00/火:9:00-18:00/水:9:00-18:00/木:9:00-18:00/金:9:00-18:00/土:9:00-13:30 /,無,,
ひかり薬局,131237,東京都,江戸川区,35.669285,139.875778,	03-	5659-	2085,	03-	5659-	2084,134-0084,江戸川区東葛西2-9-10クリスタルビル102,月 9時-20時火、水、金 9時-18時30分木 9時-17時土 9時-13時,有,	090-	5678-	3835,
アイセイ薬局南葛西店,131237,東京都,江戸川区,35.646988,139.87767,03-3869-2432,03-3869-2394,134-0085,江戸川区南葛西6-17-1ザ・ファミリア101,月~水・金:9:00~19:00、木:9:00~18:30、土:9:00~16:30,有,03-3869-2432(転送),
セイワ薬局,131237,東京都,江戸川区,35.654564,139.875198,03-5667-2877,03-5667-2878,134-0085,江戸川区南葛西2-16-7,月~金 8:30~18:30土 8:30~12:30,有,03-5605-0947,
なぎさ薬局,131237,東京都,江戸川区,35.652191,139.874496,03-5679-7137,03-5679-7138,134-0085,江戸川区南葛西2-12-1,月:9:00~17:10/火:9:00~19:30/水:9:00~17:10/木:9:00~19:30/金:9:00~17:10/土:9:00~13:00/,有,080-9294-5975,
みよの台薬局葛西店,131237,東京都,江戸川区,35.651802,139.87207,03-3804-0840,03-3804-0842,134-0085,江戸川区南葛西3-22-13,月:9:00~19:00/火:9:00~19:00/水:9:00~19:00/木:9:00~19:00/金:9:00~19:00/土:9:00~19:00/,有,03-3804-0840,
三和薬局パトリア店,131237,東京都,江戸川区,35.661358,139.851425,03-3675-8103,03-3675-8060,134-0087,江戸川区清心町1-3-6,月-金9時半-19時土曜日 9時半-14時,有,090-2528-4950,
アイ調剤薬局,131237,東京都,江戸川区,35.666676,139.857819,03-5674-1336,03-3680-2424,134-0088,江戸川区西葛西3-19-2,月~金9:00~18:30土9:00~18:00日・祝休み,無,,
セイワ薬局 西葛西店,131237,東京都,江戸川区,35.663998,139.860748,03-5878-7855,03-5878-7856,134-0088,江戸川区西葛西6-15-20 アイビ-ハイツ2階,月・火・木・金 9:00~19:00水 9:00~18:00土 9:00~17:00,有,03-5878-3066,
わかば薬局,131237,東京都,江戸川区,35.665737,139.859528,03-5674-9360,03-5674-9370,134-0088,江戸川区西葛西5-1-8,9:00~18:30,無,,
五和薬品(有)スミレ薬局南口店,131237,東京都,江戸川区,35.664349,139.860519,03-6808-5584,03-5674-5509,134-0088,江戸川区西葛西6-15-8,月~水・金9:00~12:30、14:30~18:30土9:00~13:30,無,,
三和調剤薬局西葛西店,131237,東京都,江戸川区,35.663723,139.862762,03-6663-9670,03-3869-2666,134-0088,江戸川区西葛西6-24-7,月・火・金9:00~18:30 水・土9:00~13:00,無,,
日本調剤 西葛西駅前薬局,131237,東京都,江戸川区,35.664906,139.856567,03-5667-5447,03-5667-5448,134-0088,江戸川区西葛西6-7-2,月:9:00-20:00/火:9:00-20:00/水:9:00-20:00/木:9:00-20:00/金:9:00-20:00/土:9:00-18:00/,無,,
